x,y_LE,y_RE
4.621407121407121732e-01,1.250000000000000000e+02,1.280010000000000048e+02
4.628378378378378843e-01,1.250000000000000000e+02,1.279669999999999987e+02
4.635349635349635400e-01,1.250000000000000000e+02,1.279410000000000025e+02
4.642320892320892511e-01,1.250000000000000000e+02,1.279899999999999949e+02
4.649292149292149068e-01,1.250000000000000000e+02,1.280149999999999864e+02
4.656263406263406179e-01,1.250000000000000000e+02,1.279909999999999997e+02
4.663770913770913240e-01,1.250000000000000000e+02,1.279759999999999991e+02
4.670742170742171462e-01,1.250000000000000000e+02,1.279749999999999943e+02
4.677177177177176959e-01,1.250000000000000000e+02,1.279410000000000025e+02
4.684684684684685130e-01,1.250000000000000000e+02,1.279519999999999982e+02
4.691655941655942241e-01,1.250000000000000000e+02,1.279500000000000028e+02
4.698090948090947738e-01,1.250000000000000000e+02,1.279410000000000025e+02
4.705062205062204850e-01,1.250000000000000000e+02,1.279509999999999934e+02
4.712569712569713021e-01,1.250000000000000000e+02,1.279399999999999977e+02
4.719004719004719628e-01,1.250000000000000000e+02,1.279519999999999982e+02
4.725975975975976184e-01,1.250000000000000000e+02,1.279519999999999982e+02
4.733483483483483800e-01,1.250000000000000000e+02,1.279020000000000010e+02
4.740454740454740357e-01,1.250000000000000000e+02,1.279009999999999962e+02
4.747425997425997468e-01,1.250000000000000000e+02,1.279389999999999930e+02
4.754397254397254025e-01,1.250000000000000000e+02,1.279410000000000025e+02
4.761368511368511136e-01,1.250000000000000000e+02,1.279279999999999973e+02
4.768339768339768248e-01,1.250000000000000000e+02,1.279159999999999968e+02
4.775311025311024804e-01,1.250000000000000000e+02,1.279269999999999925e+02
4.782282282282281916e-01,1.250000000000000000e+02,1.279030000000000058e+02
4.789253539253539027e-01,1.250000000000000000e+02,1.279149999999999920e+02
4.796224796224796694e-01,1.250000000000000000e+02,1.279749999999999943e+02
4.803196053196053805e-01,1.250000000000000000e+02,1.279779999999999944e+02
4.810167310167310362e-01,1.250000000000000000e+02,1.279659999999999940e+02
4.817138567138567473e-01,1.250000000000000000e+02,1.280010000000000048e+02
4.824109824109824585e-01,1.250000000000000000e+02,1.280149999999999864e+02
4.831081081081081141e-01,1.250000000000000000e+02,1.279909999999999997e+02
4.838588588588588757e-01,1.250000000000000000e+02,1.280149999999999864e+02
4.845559845559845313e-01,1.250000000000000000e+02,1.280010000000000048e+02
4.851994851994851921e-01,1.250000000000000000e+02,1.279650000000000034e+02
4.858966108966109032e-01,1.250000000000000000e+02,1.279890000000000043e+02
4.866473616473616093e-01,1.250000000000000000e+02,1.280389999999999873e+02
4.873444873444873204e-01,1.250000000000000000e+02,1.280380000000000109e+02
4.879879879879879812e-01,1.250000000000000000e+02,1.280020000000000095e+02
4.887387387387387983e-01,1.250000000000000000e+02,1.280399999999999920e+02
4.894358644358644539e-01,1.250000000000000000e+02,1.280420000000000016e+02
4.901329901329901650e-01,1.250000000000000000e+02,1.280020000000000095e+02
4.908301158301158762e-01,1.250000000000000000e+02,1.279890000000000043e+02
4.915272415272415318e-01,1.250000000000000000e+02,1.279770000000000039e+02
4.922243672243672430e-01,1.250000000000000000e+02,1.279770000000000039e+02
4.929214929214929541e-01,1.250000000000000000e+02,1.280029999999999859e+02
4.936186186186186098e-01,1.250000000000000000e+02,1.280269999999999868e+02
4.943157443157443209e-01,1.250000000000000000e+02,1.280529999999999973e+02
4.950664950664950270e-01,1.250000000000000000e+02,1.280049999999999955e+02
4.957099957099956877e-01,1.250000000000000000e+02,1.279929999999999950e+02
4.964071214071213989e-01,1.250000000000000000e+02,1.280049999999999955e+02
4.971578721578722160e-01,1.250000000000000000e+02,1.279789999999999992e+02
4.978013728013727657e-01,1.250000000000000000e+02,1.279540000000000077e+02
4.984984984984984768e-01,1.250000000000000000e+02,1.279530000000000030e+02
4.992492492492492939e-01,1.250000000000000000e+02,1.279689999999999941e+02
4.998927498927498436e-01,1.250000000000000000e+02,1.279689999999999941e+02
5.005898755898756658e-01,1.250000000000000000e+02,1.279689999999999941e+02
5.013406263406263719e-01,1.250000000000000000e+02,1.280300000000000011e+02
5.019841269841269771e-01,1.250000000000000000e+02,1.280320000000000107e+02
5.026812526812527437e-01,1.250000000000000000e+02,1.279959999999999951e+02
5.033783783783783994e-01,1.250000000000000000e+02,1.280180000000000007e+02
5.041291291291291055e-01,1.250000000000000000e+02,1.279920000000000044e+02
5.047726297726298217e-01,1.250000000000000000e+02,1.279789999999999992e+02
5.054697554697554773e-01,1.250000000000000000e+02,1.279560000000000031e+02
5.062205062205061834e-01,1.250000000000000000e+02,1.279560000000000031e+02
5.069176319176318390e-01,1.250000000000000000e+02,1.279680000000000035e+02
5.076147576147576057e-01,1.250000000000000000e+02,1.279699999999999989e+02
5.083118833118832613e-01,1.250000000000000000e+02,1.280070000000000050e+02
5.090090090090090280e-01,1.250000000000000000e+02,1.280310000000000059e+02
5.097061347061347947e-01,1.250000000000000000e+02,1.279939999999999998e+02
5.104032604032604503e-01,1.250000000000000000e+02,1.279929999999999950e+02
5.111003861003861060e-01,1.250000000000000000e+02,1.280180000000000007e+02
5.118511368511368120e-01,1.250000000000000000e+02,1.279830000000000041e+02
5.127091377091377300e-01,1.250000000000000000e+02,1.279689999999999941e+02
5.136743886743887488e-01,1.250000000000000000e+02,1.279809999999999945e+02
5.143178893178892430e-01,1.250000000000000000e+02,1.279830000000000041e+02
5.150686400686400601e-01,1.250000000000000000e+02,1.279710000000000036e+02
5.157657657657658268e-01,1.250000000000000000e+02,1.279719999999999942e+02
5.165165165165165329e-01,1.250000000000000000e+02,1.279719999999999942e+02
5.171600171600171381e-01,1.250000000000000000e+02,1.279719999999999942e+02
5.178571428571429047e-01,1.250000000000000000e+02,1.279699999999999989e+02
5.186078936078936108e-01,1.250000000000000000e+02,1.279579999999999984e+02
5.193050193050192664e-01,1.250000000000000000e+02,1.279470000000000027e+02
5.200021450021449221e-01,1.250000000000000000e+02,1.279320000000000022e+02
5.209137709137708905e-01,1.250000000000000000e+02,1.279219999999999970e+02
5.216108966108966571e-01,1.250000000000000000e+02,1.279569999999999936e+02
5.223080223080223128e-01,1.250000000000000000e+02,1.279569999999999936e+02
5.230051480051479684e-01,1.250000000000000000e+02,1.279980000000000047e+02
5.237022737022737351e-01,1.250000000000000000e+02,1.279980000000000047e+02
5.243993993993993907e-01,1.250000000000000000e+02,1.279729999999999990e+02
5.250965250965250464e-01,1.250000000000000000e+02,1.279590000000000032e+02
5.257936507936508130e-01,1.250000000000000000e+02,1.279480000000000075e+02
5.264907764907764687e-01,1.250000000000000000e+02,1.279090000000000060e+02
5.271879021879021243e-01,1.250000000000000000e+02,1.279339999999999975e+02
5.278850278850278910e-01,1.250000000000000000e+02,1.279600000000000080e+02
5.285821535821535466e-01,1.250000000000000000e+02,1.279710000000000036e+02
5.292792792792792023e-01,1.250000000000000000e+02,1.279339999999999975e+02
5.299764049764049689e-01,1.250000000000000000e+02,1.279360000000000070e+02
5.307271557271557860e-01,1.250000000000000000e+02,1.279839999999999947e+02
5.314242814242814417e-01,1.250000000000000000e+02,1.279819999999999993e+02
5.321214071214070973e-01,1.250000000000000000e+02,1.279339999999999975e+02
5.330330330330330657e-01,1.250000000000000000e+02,1.279329999999999927e+02
5.337301587301587213e-01,1.250000000000000000e+02,1.278960000000000008e+02
5.343736593736593266e-01,1.250000000000000000e+02,1.278850000000000051e+02
5.351244101244101437e-01,1.250000000000000000e+02,1.278979999999999961e+02
5.358215358215359103e-01,1.250000000000000000e+02,1.278979999999999961e+02
5.365186615186615660e-01,1.250000000000000000e+02,1.279240000000000066e+02
5.372157872157872216e-01,1.250000000000000000e+02,1.279729999999999990e+02
5.379129129129129883e-01,1.250000000000000000e+02,1.279980000000000047e+02
5.386100386100386439e-01,1.250000000000000000e+02,1.279980000000000047e+02
5.393607893607893500e-01,1.250000000000000000e+02,1.279849999999999994e+02
5.400042900042900662e-01,1.250000000000000000e+02,1.279839999999999947e+02
5.407014157014157218e-01,1.250000000000000000e+02,1.279609999999999985e+02
5.414521664521664279e-01,1.250000000000000000e+02,1.279590000000000032e+02
5.420956670956671442e-01,1.250000000000000000e+02,1.279740000000000038e+02
5.427927927927927998e-01,1.250000000000000000e+02,1.279729999999999990e+02
5.434899184899184554e-01,1.250000000000000000e+02,1.279489999999999981e+02
5.442406692406691615e-01,1.250000000000000000e+02,1.280000000000000000e+02
5.449377949377950392e-01,1.250000000000000000e+02,1.279980000000000047e+02
5.456349206349206948e-01,1.250000000000000000e+02,1.279749999999999943e+02
5.463320463320463505e-01,1.250000000000000000e+02,1.280099999999999909e+02
5.469755469755469557e-01,1.250000000000000000e+02,1.280240000000000009e+02
5.477262977262977728e-01,1.250000000000000000e+02,1.279989999999999952e+02
5.484234234234234284e-01,1.250000000000000000e+02,1.279879999999999995e+02
5.493350493350492858e-01,1.250000000000000000e+02,1.279989999999999952e+02
5.500321750321750525e-01,1.250000000000000000e+02,1.279879999999999995e+02
5.507293007293007081e-01,1.250000000000000000e+02,1.279629999999999939e+02
5.514264264264263637e-01,1.250000000000000000e+02,1.280000000000000000e+02
5.521235521235521304e-01,1.250000000000000000e+02,1.280109999999999957e+02
5.528743028743029475e-01,1.250000000000000000e+02,1.280000000000000000e+02
5.537859287859288049e-01,1.250000000000000000e+02,1.280250000000000057e+02
5.544830544830544605e-01,1.250000000000000000e+02,1.280879999999999939e+02
5.551801801801802272e-01,1.250000000000000000e+02,1.280749999999999886e+02
5.558773058773058828e-01,1.250000000000000000e+02,1.280509999999999877e+02
5.565744315744315385e-01,1.250000000000000000e+02,1.280660000000000025e+02
5.572715572715573051e-01,1.250000000000000000e+02,1.280879999999999939e+02
5.579686829686829608e-01,1.250000000000000000e+02,1.280399999999999920e+02
5.586658086658086164e-01,1.250000000000000000e+02,1.280269999999999868e+02
5.593629343629342721e-01,1.250000000000000000e+02,1.280759999999999934e+02
5.600600600600601497e-01,1.250000000000000000e+02,1.280509999999999877e+02
5.608108108108108558e-01,1.250000000000000000e+02,1.280269999999999868e+02
5.614543114543114610e-01,1.250000000000000000e+02,1.280769999999999982e+02
5.621514371514372277e-01,1.250000000000000000e+02,1.281009999999999991e+02
5.629021879021879338e-01,1.250000000000000000e+02,1.280519999999999925e+02
5.635456885456885390e-01,1.250000000000000000e+02,1.280639999999999930e+02
5.642428142428143056e-01,1.250000000000000000e+02,1.280629999999999882e+02
5.649935649935650117e-01,1.250000000000000000e+02,1.280269999999999868e+02
5.659051909051909801e-01,1.250000000000000000e+02,1.280140000000000100e+02
5.666023166023166358e-01,1.250000000000000000e+02,1.280039999999999907e+02
5.672994422994422914e-01,1.250000000000000000e+02,1.280260000000000105e+02
5.679965679965680581e-01,1.250000000000000000e+02,1.280279999999999916e+02
5.686936936936937137e-01,1.250000000000000000e+02,1.280159999999999911e+02
5.693908193908193693e-01,1.250000000000000000e+02,1.280399999999999920e+02
5.701415701415701864e-01,1.250000000000000000e+02,1.280540000000000020e+02
5.710531960531960438e-01,1.250000000000000000e+02,1.280300000000000011e+02
5.717503217503218105e-01,1.250000000000000000e+02,1.279779999999999944e+02
5.724474474474474661e-01,1.250000000000000000e+02,1.279540000000000077e+02
5.731445731445732328e-01,1.250000000000000000e+02,1.279770000000000039e+02
5.738416988416988884e-01,1.250000000000000000e+02,1.280130000000000052e+02
5.745388245388245441e-01,1.250000000000000000e+02,1.280399999999999920e+02
5.752359502359503107e-01,1.250000000000000000e+02,1.280430000000000064e+02
5.758794508794509159e-01,1.250000000000000000e+02,1.280169999999999959e+02
5.766302016302016220e-01,1.250000000000000000e+02,1.280289999999999964e+02
5.773273273273273887e-01,1.250000000000000000e+02,1.280660000000000025e+02
5.780244530244530443e-01,1.250000000000000000e+02,1.280399999999999920e+02
5.787215787215787000e-01,1.250000000000000000e+02,1.280149999999999864e+02
5.794187044187044666e-01,1.250000000000000000e+02,1.280269999999999868e+02
5.801158301158301223e-01,1.250000000000000000e+02,1.280399999999999920e+02
5.808129558129557779e-01,1.250000000000000000e+02,1.280140000000000100e+02
5.815100815100814335e-01,1.250000000000000000e+02,1.280399999999999920e+02
5.822072072072072002e-01,1.250000000000000000e+02,1.280560000000000116e+02
5.831188331188331686e-01,1.250000000000000000e+02,1.280440000000000111e+02
5.838159588159588242e-01,1.250000000000000000e+02,1.280540000000000020e+02
5.845667095667095303e-01,1.250000000000000000e+02,1.280699999999999932e+02
5.854783354783354987e-01,1.250000000000000000e+02,1.280790000000000077e+02
5.861754611754611544e-01,1.250000000000000000e+02,1.280670000000000073e+02
5.869262119262119715e-01,1.250000000000000000e+02,1.280540000000000020e+02
5.875697125697125767e-01,1.250000000000000000e+02,1.280409999999999968e+02
5.882668382668383433e-01,1.250000000000000000e+02,1.280289999999999964e+02
5.890175890175890494e-01,1.250000000000000000e+02,1.280649999999999977e+02
5.897147147147147050e-01,1.250000000000000000e+02,1.280399999999999920e+02
5.904118404118403607e-01,1.250000000000000000e+02,1.280529999999999973e+02
5.911089661089661274e-01,1.250000000000000000e+02,1.280889999999999986e+02
5.917524667524667326e-01,1.250000000000000000e+02,1.280800000000000125e+02
5.925032175032174386e-01,1.250000000000000000e+02,1.280790000000000077e+02
5.934148434148434070e-01,1.250000000000000000e+02,1.281399999999999864e+02
5.941119691119691737e-01,1.250000000000000000e+02,1.281039999999999850e+02
5.948090948090948293e-01,1.250000000000000000e+02,1.280680000000000121e+02
5.955062205062204850e-01,1.250000000000000000e+02,1.280809999999999889e+02
5.962033462033462516e-01,1.250000000000000000e+02,1.281179999999999950e+02
5.969004719004719073e-01,1.250000000000000000e+02,1.280939999999999941e+02
5.975975975975975629e-01,1.250000000000000000e+02,1.280800000000000125e+02
5.982947232947233296e-01,1.250000000000000000e+02,1.281299999999999955e+02
5.990454740454740357e-01,1.250000000000000000e+02,1.281320000000000050e+02
5.997425997425996913e-01,1.250000000000000000e+02,1.281039999999999850e+02
6.006542256542256597e-01,1.250000000000000000e+02,1.281310000000000002e+02
6.013513513513514264e-01,1.250000000000000000e+02,1.281409999999999911e+02
6.020484770484770820e-01,1.250000000000000000e+02,1.280800000000000125e+02
6.029601029601029394e-01,1.250000000000000000e+02,1.280929999999999893e+02
6.036572286572285950e-01,1.250000000000000000e+02,1.280550000000000068e+02
6.044079794079794121e-01,1.250000000000000000e+02,1.280200000000000102e+02
6.051051051051051788e-01,1.250000000000000000e+02,1.280579999999999927e+02
6.060167310167310362e-01,1.250000000000000000e+02,1.280809999999999889e+02
6.067138567138566918e-01,1.250000000000000000e+02,1.280560000000000116e+02
6.074109824109824585e-01,1.250000000000000000e+02,1.280809999999999889e+02
6.081081081081081141e-01,1.250000000000000000e+02,1.280699999999999932e+02
6.090197340197339715e-01,1.250000000000000000e+02,1.280569999999999879e+02
6.097168597168597381e-01,1.250000000000000000e+02,1.280920000000000130e+02
6.104139854139853938e-01,1.250000000000000000e+02,1.280459999999999923e+02
6.111111111111111605e-01,1.250000000000000000e+02,1.279939999999999998e+02
6.120763620763620683e-01,1.250000000000000000e+02,1.280569999999999879e+02
6.127734877734877239e-01,1.250000000000000000e+02,1.280939999999999941e+02
6.134706134706134906e-01,1.250000000000000000e+02,1.280449999999999875e+02
6.141677391677391462e-01,1.250000000000000000e+02,1.280680000000000121e+02
6.148648648648648019e-01,1.250000000000000000e+02,1.281310000000000002e+02
6.155619905619905685e-01,1.250000000000000000e+02,1.280680000000000121e+02
6.165272415272414763e-01,1.250000000000000000e+02,1.280819999999999936e+02
6.172243672243672430e-01,1.250000000000000000e+02,1.281189999999999998e+02
6.178678678678678482e-01,1.250000000000000000e+02,1.280449999999999875e+02
6.185649935649936149e-01,1.250000000000000000e+02,1.280190000000000055e+02
6.193157443157443209e-01,1.250000000000000000e+02,1.280709999999999980e+02
6.200128700128699766e-01,1.250000000000000000e+02,1.280430000000000064e+02
6.206563706563706928e-01,1.250000000000000000e+02,1.280449999999999875e+02
6.214071214071213989e-01,1.250000000000000000e+02,1.280579999999999927e+02
6.223723723723724177e-01,1.250000000000000000e+02,1.280329999999999870e+02
6.230694980694980734e-01,1.250000000000000000e+02,1.280190000000000055e+02
6.239811239811239307e-01,1.250000000000000000e+02,1.280689999999999884e+02
6.246246246246246470e-01,1.250000000000000000e+02,1.280589999999999975e+02
6.253217503217503026e-01,1.250000000000000000e+02,1.281069999999999993e+02
6.260725010725011197e-01,1.250000000000000000e+02,1.280699999999999932e+02
6.269841269841269771e-01,1.250000000000000000e+02,1.280339999999999918e+02
6.276812526812527437e-01,1.250000000000000000e+02,1.280469999999999970e+02
6.284320034320034498e-01,1.250000000000000000e+02,1.280219999999999914e+02
6.291291291291291055e-01,1.250000000000000000e+02,1.279969999999999999e+02
6.299871299871299124e-01,1.250000000000000000e+02,1.279849999999999994e+02
6.306842556842556791e-01,1.250000000000000000e+02,1.279950000000000045e+02
6.313813813813813347e-01,1.250000000000000000e+02,1.280090000000000146e+02
6.323466323466323535e-01,1.250000000000000000e+02,1.279839999999999947e+02
6.330973830973830596e-01,1.250000000000000000e+02,1.279849999999999994e+02
6.337945087945088263e-01,1.250000000000000000e+02,1.279980000000000047e+02
6.347061347061346837e-01,1.250000000000000000e+02,1.279219999999999970e+02
6.353496353496353999e-01,1.250000000000000000e+02,1.278859999999999957e+02
6.363148863148863077e-01,1.250000000000000000e+02,1.278610000000000042e+02
6.370120120120119633e-01,1.250000000000000000e+02,1.278840000000000003e+02
6.377091377091377300e-01,1.250000000000000000e+02,1.278589999999999947e+02
6.384062634062633856e-01,1.250000000000000000e+02,1.278220000000000027e+02
6.393178893178893540e-01,1.250000000000000000e+02,1.278610000000000042e+02
6.400150150150150097e-01,1.250000000000000000e+02,1.278469999999999942e+02
6.409802659802659175e-01,1.250000000000000000e+02,1.278469999999999942e+02
6.416773916773916842e-01,1.250000000000000000e+02,1.278859999999999957e+02
6.423745173745173398e-01,1.250000000000000000e+02,1.278469999999999942e+02
6.432861432861433082e-01,1.250000000000000000e+02,1.278469999999999942e+02
6.440368940368940143e-01,1.250000000000000000e+02,1.278589999999999947e+02
6.447340197340197809e-01,1.250000000000000000e+02,1.278469999999999942e+02
6.456456456456456383e-01,1.250000000000000000e+02,1.278979999999999961e+02
6.463427713427714050e-01,1.250000000000000000e+02,1.278599999999999994e+02
6.470398970398970606e-01,1.250000000000000000e+02,1.278239999999999981e+02
6.480051480051479684e-01,1.250000000000000000e+02,1.278979999999999961e+02
6.486486486486486847e-01,1.250000000000000000e+02,1.278250000000000028e+02
6.496138996138997035e-01,1.250000000000000000e+02,1.278350000000000080e+02
6.503110253110253591e-01,1.250000000000000000e+02,1.278970000000000056e+02
6.510081510081510148e-01,1.250000000000000000e+02,1.278130000000000024e+02
6.519734019734019226e-01,1.250000000000000000e+02,1.278469999999999942e+02
6.526169026169026388e-01,1.250000000000000000e+02,1.278730000000000047e+02
6.533140283140282945e-01,1.250000000000000000e+02,1.278119999999999976e+02
6.540647790647790005e-01,1.250000000000000000e+02,1.278110000000000070e+02
6.549764049764049689e-01,1.250000000000000000e+02,1.278110000000000070e+02
6.556735306735307356e-01,1.250000000000000000e+02,1.277860000000000014e+02
6.563170313170313408e-01,1.250000000000000000e+02,1.278359999999999985e+02
6.570677820677820469e-01,1.250000000000000000e+02,1.278110000000000070e+02
6.577649077649078135e-01,1.250000000000000000e+02,1.277620000000000005e+02
6.586765336765336709e-01,1.250000000000000000e+02,1.278340000000000032e+02
6.594272844272844880e-01,1.250000000000000000e+02,1.277999999999999972e+02
6.600707850707850932e-01,1.250000000000000000e+02,1.277489999999999952e+02
6.609824109824110616e-01,1.250000000000000000e+02,1.277469999999999999e+02
6.617331617331617677e-01,1.250000000000000000e+02,1.277999999999999972e+02
6.624302874302874233e-01,1.250000000000000000e+02,1.277609999999999957e+02
6.631274131274130790e-01,1.250000000000000000e+02,1.277229999999999990e+02
6.640390390390390474e-01,1.250000000000000000e+02,1.277369999999999948e+02
6.647361647361648140e-01,1.250000000000000000e+02,1.277729999999999961e+02
6.654869154869155201e-01,1.250000000000000000e+02,1.277620000000000005e+02
6.663985413985413775e-01,1.250000000000000000e+02,1.277849999999999966e+02
6.670956670956670331e-01,1.250000000000000000e+02,1.277720000000000056e+02
6.677927927927927998e-01,1.250000000000000000e+02,1.277750000000000057e+02
6.684899184899184554e-01,1.250000000000000000e+02,1.277999999999999972e+02
6.694015444015444238e-01,1.250000000000000000e+02,1.277609999999999957e+02
6.701522951522951299e-01,1.250000000000000000e+02,1.277620000000000005e+02
6.707957957957958461e-01,1.250000000000000000e+02,1.277750000000000057e+02
6.717610467610467540e-01,1.250000000000000000e+02,1.276989999999999981e+02
6.724581724581724096e-01,1.250000000000000000e+02,1.277489999999999952e+02
6.731552981552981763e-01,1.250000000000000000e+02,1.277990000000000066e+02
6.738524238524239429e-01,1.250000000000000000e+02,1.277379999999999995e+02
6.745495495495495986e-01,1.250000000000000000e+02,1.277740000000000009e+02
6.754611754611754559e-01,1.250000000000000000e+02,1.278629999999999995e+02
6.762119262119261620e-01,1.250000000000000000e+02,1.277890000000000015e+02
6.771235521235521304e-01,1.250000000000000000e+02,1.278139999999999930e+02
6.778206778206778971e-01,1.250000000000000000e+02,1.277879999999999967e+02
6.785178035178035527e-01,1.250000000000000000e+02,1.277519999999999953e+02
6.794294294294294101e-01,1.250000000000000000e+02,1.278130000000000024e+02
6.801801801801801162e-01,1.250000000000000000e+02,1.278010000000000019e+02
6.810918060918060846e-01,1.250000000000000000e+02,1.278019999999999925e+02
6.817889317889318512e-01,1.250000000000000000e+02,1.279120000000000061e+02
6.827005577005577086e-01,1.250000000000000000e+02,1.278529999999999944e+02
6.833976833976833642e-01,1.250000000000000000e+02,1.278499999999999943e+02
6.843629343629343831e-01,1.250000000000000000e+02,1.278889999999999958e+02
6.850064350064349883e-01,1.250000000000000000e+02,1.278259999999999934e+02
6.860253110253109465e-01,1.250000000000000000e+02,1.278629999999999995e+02
6.866688116688116628e-01,1.250000000000000000e+02,1.278649999999999949e+02
6.873659373659373184e-01,1.250000000000000000e+02,1.278659999999999997e+02
6.883311883311883372e-01,1.250000000000000000e+02,1.278910000000000053e+02
6.890283140283141039e-01,1.250000000000000000e+02,1.278290000000000077e+02
6.897254397254397595e-01,1.250000000000000000e+02,1.278529999999999944e+02
6.906370656370656169e-01,1.250000000000000000e+02,1.278780000000000001e+02
6.913341913341912726e-01,1.250000000000000000e+02,1.278419999999999987e+02
6.920313170313170392e-01,1.250000000000000000e+02,1.278550000000000040e+02
6.929429429429430076e-01,1.250000000000000000e+02,1.278919999999999959e+02
6.938545688545688650e-01,1.250000000000000000e+02,1.278689999999999998e+02
6.948734448734449343e-01,1.250000000000000000e+02,1.278910000000000053e+02
6.955169455169455395e-01,1.250000000000000000e+02,1.278430000000000035e+02
6.964285714285713969e-01,1.250000000000000000e+02,1.278559999999999945e+02
6.971793221793222139e-01,1.250000000000000000e+02,1.278179999999999978e+02
6.980909480909481823e-01,1.250000000000000000e+02,1.278079999999999927e+02
6.988416988416988884e-01,1.250000000000000000e+02,1.278829999999999956e+02
6.997533247533247458e-01,1.250000000000000000e+02,1.278589999999999947e+02
7.004504504504504014e-01,1.250000000000000000e+02,1.279080000000000013e+02
7.013620763620763698e-01,1.250000000000000000e+02,1.279320000000000022e+02
7.020592020592021365e-01,1.250000000000000000e+02,1.278820000000000050e+02
7.029708279708279939e-01,1.250000000000000000e+02,1.279080000000000013e+02
7.036679536679536495e-01,1.250000000000000000e+02,1.278820000000000050e+02
7.044187044187043556e-01,1.250000000000000000e+02,1.278599999999999994e+02
7.053303303303303240e-01,1.250000000000000000e+02,1.279459999999999980e+02
7.060274560274560907e-01,1.250000000000000000e+02,1.278479999999999990e+02
7.067782067782067967e-01,1.250000000000000000e+02,1.278599999999999994e+02
7.076898326898326541e-01,1.250000000000000000e+02,1.279339999999999975e+02
7.083869583869584208e-01,1.250000000000000000e+02,1.278469999999999942e+02
7.090840840840841874e-01,1.250000000000000000e+02,1.278850000000000051e+02
7.099957099957100448e-01,1.250000000000000000e+02,1.279110000000000014e+02
7.106928356928357005e-01,1.250000000000000000e+02,1.278619999999999948e+02
7.113899613899613561e-01,1.250000000000000000e+02,1.279129999999999967e+02
7.123015873015873245e-01,1.250000000000000000e+02,1.279600000000000080e+02
7.130523380523381416e-01,1.250000000000000000e+02,1.278409999999999940e+02
7.139639639639639990e-01,1.250000000000000000e+02,1.279000000000000057e+02
7.146610896610896546e-01,1.250000000000000000e+02,1.278379999999999939e+02
7.155727155727155120e-01,1.250000000000000000e+02,1.277620000000000005e+02
7.162698412698412787e-01,1.250000000000000000e+02,1.279000000000000057e+02
7.172350922350922975e-01,1.250000000000000000e+02,1.278250000000000028e+02
7.179322179322179531e-01,1.250000000000000000e+02,1.278750000000000000e+02
7.188438438438438105e-01,1.250000000000000000e+02,1.279129999999999967e+02
7.195409695409694661e-01,1.250000000000000000e+02,1.278520000000000039e+02
7.202380952380952328e-01,1.250000000000000000e+02,1.279120000000000061e+02
7.212033462033462516e-01,1.250000000000000000e+02,1.279140000000000015e+02
7.219004719004719073e-01,1.250000000000000000e+02,1.278299999999999983e+02
7.228120978120977647e-01,1.250000000000000000e+02,1.279170000000000016e+02
7.235092235092235313e-01,1.250000000000000000e+02,1.278550000000000040e+02
7.244744744744744391e-01,1.250000000000000000e+02,1.278040000000000020e+02
7.253861003861004075e-01,1.250000000000000000e+02,1.279140000000000015e+02
7.260832260832260632e-01,1.250000000000000000e+02,1.277909999999999968e+02
7.270484770484770820e-01,1.250000000000000000e+02,1.278539999999999992e+02
7.277456027456027376e-01,1.250000000000000000e+02,1.279030000000000058e+02
7.286572286572285950e-01,1.250000000000000000e+02,1.278389999999999986e+02
7.293543543543543617e-01,1.250000000000000000e+02,1.279050000000000011e+02
7.303196053196052695e-01,1.250000000000000000e+02,1.278910000000000053e+02
7.309631059631059857e-01,1.250000000000000000e+02,1.278190000000000026e+02
7.318747318747318431e-01,1.250000000000000000e+02,1.278930000000000007e+02
7.326254826254826602e-01,1.250000000000000000e+02,1.277920000000000016e+02
7.335371085371085176e-01,1.250000000000000000e+02,1.277570000000000050e+02
7.342342342342342842e-01,1.250000000000000000e+02,1.278790000000000049e+02
7.351994851994853031e-01,1.250000000000000000e+02,1.277810000000000059e+02
7.358429858429857973e-01,1.250000000000000000e+02,1.278689999999999998e+02
7.365937365937366144e-01,1.250000000000000000e+02,1.278940000000000055e+02
7.375053625053624717e-01,1.250000000000000000e+02,1.278070000000000022e+02
7.382024882024882384e-01,1.250000000000000000e+02,1.279050000000000011e+02
7.389532389532389445e-01,1.250000000000000000e+02,1.279170000000000016e+02
7.398648648648649129e-01,1.250000000000000000e+02,1.278319999999999936e+02
7.407764907764907703e-01,1.250000000000000000e+02,1.279689999999999941e+02
7.414736164736165369e-01,1.250000000000000000e+02,1.279189999999999969e+02
7.424388674388674447e-01,1.250000000000000000e+02,1.278350000000000080e+02
7.430823680823680499e-01,1.250000000000000000e+02,1.279569999999999936e+02
7.439939939939940183e-01,1.250000000000000000e+02,1.278949999999999960e+02
7.447447447447447244e-01,1.250000000000000000e+02,1.278949999999999960e+02
7.456563706563705818e-01,1.250000000000000000e+02,1.279339999999999975e+02
7.463534963534963484e-01,1.250000000000000000e+02,1.278340000000000032e+02
7.473187473187473673e-01,1.250000000000000000e+02,1.279099999999999966e+02
7.480158730158730229e-01,1.250000000000000000e+02,1.279090000000000060e+02
7.489811239811240418e-01,1.250000000000000000e+02,1.278209999999999980e+02
7.496246246246246470e-01,1.250000000000000000e+02,1.279219999999999970e+02
7.505898755898755548e-01,1.250000000000000000e+02,1.279080000000000013e+02
7.512870012870013214e-01,1.250000000000000000e+02,1.278230000000000075e+02
7.521986271986271788e-01,1.250000000000000000e+02,1.278719999999999999e+02
