TapeCenterLine,Weights
5.018139000000000349e-01,9.972669727067400292e-01
4.858833000000000180e-01,9.994481094413399935e-01
5.336750999999999578e-01,1.002141819380649945e+00
5.097791999999999879e-01,9.942674945499669903e-01
5.257098000000000049e-01,9.980852839820449907e-01
5.416404000000000218e-01,1.007803144855559996e+00
5.655362999999999918e-01,1.003747004785580099e+00
5.575710000000000388e-01,9.984545135077019795e-01
5.814669000000000088e-01,9.984448725972130401e-01
5.496056999999999748e-01,1.001252643698050004e+00
5.257098000000000049e-01,9.980601114582949851e-01
5.735015999999999448e-01,9.927127721839670293e-01
6.053627999999999787e-01,9.933601014603730128e-01
5.973975000000000257e-01,9.967342920118079652e-01
6.531546000000000296e-01,1.000979067305219905e+00
6.212933999999999957e-01,1.005526628148750046e+00
6.372240000000000126e-01,1.001228312006559928e+00
5.973975000000000257e-01,9.988772178285889591e-01
6.850157999999999525e-01,9.960685573664660453e-01
6.531546000000000296e-01,1.003404206643899954e+00
6.770504999999999995e-01,1.001455758728629908e+00
6.212933999999999957e-01,9.922906329033770456e-01
6.451892999999999656e-01,1.000315071652569943e+00
5.973975000000000257e-01,1.004009085461849970e+00
5.735015999999999448e-01,9.988982397646459788e-01
5.496056999999999748e-01,1.002993608669840109e+00
5.336750999999999578e-01,1.008265458189860020e+00
5.257098000000000049e-01,9.977693320557180501e-01
5.655362999999999918e-01,1.001090269653299947e+00
4.858833000000000180e-01,1.006503820971440089e+00
4.938486000000000264e-01,1.002524404172820072e+00
5.336750999999999578e-01,1.006031163669780071e+00
5.177445000000000519e-01,1.004108702546189891e+00
4.858833000000000180e-01,1.000946417056209903e+00
4.540220999999999840e-01,1.000776272945619993e+00
4.699527000000000010e-01,9.973370908850179850e-01
4.141955999999999971e-01,9.979910549047590340e-01
3.743691000000000102e-01,9.967291154526179975e-01
4.141955999999999971e-01,9.976682232866890265e-01
3.982649999999999801e-01,9.984708814292480028e-01
4.141955999999999971e-01,1.000702379794949914e+00
4.221609000000000056e-01,1.003177995410100110e+00
4.460567999999999755e-01,9.987382926069060529e-01
4.619873999999999925e-01,9.934675572520800246e-01
4.858833000000000180e-01,9.946358189126439653e-01
3.743691000000000102e-01,9.977019198918419818e-01
3.982649999999999801e-01,9.985453620306510292e-01
3.902997000000000272e-01,1.001917914918889929e+00
4.460567999999999755e-01,1.001259743849880035e+00
4.221609000000000056e-01,1.005227932985740091e+00
4.062302999999999886e-01,9.956338840357820130e-01
3.823344000000000187e-01,1.003228333601769995e+00
4.699527000000000010e-01,1.004525171577310028e+00
4.460567999999999755e-01,1.002566617299359919e+00
5.257098000000000049e-01,9.948564691054120335e-01
4.858833000000000180e-01,1.000033421553669921e+00
5.257098000000000049e-01,9.988171910666669984e-01
4.540220999999999840e-01,9.986413836402050492e-01
5.336750999999999578e-01,1.002288980685889896e+00
5.416404000000000218e-01,1.004146501996699969e+00
5.894321999999999617e-01,1.001933478050269999e+00
5.177445000000000519e-01,9.972761955113450538e-01
5.257098000000000049e-01,9.958105524861939895e-01
5.496056999999999748e-01,9.960295369466829474e-01
5.894321999999999617e-01,1.002726655264009947e+00
5.496056999999999748e-01,9.978301445402329994e-01
5.655362999999999918e-01,1.002245176795369952e+00
5.416404000000000218e-01,1.006485770587550066e+00
5.575710000000000388e-01,1.006360563117769891e+00
5.894321999999999617e-01,1.001705868994779980e+00
6.133281000000000427e-01,1.002050631653089940e+00
5.416404000000000218e-01,9.977729880118549888e-01
5.575710000000000388e-01,1.000550739847049897e+00
4.938486000000000264e-01,9.998324046731199566e-01
5.177445000000000519e-01,1.001400734110990065e+00
4.858833000000000180e-01,1.004736996024609974e+00
5.336750999999999578e-01,1.004403092132440056e+00
5.575710000000000388e-01,9.993365059931510475e-01
5.575710000000000388e-01,1.001695378042110063e+00
5.575710000000000388e-01,1.006143633370689905e+00
5.655362999999999918e-01,9.895202557215939665e-01
5.018139000000000349e-01,9.939788058094890522e-01
4.619873999999999925e-01,1.000474571509289978e+00
5.018139000000000349e-01,1.007136865569340012e+00
4.779180000000000095e-01,1.000078084609010043e+00
5.496056999999999748e-01,9.904878258180289663e-01
5.496056999999999748e-01,9.971429465514539681e-01
5.814669000000000088e-01,9.996609752519139969e-01
5.814669000000000088e-01,9.938631151781459616e-01
5.814669000000000088e-01,9.907260879411580179e-01
5.735015999999999448e-01,1.005308285090029896e+00
4.938486000000000264e-01,1.009593069487769945e+00
5.336750999999999578e-01,1.000621798302760102e+00
5.257098000000000049e-01,9.932621324270369811e-01
5.257098000000000049e-01,9.930149294569120544e-01
5.496056999999999748e-01,1.001753696772919922e+00
5.257098000000000049e-01,1.003211560151930026e+00
5.336750999999999578e-01,9.957012296959389941e-01
5.177445000000000519e-01,1.004539195153459907e+00
5.894321999999999617e-01,9.986708009665720143e-01
5.018139000000000349e-01,1.000119451534210002e+00
4.938486000000000264e-01,9.999214223066129614e-01
4.540220999999999840e-01,9.983714904744359631e-01
5.575710000000000388e-01,9.970781317862460469e-01
5.336750999999999578e-01,9.966601975323939877e-01
5.257098000000000049e-01,1.003948285958699893e+00
5.018139000000000349e-01,1.006704999067520090e+00
5.018139000000000349e-01,1.000094213836620005e+00
5.097791999999999879e-01,9.963037134646459680e-01
4.858833000000000180e-01,9.962554822543200350e-01
5.973975000000000257e-01,9.982989551899900116e-01
5.097791999999999879e-01,1.000989879434400098e+00
4.938486000000000264e-01,9.994806153566270224e-01
5.496056999999999748e-01,1.000797229468930016e+00
4.938486000000000264e-01,1.000878814027819974e+00
5.416404000000000218e-01,1.002642484628339936e+00
5.018139000000000349e-01,9.967028734738360152e-01
5.097791999999999879e-01,9.907411567237679462e-01
5.735015999999999448e-01,1.001032724714659983e+00
5.018139000000000349e-01,1.000889639025460021e+00
5.814669000000000088e-01,9.965560051248120166e-01
5.018139000000000349e-01,1.000317435478490058e+00
4.779180000000000095e-01,9.991181928741059703e-01
4.699527000000000010e-01,1.006116479510809958e+00
4.301262000000000141e-01,9.960769050558130333e-01
4.619873999999999925e-01,9.952613930551139632e-01
4.301262000000000141e-01,1.003809789169850086e+00
4.460567999999999755e-01,9.990422095645750122e-01
4.141955999999999971e-01,1.001473681822419914e+00
4.062302999999999886e-01,9.985426328469300117e-01
4.062302999999999886e-01,1.003486033870520044e+00
3.982649999999999801e-01,9.993650668838179874e-01
3.982649999999999801e-01,9.946243489189859899e-01
3.823344000000000187e-01,1.000630304696330075e+00
4.301262000000000141e-01,1.008384735482690031e+00
3.982649999999999801e-01,9.990159201454470450e-01
4.141955999999999971e-01,1.002046592706050010e+00
3.982649999999999801e-01,1.007194075396349975e+00
3.823344000000000187e-01,1.002268986816490015e+00
3.902997000000000272e-01,1.006034620322479922e+00
4.062302999999999886e-01,9.917569115191819940e-01
4.221609000000000056e-01,1.009382252705290028e+00
3.982649999999999801e-01,1.011603196706700070e+00
3.823344000000000187e-01,9.952486654560840362e-01
3.584384999999999932e-01,9.976282984230510076e-01
3.584384999999999932e-01,1.005723431416839952e+00
3.743691000000000102e-01,1.000726344871770035e+00
4.221609000000000056e-01,9.915351573686650433e-01
4.460567999999999755e-01,9.989345570290519838e-01
3.902997000000000272e-01,1.002571571987110000e+00
3.743691000000000102e-01,1.007414569672939963e+00
3.664038000000000017e-01,9.930086265160710246e-01
3.504731999999999847e-01,1.005587769911910012e+00
3.664038000000000017e-01,9.996352714458750510e-01
3.504731999999999847e-01,9.892098744850640335e-01
3.425078999999999763e-01,9.970499211297599862e-01
3.265773000000000148e-01,1.000016665274459982e+00
3.425078999999999763e-01,9.996747442601230382e-01
3.425078999999999763e-01,9.814684146609570226e-01
3.823344000000000187e-01,9.498546580574589449e-01
3.664038000000000017e-01,8.902402545235139630e-01
3.902997000000000272e-01,8.369565225949070486e-01
4.540220999999999840e-01,7.624696124160790234e-01
3.823344000000000187e-01,6.928865634447189947e-01
2.309936999999999963e-01,6.201179164712810055e-01
2.628549000000000024e-01,5.271181426974349549e-01
2.787855000000000194e-01,4.476719127669809839e-01
3.265773000000000148e-01,3.089131762711739837e-01
3.345426000000000233e-01,1.744529822381949979e-01
3.265773000000000148e-01,1.286119956610470016e-01
3.106466999999999978e-01,1.133765357819690039e-01
3.664038000000000017e-01,1.470679753114390031e-02
3.186120000000000063e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
2.628549000000000024e-01,0.000000000000000000e+00
2.787855000000000194e-01,0.000000000000000000e+00
2.469243000000000132e-01,0.000000000000000000e+00
2.389590000000000047e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.787855000000000194e-01,0.000000000000000000e+00
2.947160999999999809e-01,1.180543522637629919e-02
2.628549000000000024e-01,6.529481553971519525e-02
2.628549000000000024e-01,7.937737980877880573e-02
3.265773000000000148e-01,1.067485166215380032e-01
3.743691000000000102e-01,1.407254398804879958e-01
3.664038000000000017e-01,1.763724834345770098e-01
3.823344000000000187e-01,2.107406321119719983e-01
3.504731999999999847e-01,2.547535441995329997e-01
4.380915000000000226e-01,2.914523002939999885e-01
5.416404000000000218e-01,3.235757774921820262e-01
5.735015999999999448e-01,3.715446287346330090e-01
5.257098000000000049e-01,4.289757530364249893e-01
4.301262000000000141e-01,4.916449316068389752e-01
4.380915000000000226e-01,5.582191983403890223e-01
4.062302999999999886e-01,6.091452454781199899e-01
4.301262000000000141e-01,6.191599155064839710e-01
4.380915000000000226e-01,6.537413155198850134e-01
