x,y_LE,y_RE
1.941122355105796005e-01,4.968840000000000146e+02,5.000000000000000000e+02
1.948157367822934138e-01,4.969220000000000255e+02,5.000000000000000000e+02
1.955733535364467812e-01,4.968460000000000036e+02,5.000000000000000000e+02
1.962768548081605946e-01,4.968960000000000150e+02,5.000000000000000000e+02
1.969262405974349095e-01,4.968840000000000146e+02,5.000000000000000000e+02
1.974132799393906734e-01,4.969100000000000250e+02,5.000000000000000000e+02
1.981167812111045146e-01,4.969100000000000250e+02,5.000000000000000000e+02
1.986038205530602230e-01,4.969220000000000255e+02,5.000000000000000000e+02
1.993073218247740641e-01,4.969479999999999791e+02,5.000000000000000000e+02
2.000108230964879330e-01,4.969350000000000023e+02,5.000000000000000000e+02
2.004437469560041152e-01,4.969340000000000259e+02,5.000000000000000000e+02
2.011472482277179563e-01,4.969599999999999795e+02,5.000000000000000000e+02
2.018507494994317975e-01,4.969340000000000259e+02,5.000000000000000000e+02
2.023377888413875336e-01,4.969220000000000255e+02,5.000000000000000000e+02
2.030412901131013470e-01,4.969590000000000032e+02,5.000000000000000000e+02
2.035283294550571109e-01,4.969470000000000027e+02,5.000000000000000000e+02
2.042318307267709243e-01,4.969599999999999795e+02,5.000000000000000000e+02
2.047188700687266605e-01,4.968969999999999914e+02,5.000000000000000000e+02
2.054223713404405016e-01,4.969220000000000255e+02,5.000000000000000000e+02
2.058552951999567115e-01,4.969730000000000132e+02,5.000000000000000000e+02
2.065587964716705527e-01,4.969350000000000023e+02,5.000000000000000000e+02
2.070458358136262889e-01,4.969719999999999800e+02,5.000000000000000000e+02
2.077493370853401300e-01,4.969970000000000141e+02,5.000000000000000000e+02
2.082363764272958384e-01,4.970350000000000250e+02,5.000000000000000000e+02
2.089398776990097073e-01,4.969470000000000027e+02,5.000000000000000000e+02
2.094269170409654435e-01,4.969089999999999918e+02,5.000000000000000000e+02
2.101304183126792569e-01,4.969080000000000155e+02,5.000000000000000000e+02
2.106174576546349930e-01,4.968829999999999814e+02,5.000000000000000000e+02
2.113209589263488342e-01,4.969340000000000259e+02,5.000000000000000000e+02
2.117538827858650441e-01,4.969850000000000136e+02,5.000000000000000000e+02
2.124573840575788852e-01,4.970480000000000018e+02,5.000000000000000000e+02
2.129444233995346214e-01,4.969850000000000136e+02,5.000000000000000000e+02
2.136479246712484348e-01,4.969979999999999905e+02,5.000000000000000000e+02
2.141349640132041710e-01,4.969719999999999800e+02,5.000000000000000000e+02
2.148384652849180398e-01,4.969990000000000236e+02,5.000000000000000000e+02
2.153255046268737483e-01,4.969859999999999900e+02,5.000000000000000000e+02
2.160290058985875894e-01,4.969719999999999800e+02,5.000000000000000000e+02
2.165160452405433533e-01,4.970360000000000014e+02,5.000000000000000000e+02
2.172195465122571667e-01,4.969970000000000141e+02,5.000000000000000000e+02
2.175983548893338504e-01,4.969719999999999800e+02,5.000000000000000000e+02
2.183559716434872178e-01,4.969599999999999795e+02,5.000000000000000000e+02
2.187888955030034277e-01,4.969089999999999918e+02,5.000000000000000000e+02
2.194923967747172688e-01,4.969470000000000027e+02,5.000000000000000000e+02
2.199794361166730050e-01,4.969209999999999923e+02,5.000000000000000000e+02
2.206829373883868461e-01,4.969460000000000264e+02,5.000000000000000000e+02
2.211699767303425546e-01,4.970110000000000241e+02,5.000000000000000000e+02
2.218734780020563679e-01,4.970110000000000241e+02,5.000000000000000000e+02
2.223605173440121319e-01,4.970369999999999777e+02,5.000000000000000000e+02
2.230640186157259452e-01,4.970240000000000009e+02,5.000000000000000000e+02
2.235510579576817092e-01,4.969470000000000027e+02,5.000000000000000000e+02
2.242545592293955503e-01,4.968949999999999818e+02,5.000000000000000000e+02
2.246874830889117602e-01,4.969220000000000255e+02,5.000000000000000000e+02
2.253909843606255736e-01,4.968949999999999818e+02,5.000000000000000000e+02
2.258780237025813376e-01,4.969460000000000264e+02,5.000000000000000000e+02
2.265815249742951787e-01,4.969599999999999795e+02,5.000000000000000000e+02
2.270685643162508593e-01,4.969599999999999795e+02,5.000000000000000000e+02
2.277720655879647005e-01,4.969599999999999795e+02,5.000000000000000000e+02
2.282591049299204644e-01,4.968840000000000146e+02,5.000000000000000000e+02
2.289626062016342778e-01,4.969350000000000023e+02,5.000000000000000000e+02
2.294496455435900417e-01,4.968700000000000045e+02,5.000000000000000000e+02
2.301531468153038829e-01,4.968589999999999804e+02,5.000000000000000000e+02
2.305860706748200650e-01,4.968840000000000146e+02,5.000000000000000000e+02
2.313436874289734602e-01,4.968709999999999809e+02,5.000000000000000000e+02
2.317766112884896701e-01,4.968949999999999818e+02,5.000000000000000000e+02
2.324801125602034835e-01,4.968450000000000273e+02,5.000000000000000000e+02
2.329671519021591919e-01,4.968580000000000041e+02,5.000000000000000000e+02
2.336165376914335345e-01,4.968840000000000146e+02,5.000000000000000000e+02
2.341035770333892430e-01,4.968700000000000045e+02,5.000000000000000000e+02
2.348070783051031118e-01,4.969220000000000255e+02,5.000000000000000000e+02
2.352941176470588203e-01,4.968949999999999818e+02,5.000000000000000000e+02
2.359976189187726614e-01,4.969470000000000027e+02,5.000000000000000000e+02
2.364305427782888713e-01,4.969449999999999932e+02,5.000000000000000000e+02
2.371881595324422387e-01,4.969089999999999918e+02,5.000000000000000000e+02
2.376210833919584486e-01,4.968960000000000150e+02,5.000000000000000000e+02
2.383245846636722898e-01,4.968580000000000041e+02,5.000000000000000000e+02
2.390280859353861032e-01,4.968949999999999818e+02,5.000000000000000000e+02
2.395151252773418671e-01,4.968960000000000150e+02,5.000000000000000000e+02
2.404892039612533117e-01,4.969089999999999918e+02,5.000000000000000000e+02
2.409221278207695216e-01,4.969350000000000023e+02,5.000000000000000000e+02
2.416256290924833627e-01,4.969599999999999795e+02,5.000000000000000000e+02
2.423832458466367301e-01,4.969209999999999923e+02,5.000000000000000000e+02
2.428161697061529400e-01,4.968580000000000041e+02,5.000000000000000000e+02
2.435196709778667812e-01,4.968969999999999914e+02,5.000000000000000000e+02
2.440067103198225174e-01,4.968450000000000273e+02,5.000000000000000000e+02
2.447102115915363585e-01,4.968580000000000041e+02,5.000000000000000000e+02
2.454137128632501996e-01,4.968840000000000146e+02,5.000000000000000000e+02
2.459007522052058803e-01,4.969350000000000023e+02,5.000000000000000000e+02
2.466042534769197769e-01,4.969209999999999923e+02,5.000000000000000000e+02
2.470371773364359869e-01,4.969100000000000250e+02,5.000000000000000000e+02
2.477406786081498002e-01,4.968960000000000150e+02,5.000000000000000000e+02
2.484982953623031399e-01,4.968709999999999809e+02,5.000000000000000000e+02
2.491476811515774825e-01,4.968960000000000150e+02,5.000000000000000000e+02
2.496347204935332187e-01,4.969100000000000250e+02,5.000000000000000000e+02
2.503382217652470598e-01,4.969610000000000127e+02,5.000000000000000000e+02
2.510958385194003717e-01,4.969100000000000250e+02,5.000000000000000000e+02
2.517452243086747421e-01,4.968849999999999909e+02,5.000000000000000000e+02
2.522322636506304505e-01,4.967579999999999814e+02,5.000000000000000000e+02
2.529898804047838179e-01,4.968340000000000032e+02,5.000000000000000000e+02
2.534228042643000278e-01,4.968199999999999932e+02,5.000000000000000000e+02
2.541263055360138412e-01,4.968090000000000259e+02,5.000000000000000000e+02
2.546133448779696051e-01,4.968349999999999795e+02,5.000000000000000000e+02
2.552627306672438645e-01,4.968199999999999932e+02,5.000000000000000000e+02
2.557497700091996284e-01,4.968600000000000136e+02,5.000000000000000000e+02
2.565073867633529958e-01,4.968210000000000264e+02,5.000000000000000000e+02
2.569403106228692057e-01,4.968469999999999800e+02,5.000000000000000000e+02
2.576979273770225731e-01,4.968720000000000141e+02,5.000000000000000000e+02
2.585637750960549930e-01,4.967839999999999918e+02,5.000000000000000000e+02
2.590508144380107014e-01,4.968480000000000132e+02,5.000000000000000000e+02
2.598084311921640688e-01,4.968340000000000032e+02,5.000000000000000000e+02
2.602413550516802787e-01,4.968980000000000246e+02,5.000000000000000000e+02
2.609448563233941476e-01,4.968220000000000027e+02,5.000000000000000000e+02
2.616483575951079610e-01,4.968720000000000141e+02,5.000000000000000000e+02
2.621353969370637249e-01,4.968349999999999795e+02,5.000000000000000000e+02
2.628388982087775383e-01,4.968210000000000264e+02,5.000000000000000000e+02
2.632718220682937482e-01,4.968609999999999900e+02,5.000000000000000000e+02
2.640294388224470601e-01,4.967839999999999918e+02,5.000000000000000000e+02
2.645164781644028240e-01,4.968990000000000009e+02,5.000000000000000000e+02
2.651658639536771944e-01,4.968600000000000136e+02,5.000000000000000000e+02
2.656529032956329028e-01,4.968480000000000132e+02,5.000000000000000000e+02
2.663564045673467162e-01,4.968609999999999900e+02,5.000000000000000000e+02
2.668434439093024801e-01,4.968100000000000023e+02,5.000000000000000000e+02
2.675469451810162935e-01,4.968609999999999900e+02,5.000000000000000000e+02
2.681963309702906084e-01,4.968090000000000259e+02,5.000000000000000000e+02
2.687374857946858708e-01,4.968860000000000241e+02,5.000000000000000000e+02
2.694409870663996842e-01,4.968600000000000136e+02,5.000000000000000000e+02
2.700903728556739991e-01,4.968609999999999900e+02,5.000000000000000000e+02
2.708479896098273665e-01,4.968729999999999905e+02,5.000000000000000000e+02
2.715514908815411799e-01,4.968480000000000132e+02,5.000000000000000000e+02
2.720385302234969438e-01,4.968210000000000264e+02,5.000000000000000000e+02
2.726879160127712587e-01,4.967459999999999809e+02,5.000000000000000000e+02
2.733914172844850721e-01,4.967590000000000146e+02,5.000000000000000000e+02
2.741490340386384394e-01,4.967330000000000041e+02,5.000000000000000000e+02
2.748525353103523083e-01,4.967839999999999918e+02,5.000000000000000000e+02
2.752854591698685183e-01,4.967330000000000041e+02,5.000000000000000000e+02
2.759889604415823317e-01,4.967470000000000141e+02,5.000000000000000000e+02
2.766924617132962005e-01,4.967590000000000146e+02,5.000000000000000000e+02
2.773959629850100139e-01,4.967339999999999804e+02,5.000000000000000000e+02
2.778830023269657223e-01,4.967719999999999914e+02,5.000000000000000000e+02
2.785865035986795912e-01,4.967459999999999809e+02,5.000000000000000000e+02
2.790735429406352996e-01,4.968220000000000027e+02,5.000000000000000000e+02
2.797770442123491685e-01,4.967710000000000150e+02,5.000000000000000000e+02
2.804805454840629819e-01,4.968229999999999791e+02,5.000000000000000000e+02
2.811840467557767953e-01,4.968210000000000264e+02,5.000000000000000000e+02
2.818875480274906642e-01,4.967970000000000255e+02,5.000000000000000000e+02
2.823745873694464281e-01,4.967850000000000250e+02,5.000000000000000000e+02
2.830780886411602415e-01,4.967450000000000045e+02,5.000000000000000000e+02
2.835651279831160054e-01,4.968360000000000127e+02,5.000000000000000000e+02
2.842686292548298188e-01,4.967850000000000250e+02,5.000000000000000000e+02
2.849721305265436322e-01,4.968740000000000236e+02,5.000000000000000000e+02
2.856756317982575011e-01,4.968220000000000027e+02,5.000000000000000000e+02
2.863791330699713145e-01,4.968349999999999795e+02,5.000000000000000000e+02
2.870285188592456294e-01,4.967450000000000045e+02,5.000000000000000000e+02
2.877861356133989967e-01,4.967719999999999914e+02,5.000000000000000000e+02
2.882190594729152067e-01,4.967590000000000146e+02,5.000000000000000000e+02
2.889225607446290756e-01,4.967719999999999914e+02,5.000000000000000000e+02
2.894096000865847840e-01,4.968360000000000127e+02,5.000000000000000000e+02
2.901131013582985974e-01,4.968100000000000023e+02,5.000000000000000000e+02
2.906001407002543613e-01,4.968860000000000241e+02,5.000000000000000000e+02
2.913036419719681747e-01,4.968609999999999900e+02,5.000000000000000000e+02
2.920071432436820436e-01,4.968229999999999791e+02,5.000000000000000000e+02
2.927106445153958569e-01,4.968860000000000241e+02,5.000000000000000000e+02
2.934141457871096703e-01,4.967959999999999923e+02,5.000000000000000000e+02
2.941176470588235392e-01,4.968480000000000132e+02,5.000000000000000000e+02
2.946046864007792476e-01,4.968220000000000027e+02,5.000000000000000000e+02
2.953081876724931165e-01,4.968870000000000005e+02,5.000000000000000000e+02
2.959575734617674314e-01,4.968609999999999900e+02,5.000000000000000000e+02
2.967151902159207433e-01,4.969130000000000109e+02,5.000000000000000000e+02
2.974186914876346677e-01,4.968220000000000027e+02,5.000000000000000000e+02
2.981221927593484811e-01,4.968360000000000127e+02,5.000000000000000000e+02
2.988256940310622944e-01,4.967850000000000250e+02,5.000000000000000000e+02
2.993127333730180029e-01,4.968220000000000027e+02,5.000000000000000000e+02
3.000162346447318162e-01,4.968480000000000132e+02,5.000000000000000000e+02
3.007197359164457406e-01,4.968100000000000023e+02,5.000000000000000000e+02
3.014232371881595540e-01,4.968879999999999768e+02,5.000000000000000000e+02
3.021267384598733674e-01,4.968369999999999891e+02,5.000000000000000000e+02
3.028302397315872363e-01,4.968879999999999768e+02,5.000000000000000000e+02
3.035337410033010497e-01,4.967980000000000018e+02,5.000000000000000000e+02
3.042372422750148631e-01,4.968740000000000236e+02,5.000000000000000000e+02
3.049407435467287319e-01,4.967730000000000246e+02,5.000000000000000000e+02
3.056442448184425453e-01,4.968229999999999791e+02,5.000000000000000000e+02
3.063477460901563587e-01,4.968109999999999786e+02,5.000000000000000000e+02
3.070512473618702831e-01,4.968870000000000005e+02,5.000000000000000000e+02
3.077547486335840965e-01,4.968109999999999786e+02,5.000000000000000000e+02
3.084582499052979099e-01,4.968229999999999791e+02,5.000000000000000000e+02
3.092158666594512773e-01,4.967989999999999782e+02,5.000000000000000000e+02
3.099193679311651461e-01,4.968240000000000123e+02,5.000000000000000000e+02
3.106228692028789595e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.113263704745927729e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.119757562638670878e-01,4.968480000000000132e+02,5.000000000000000000e+02
3.127333730180204552e-01,4.967970000000000255e+02,5.000000000000000000e+02
3.134368742897342686e-01,4.967719999999999914e+02,5.000000000000000000e+02
3.140862600790086390e-01,4.966970000000000027e+02,5.000000000000000000e+02
3.148438768331619508e-01,4.967860000000000014e+02,5.000000000000000000e+02
3.153309161751177148e-01,4.967230000000000132e+02,5.000000000000000000e+02
3.159803019643920297e-01,4.967740000000000009e+02,5.000000000000000000e+02
3.167379187185453970e-01,4.967860000000000014e+02,5.000000000000000000e+02
3.173873045078197119e-01,4.967989999999999782e+02,5.000000000000000000e+02
3.180908057795335253e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.187943070512473942e-01,4.967730000000000246e+02,5.000000000000000000e+02
3.195519238054007616e-01,4.967869999999999777e+02,5.000000000000000000e+02
3.202554250771145750e-01,4.967110000000000127e+02,5.000000000000000000e+02
3.206883489366307849e-01,4.968129999999999882e+02,5.000000000000000000e+02
3.213918502083445983e-01,4.967230000000000132e+02,5.000000000000000000e+02
3.221494669624980212e-01,4.968380000000000223e+02,5.000000000000000000e+02
3.228529682342118345e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.235023540234860939e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.242058552951999628e-01,4.967730000000000246e+02,5.000000000000000000e+02
3.246928946371556712e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.253963959088695401e-01,4.967989999999999782e+02,5.000000000000000000e+02
3.261540126630229075e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.268575139347367209e-01,4.968369999999999891e+02,5.000000000000000000e+02
3.275068997240110358e-01,4.967989999999999782e+02,5.000000000000000000e+02
3.282104009957249047e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.289139022674387181e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.296715190215920854e-01,4.967620000000000005e+02,5.000000000000000000e+02
3.303750202933059543e-01,4.967239999999999895e+02,5.000000000000000000e+02
3.310785215650197677e-01,4.967479999999999905e+02,5.000000000000000000e+02
3.317820228367336366e-01,4.967479999999999905e+02,5.000000000000000000e+02
3.324855241084474500e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.331890253801612634e-01,4.967980000000000018e+02,5.000000000000000000e+02
3.338925266518751322e-01,4.967230000000000132e+02,5.000000000000000000e+02
3.345960279235889456e-01,4.967730000000000246e+02,5.000000000000000000e+02
3.352995291953027590e-01,4.967230000000000132e+02,5.000000000000000000e+02
3.360030304670166279e-01,4.967869999999999777e+02,5.000000000000000000e+02
3.367065317387304968e-01,4.967479999999999905e+02,5.000000000000000000e+02
3.374100330104443102e-01,4.968500000000000227e+02,5.000000000000000000e+02
3.381135342821581236e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.388170355538719924e-01,4.967989999999999782e+02,5.000000000000000000e+02
3.395205368255858058e-01,4.967989999999999782e+02,5.000000000000000000e+02
3.402240380972996192e-01,4.967219999999999800e+02,5.000000000000000000e+02
3.409275393690134881e-01,4.967479999999999905e+02,5.000000000000000000e+02
3.416310406407273015e-01,4.967350000000000136e+02,5.000000000000000000e+02
3.423345419124411149e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.430380431841550393e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.437415444558688526e-01,4.968489999999999895e+02,5.000000000000000000e+02
3.444991612100221645e-01,4.967730000000000246e+02,5.000000000000000000e+02
3.452026624817360334e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.458520482710103483e-01,4.966960000000000264e+02,5.000000000000000000e+02
3.465555495427241617e-01,4.967090000000000032e+02,5.000000000000000000e+02
3.472590508144380306e-01,4.967479999999999905e+02,5.000000000000000000e+02
3.480166675685913980e-01,4.967970000000000255e+02,5.000000000000000000e+02
3.487201688403052113e-01,4.967989999999999782e+02,5.000000000000000000e+02
3.494236701120190247e-01,4.968120000000000118e+02,5.000000000000000000e+02
3.501271713837328936e-01,4.968240000000000123e+02,5.000000000000000000e+02
3.508306726554467070e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.515341739271605759e-01,4.967359999999999900e+02,5.000000000000000000e+02
3.522917906813139433e-01,4.967470000000000141e+02,5.000000000000000000e+02
3.529952919530277566e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.536446777423020715e-01,4.967610000000000241e+02,5.000000000000000000e+02
3.543481790140159404e-01,4.967359999999999900e+02,5.000000000000000000e+02
3.550516802857297538e-01,4.967869999999999777e+02,5.000000000000000000e+02
3.557551815574435672e-01,4.966979999999999791e+02,5.000000000000000000e+02
3.565127983115969346e-01,4.967620000000000005e+02,5.000000000000000000e+02
3.572162995833108035e-01,4.966730000000000018e+02,5.000000000000000000e+02
3.578656853725851184e-01,4.967370000000000232e+02,5.000000000000000000e+02
3.585691866442989872e-01,4.966979999999999791e+02,5.000000000000000000e+02
3.593268033984522991e-01,4.967730000000000246e+02,5.000000000000000000e+02
3.599761891877266140e-01,4.967110000000000127e+02,5.000000000000000000e+02
3.607338059418799814e-01,4.967110000000000127e+02,5.000000000000000000e+02
3.613831917311542963e-01,4.967110000000000127e+02,5.000000000000000000e+02
3.621408084853076637e-01,4.966979999999999791e+02,5.000000000000000000e+02
3.627901942745819786e-01,4.966979999999999791e+02,5.000000000000000000e+02
3.635478110287353459e-01,4.967110000000000127e+02,5.000000000000000000e+02
3.642513123004491593e-01,4.967230000000000132e+02,5.000000000000000000e+02
3.649548135721629727e-01,4.967110000000000127e+02,5.000000000000000000e+02
3.656583148438768416e-01,4.967359999999999900e+02,5.000000000000000000e+02
3.663618161155906550e-01,4.967370000000000232e+02,5.000000000000000000e+02
3.670653173873045239e-01,4.966730000000000018e+02,5.000000000000000000e+02
3.677688186590183927e-01,4.966730000000000018e+02,5.000000000000000000e+02
3.684723199307322061e-01,4.966859999999999786e+02,5.000000000000000000e+02
3.691758212024460195e-01,4.967119999999999891e+02,5.000000000000000000e+02
3.698793224741598884e-01,4.967119999999999891e+02,5.000000000000000000e+02
3.705828237458737018e-01,4.967749999999999773e+02,5.000000000000000000e+02
3.712863250175875152e-01,4.967749999999999773e+02,5.000000000000000000e+02
3.720439417717408825e-01,4.967250000000000227e+02,5.000000000000000000e+02
3.726933275610151974e-01,4.967620000000000005e+02,5.000000000000000000e+02
3.733968288327290663e-01,4.967370000000000232e+02,5.000000000000000000e+02
3.741544455868823782e-01,4.967629999999999768e+02,5.000000000000000000e+02
3.748579468585962471e-01,4.967620000000000005e+02,5.000000000000000000e+02
3.755073326478705620e-01,4.968000000000000114e+02,5.000000000000000000e+02
3.762649494020239294e-01,4.967119999999999891e+02,5.000000000000000000e+02
3.769684506737377983e-01,4.967629999999999768e+02,5.000000000000000000e+02
3.776719519454516116e-01,4.967239999999999895e+02,5.000000000000000000e+02
3.783213377347258710e-01,4.967250000000000227e+02,5.000000000000000000e+02
3.790789544888792939e-01,4.966480000000000246e+02,5.000000000000000000e+02
3.797824557605931073e-01,4.967250000000000227e+02,5.000000000000000000e+02
3.804859570323069207e-01,4.966990000000000123e+02,5.000000000000000000e+02
3.811894583040207896e-01,4.967379999999999995e+02,5.000000000000000000e+02
3.818929595757346585e-01,4.967620000000000005e+02,5.000000000000000000e+02
3.825964608474484718e-01,4.967119999999999891e+02,5.000000000000000000e+02
3.832999621191622852e-01,4.966739999999999782e+02,5.000000000000000000e+02
3.840034633908761541e-01,4.966999999999999886e+02,5.000000000000000000e+02
3.847069646625899675e-01,4.966739999999999782e+02,5.000000000000000000e+02
3.854104659343037809e-01,4.966870000000000118e+02,5.000000000000000000e+02
3.861139672060176498e-01,4.966730000000000018e+02,5.000000000000000000e+02
3.868174684777314631e-01,4.967130000000000223e+02,5.000000000000000000e+02
3.875209697494453320e-01,4.967119999999999891e+02,5.000000000000000000e+02
3.882244710211592009e-01,4.967379999999999995e+02,5.000000000000000000e+02
3.889820877753125128e-01,4.967130000000000223e+02,5.000000000000000000e+02
3.896855890470263262e-01,4.966109999999999900e+02,5.000000000000000000e+02
3.903890903187402506e-01,4.966739999999999782e+02,5.000000000000000000e+02
3.910925915904540640e-01,4.966370000000000005e+02,5.000000000000000000e+02
3.917960928621678773e-01,4.966739999999999782e+02,5.000000000000000000e+02
3.924995941338817462e-01,4.966490000000000009e+02,5.000000000000000000e+02
3.932030954055955596e-01,4.967130000000000223e+02,5.000000000000000000e+02
3.939065966773093730e-01,4.966360000000000241e+02,5.000000000000000000e+02
3.945559824665837434e-01,4.967010000000000218e+02,5.000000000000000000e+02
3.952594837382975568e-01,4.966739999999999782e+02,5.000000000000000000e+02
3.959629850100113702e-01,4.966739999999999782e+02,5.000000000000000000e+02
3.966664862817252390e-01,4.966490000000000009e+02,5.000000000000000000e+02
3.974241030358786064e-01,4.967259999999999991e+02,5.000000000000000000e+02
3.981276043075924198e-01,4.966879999999999882e+02,5.000000000000000000e+02
3.988311055793062332e-01,4.966630000000000109e+02,5.000000000000000000e+02
3.995346068510201021e-01,4.966619999999999777e+02,5.000000000000000000e+02
4.002381081227339155e-01,4.966630000000000109e+02,5.000000000000000000e+02
4.009416093944477288e-01,4.966490000000000009e+02,5.000000000000000000e+02
4.016451106661615977e-01,4.966750000000000114e+02,5.000000000000000000e+02
4.023486119378754111e-01,4.966630000000000109e+02,5.000000000000000000e+02
4.030521132095892800e-01,4.966370000000000005e+02,5.000000000000000000e+02
4.037556144813031489e-01,4.967640000000000100e+02,5.000000000000000000e+02
4.045132312354564608e-01,4.967389999999999759e+02,5.000000000000000000e+02
4.052167325071703297e-01,4.967400000000000091e+02,5.000000000000000000e+02
4.059202337788841430e-01,4.966890000000000214e+02,5.000000000000000000e+02
4.066237350505980119e-01,4.967769999999999868e+02,5.000000000000000000e+02
4.073272363223118253e-01,4.966890000000000214e+02,5.000000000000000000e+02
4.079766221115861402e-01,4.968029999999999973e+02,5.000000000000000000e+02
4.087342388657395076e-01,4.967640000000000100e+02,5.000000000000000000e+02
4.094377401374533210e-01,4.967389999999999759e+02,5.000000000000000000e+02
4.101412414091671343e-01,4.967509999999999764e+02,5.000000000000000000e+02
4.108447426808810032e-01,4.967520000000000095e+02,5.000000000000000000e+02
4.115482439525948721e-01,4.967400000000000091e+02,5.000000000000000000e+02
4.122517452243086855e-01,4.967139999999999986e+02,5.000000000000000000e+02
4.129552464960225544e-01,4.967149999999999750e+02,5.000000000000000000e+02
4.136587477677363678e-01,4.966510000000000105e+02,5.000000000000000000e+02
4.143622490394501812e-01,4.966770000000000209e+02,5.000000000000000000e+02
4.150657503111640501e-01,4.966890000000000214e+02,5.000000000000000000e+02
4.157692515828778634e-01,4.967259999999999991e+02,5.000000000000000000e+02
4.164727528545916768e-01,4.966750000000000114e+02,5.000000000000000000e+02
4.171762541263055457e-01,4.967649999999999864e+02,5.000000000000000000e+02
4.179338708804589131e-01,4.967019999999999982e+02,5.000000000000000000e+02
4.186373721521727265e-01,4.967149999999999750e+02,5.000000000000000000e+02
4.193408734238865399e-01,4.966890000000000214e+02,5.000000000000000000e+02
4.200443746956004087e-01,4.967149999999999750e+02,5.000000000000000000e+02
4.207478759673142776e-01,4.966770000000000209e+02,5.000000000000000000e+02
4.214513772390280910e-01,4.967139999999999986e+02,5.000000000000000000e+02
4.221548785107419599e-01,4.966770000000000209e+02,5.000000000000000000e+02
4.228042643000162193e-01,4.966139999999999759e+02,5.000000000000000000e+02
4.235077655717300882e-01,4.966639999999999873e+02,5.000000000000000000e+02
4.242112668434439571e-01,4.966129999999999995e+02,5.000000000000000000e+02
4.249147681151577705e-01,4.966650000000000205e+02,5.000000000000000000e+02
4.256182693868715838e-01,4.966139999999999759e+02,5.000000000000000000e+02
4.263217706585854527e-01,4.967029999999999745e+02,5.000000000000000000e+02
4.270793874127388201e-01,4.966770000000000209e+02,5.000000000000000000e+02
4.277828886844526335e-01,4.967029999999999745e+02,5.000000000000000000e+02
4.284863899561665024e-01,4.967019999999999982e+02,5.000000000000000000e+02
4.291898912278803158e-01,4.966899999999999977e+02,5.000000000000000000e+02
4.298933924995941291e-01,4.966650000000000205e+02,5.000000000000000000e+02
4.305968937713079980e-01,4.966899999999999977e+02,5.000000000000000000e+02
4.313003950430218114e-01,4.966909999999999741e+02,5.000000000000000000e+02
4.322744737269332838e-01,4.966770000000000209e+02,5.000000000000000000e+02
4.329779749986470971e-01,4.967029999999999745e+02,5.000000000000000000e+02
4.336814762703609105e-01,4.966779999999999973e+02,5.000000000000000000e+02
4.343849775420747794e-01,4.966410000000000196e+02,5.000000000000000000e+02
4.350884788137885928e-01,4.966779999999999973e+02,5.000000000000000000e+02
4.357919800855025172e-01,4.966530000000000200e+02,5.000000000000000000e+02
4.364954813572163306e-01,4.965760000000000218e+02,5.000000000000000000e+02
4.371989826289301995e-01,4.966399999999999864e+02,5.000000000000000000e+02
4.379024839006440128e-01,4.966399999999999864e+02,5.000000000000000000e+02
4.385518696899182722e-01,4.966909999999999741e+02,5.000000000000000000e+02
4.392553709616321966e-01,4.966530000000000200e+02,5.000000000000000000e+02
4.400129877157855085e-01,4.967049999999999841e+02,5.000000000000000000e+02
4.407164889874993219e-01,4.966920000000000073e+02,5.000000000000000000e+02
4.414199902592131908e-01,4.966530000000000200e+02,5.000000000000000000e+02
4.421234915309270042e-01,4.966669999999999732e+02,5.000000000000000000e+02
4.428269928026408175e-01,4.965140000000000100e+02,5.000000000000000000e+02
4.435304940743546864e-01,4.965659999999999741e+02,5.000000000000000000e+02
4.442339953460684998e-01,4.965529999999999973e+02,5.000000000000000000e+02
4.449374966177823132e-01,4.966170000000000186e+02,5.000000000000000000e+02
4.456409978894961821e-01,4.965409999999999968e+02,5.000000000000000000e+02
4.463444991612099955e-01,4.965790000000000077e+02,5.000000000000000000e+02
4.470480004329238088e-01,4.966170000000000186e+02,5.000000000000000000e+02
4.477515017046376777e-01,4.965149999999999864e+02,5.000000000000000000e+02
4.485091184587911006e-01,4.965409999999999968e+02,5.000000000000000000e+02
4.492126197305049140e-01,4.964889999999999759e+02,5.000000000000000000e+02
4.499161210022187274e-01,4.964889999999999759e+02,5.000000000000000000e+02
4.505655067914930978e-01,4.965149999999999864e+02,5.000000000000000000e+02
4.512690080632069112e-01,4.966039999999999850e+02,5.000000000000000000e+02
4.520266248173602230e-01,4.965790000000000077e+02,5.000000000000000000e+02
