TapeCenterLine,Weights
9.558360000000000467e-02,9.992256661450059640e-01
1.354101000000000055e-01,1.006086451653799951e+00
9.558360000000000467e-02,9.986317775376170047e-01
1.274447999999999970e-01,9.972150628495669578e-01
7.965300000000000158e-02,9.950896268776190379e-01
1.672713000000000116e-01,1.000898522779740007e+00
1.593060000000000032e-01,1.003288605962399993e+00
1.752365999999999924e-01,1.002605381764350101e+00
9.558360000000000467e-02,1.000817776620630095e+00
9.558360000000000467e-02,9.990528222717239837e-01
8.761829999999999619e-02,9.995057750107609884e-01
1.194795000000000024e-01,1.008350749796999901e+00
1.035488999999999993e-01,9.938530519177080080e-01
1.433753999999999862e-01,9.958724095963179535e-01
1.194795000000000024e-01,1.005682693690679974e+00
1.672713000000000116e-01,9.942850602562239848e-01
1.832019000000000009e-01,1.001587144650629924e+00
1.911672000000000093e-01,1.006818565286830003e+00
1.911672000000000093e-01,9.972461489670659818e-01
2.150631000000000070e-01,1.010233994231489962e+00
2.389590000000000047e-01,1.006738228646709921e+00
2.070977999999999986e-01,9.990040780635499607e-01
2.150631000000000070e-01,9.969241061764220202e-01
2.389590000000000047e-01,9.969198907296089596e-01
2.469243000000000132e-01,1.007666992974080022e+00
1.991324999999999901e-01,1.008146710277459945e+00
2.708202000000000109e-01,1.001637184018729920e+00
2.787855000000000194e-01,1.007259149127400111e+00
2.708202000000000109e-01,1.001685375830059899e+00
2.787855000000000194e-01,9.949005741228610367e-01
2.867507999999999724e-01,1.002674488808420028e+00
2.787855000000000194e-01,1.000851851815530047e+00
3.026813999999999893e-01,1.000082151832990096e+00
3.265773000000000148e-01,1.002602908544830029e+00
2.947160999999999809e-01,1.005101676828060064e+00
2.389590000000000047e-01,9.979609924116370490e-01
2.309936999999999963e-01,9.992915820918879533e-01
2.469243000000000132e-01,9.984153662606030100e-01
2.389590000000000047e-01,9.966778393342780040e-01
2.070977999999999986e-01,9.995756965903159763e-01
2.150631000000000070e-01,9.994611506079510432e-01
2.230283999999999878e-01,9.974253870800470212e-01
2.548895999999999940e-01,9.970156471454839631e-01
2.389590000000000047e-01,1.001477034748329942e+00
2.230283999999999878e-01,1.002945662970829988e+00
1.752365999999999924e-01,1.002346402107870071e+00
2.070977999999999986e-01,9.928875873183760081e-01
1.832019000000000009e-01,1.000816748159450098e+00
2.947160999999999809e-01,9.996796557354370449e-01
2.309936999999999963e-01,9.953880243018820018e-01
2.309936999999999963e-01,9.932654441790440547e-01
2.230283999999999878e-01,9.979686120460919962e-01
1.832019000000000009e-01,1.001038995259210029e+00
2.389590000000000047e-01,9.986729319062529475e-01
2.309936999999999963e-01,1.006847762521579925e+00
2.787855000000000194e-01,9.991470097309710363e-01
2.309936999999999963e-01,1.001344537645459942e+00
2.150631000000000070e-01,1.006483439623119924e+00
2.230283999999999878e-01,9.972767548888380462e-01
2.708202000000000109e-01,1.002428195638030095e+00
2.787855000000000194e-01,9.951561878459049826e-01
2.469243000000000132e-01,1.000135703114890084e+00
2.070977999999999986e-01,9.976285320161120129e-01
2.150631000000000070e-01,1.004372166046550108e+00
2.070977999999999986e-01,9.981806162515070024e-01
2.628549000000000024e-01,1.003785580412410061e+00
1.991324999999999901e-01,1.001050502515600016e+00
2.389590000000000047e-01,1.002259640341899960e+00
1.991324999999999901e-01,9.996579050655189924e-01
2.628549000000000024e-01,1.002183190974289984e+00
2.469243000000000132e-01,9.990176909937850125e-01
2.469243000000000132e-01,9.999721871186200151e-01
2.708202000000000109e-01,1.001291043260899905e+00
2.628549000000000024e-01,1.003614139722539988e+00
2.787855000000000194e-01,1.002968630625820090e+00
2.867507999999999724e-01,9.978273996566010551e-01
2.947160999999999809e-01,9.984945378091180102e-01
2.469243000000000132e-01,9.959833487710180178e-01
2.867507999999999724e-01,9.945424634319399715e-01
2.469243000000000132e-01,9.974860130046140361e-01
2.628549000000000024e-01,9.997297649161249744e-01
2.708202000000000109e-01,9.958467220981269685e-01
3.026813999999999893e-01,9.990271869315270337e-01
2.787855000000000194e-01,9.978111372428769554e-01
3.026813999999999893e-01,9.990335974419880527e-01
3.186120000000000063e-01,9.964618547357050327e-01
3.584384999999999932e-01,9.968254873927619997e-01
3.823344000000000187e-01,9.921051432803390524e-01
3.902997000000000272e-01,9.964588974698329604e-01
3.902997000000000272e-01,1.000886103407119920e+00
3.664038000000000017e-01,1.003231763355540096e+00
3.345426000000000233e-01,1.001409930186250019e+00
3.664038000000000017e-01,1.000745467196320071e+00
3.982649999999999801e-01,1.002687548842950083e+00
3.664038000000000017e-01,9.963966057293820455e-01
3.902997000000000272e-01,9.990763734617460479e-01
3.823344000000000187e-01,1.002002157431129969e+00
4.221609000000000056e-01,1.001915697039130082e+00
3.743691000000000102e-01,9.994450850591120039e-01
3.106466999999999978e-01,9.995208042393439740e-01
3.425078999999999763e-01,1.003589971149080107e+00
3.823344000000000187e-01,1.003763861902200016e+00
4.141955999999999971e-01,1.003466321003879891e+00
4.221609000000000056e-01,1.002307680882110086e+00
4.699527000000000010e-01,9.995137962985449764e-01
5.097791999999999879e-01,9.932401520792929484e-01
4.699527000000000010e-01,9.959308811955109864e-01
4.619873999999999925e-01,1.003140041742639932e+00
3.823344000000000187e-01,1.007113599779279944e+00
4.062302999999999886e-01,9.973965064349490373e-01
3.664038000000000017e-01,9.903651814989480329e-01
4.221609000000000056e-01,1.009103306536450084e+00
3.982649999999999801e-01,1.005078515432229924e+00
3.982649999999999801e-01,1.000769344508890102e+00
3.425078999999999763e-01,9.981071568441699515e-01
3.345426000000000233e-01,1.003615129761330049e+00
3.345426000000000233e-01,1.001006594970140107e+00
3.504731999999999847e-01,1.005593016313699906e+00
3.265773000000000148e-01,9.989035489914910304e-01
2.708202000000000109e-01,1.000671054853230046e+00
2.787855000000000194e-01,1.004643055933859941e+00
2.947160999999999809e-01,9.981915570574320107e-01
3.504731999999999847e-01,1.002507843719770086e+00
2.947160999999999809e-01,9.971926007584720475e-01
2.628549000000000024e-01,1.002876039490030013e+00
2.628549000000000024e-01,9.933083228385809482e-01
2.309936999999999963e-01,1.005864771175460026e+00
2.230283999999999878e-01,9.969411663223129993e-01
3.026813999999999893e-01,9.992257704209489555e-01
3.106466999999999978e-01,9.973611629881220519e-01
3.743691000000000102e-01,1.001312456725399924e+00
3.345426000000000233e-01,9.920211397399330000e-01
3.902997000000000272e-01,9.949724393564990388e-01
3.425078999999999763e-01,1.004447780851730032e+00
4.062302999999999886e-01,9.946201003070359592e-01
3.823344000000000187e-01,9.989616684334400309e-01
3.743691000000000102e-01,1.001123062124330110e+00
3.504731999999999847e-01,1.002397198104540088e+00
3.186120000000000063e-01,9.982461226768010176e-01
2.708202000000000109e-01,1.002832340626919949e+00
3.823344000000000187e-01,9.932687655860480413e-01
3.186120000000000063e-01,1.000663886222620036e+00
2.947160999999999809e-01,9.981119749945529529e-01
1.911672000000000093e-01,9.984366209098449740e-01
2.548895999999999940e-01,1.002208562536369918e+00
2.628549000000000024e-01,1.006841430436210105e+00
3.186120000000000063e-01,9.962911363338969872e-01
2.628549000000000024e-01,9.946381321964480327e-01
3.026813999999999893e-01,9.998908679626350438e-01
2.469243000000000132e-01,1.000351942269930072e+00
2.309936999999999963e-01,1.004198563847269909e+00
1.752365999999999924e-01,9.986272803006640553e-01
1.832019000000000009e-01,1.001388503736730051e+00
1.911672000000000093e-01,1.004492232621150061e+00
1.752365999999999924e-01,1.003116464515749984e+00
1.991324999999999901e-01,9.913585900195359679e-01
2.070977999999999986e-01,9.949238350191890179e-01
2.628549000000000024e-01,1.000420198176620090e+00
2.230283999999999878e-01,9.996682645097220155e-01
2.548895999999999940e-01,9.996649326575129946e-01
2.150631000000000070e-01,1.009285433066350102e+00
2.389590000000000047e-01,9.939103545308970444e-01
2.389590000000000047e-01,9.980146041367630172e-01
2.787855000000000194e-01,1.004038140385000055e+00
2.469243000000000132e-01,9.962063663087630250e-01
3.186120000000000063e-01,9.957809792701900475e-01
3.186120000000000063e-01,9.928045462741490468e-01
3.345426000000000233e-01,1.002679325385390063e+00
3.584384999999999932e-01,1.001746078071130031e+00
3.265773000000000148e-01,9.982568375743979816e-01
3.982649999999999801e-01,9.926722395127209886e-01
3.823344000000000187e-01,1.004371775579770087e+00
3.982649999999999801e-01,9.988062208311460077e-01
4.460567999999999755e-01,9.977939840224230306e-01
4.062302999999999886e-01,1.002153183170999995e+00
4.619873999999999925e-01,9.994580094098980405e-01
4.221609000000000056e-01,1.005451491978740064e+00
4.779180000000000095e-01,1.000486600867440012e+00
4.460567999999999755e-01,9.984070258271809939e-01
4.779180000000000095e-01,9.998609586387510184e-01
4.619873999999999925e-01,1.001240039971819984e+00
4.301262000000000141e-01,9.986298181021919795e-01
5.018139000000000349e-01,9.997769651944770075e-01
4.699527000000000010e-01,1.003536604255939935e+00
5.257098000000000049e-01,1.001316835754139989e+00
5.496056999999999748e-01,9.974646651513090490e-01
5.018139000000000349e-01,1.003575236491820011e+00
5.496056999999999748e-01,1.000811538435619985e+00
5.018139000000000349e-01,1.001845273708730000e+00
5.177445000000000519e-01,1.000026841481260087e+00
5.018139000000000349e-01,1.003230473084040009e+00
5.097791999999999879e-01,1.002494616714779907e+00
4.858833000000000180e-01,1.000617126111700061e+00
4.460567999999999755e-01,1.012006907535510036e+00
4.779180000000000095e-01,9.969061478733940440e-01
4.938486000000000264e-01,9.959230736885870128e-01
5.097791999999999879e-01,9.986343379095580230e-01
4.779180000000000095e-01,9.975744529986459996e-01
4.221609000000000056e-01,1.001797963361549915e+00
4.301262000000000141e-01,9.942264229544659493e-01
4.699527000000000010e-01,1.006246654174179911e+00
4.062302999999999886e-01,1.002939969073179949e+00
4.380915000000000226e-01,9.995747109612690418e-01
4.380915000000000226e-01,9.949760272693449759e-01
4.062302999999999886e-01,9.944150335898900295e-01
4.460567999999999755e-01,9.957946102054300308e-01
4.062302999999999886e-01,9.931348371815359455e-01
3.982649999999999801e-01,9.961113741345849482e-01
3.902997000000000272e-01,1.007628706173330002e+00
3.823344000000000187e-01,1.006610983296629902e+00
3.823344000000000187e-01,9.992136569445180250e-01
3.982649999999999801e-01,1.002986989588890099e+00
3.584384999999999932e-01,9.934759831984010248e-01
2.947160999999999809e-01,9.988868650046109909e-01
2.708202000000000109e-01,1.002850186978269997e+00
2.867507999999999724e-01,9.980414207859400477e-01
2.787855000000000194e-01,1.008092921125129937e+00
3.106466999999999978e-01,1.004588481950630108e+00
3.026813999999999893e-01,1.000189622707259973e+00
3.664038000000000017e-01,1.002586895584040017e+00
3.106466999999999978e-01,9.952450257097139596e-01
3.026813999999999893e-01,9.993018506494170117e-01
2.628549000000000024e-01,1.000714721780880057e+00
3.106466999999999978e-01,1.004631048547300010e+00
2.947160999999999809e-01,9.969933060258120427e-01
3.743691000000000102e-01,9.687236617582769549e-01
3.664038000000000017e-01,9.209924930188480019e-01
2.389590000000000047e-01,8.682923219320910491e-01
2.708202000000000109e-01,8.070204961392229981e-01
2.628549000000000024e-01,7.336024504349030195e-01
3.664038000000000017e-01,6.743536181542789665e-01
3.504731999999999847e-01,5.858981218215889575e-01
3.584384999999999932e-01,5.022620675952820246e-01
3.584384999999999932e-01,3.887524076650720195e-01
3.584384999999999932e-01,2.353671903948419963e-01
3.743691000000000102e-01,1.436356808091799886e-01
3.265773000000000148e-01,1.337503060550560008e-01
3.265773000000000148e-01,6.432843951505809454e-02
3.345426000000000233e-01,0.000000000000000000e+00
3.584384999999999932e-01,2.639592774655330140e-02
3.345426000000000233e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
2.787855000000000194e-01,0.000000000000000000e+00
2.708202000000000109e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.345426000000000233e-01,1.783717388211409835e-02
3.425078999999999763e-01,6.069371298337550291e-02
3.664038000000000017e-01,8.569300267487020561e-02
3.106466999999999978e-01,1.168965264894099992e-01
4.699527000000000010e-01,1.440858999268810059e-01
4.779180000000000095e-01,1.747497898183990039e-01
4.858833000000000180e-01,2.119872252992369976e-01
4.699527000000000010e-01,2.724860292103289949e-01
4.141955999999999971e-01,3.167216851588400273e-01
4.858833000000000180e-01,3.660883090705969733e-01
4.540220999999999840e-01,4.403398876334719825e-01
4.779180000000000095e-01,5.331557117765880482e-01
5.575710000000000388e-01,5.758309080977169758e-01
