LT_time,LT_x,LT_y,LT_z
1.014000000000000057e+01,5.069744850280000037e+02,4.991507860262000236e+02,-1.745381857999870057e-01
1.014999999999999858e+01,5.074747583199999781e+02,4.991602636142000051e+02,-1.894604307999719905e-01
1.016000000000000014e+01,5.079703238439999495e+02,4.991644784791999996e+02,-2.003651297999969882e-01
1.016999999999999815e+01,5.084625473319999855e+02,4.991395050692000268e+02,-1.971675028000109964e-01
1.017999999999999972e+01,5.089649253320000071e+02,4.991121100731999718e+02,-1.929590667999920017e-01
1.018999999999999773e+01,5.094750360739999451e+02,4.991071709962000114e+02,-1.948281758000010022e-01
1.019999999999999929e+01,5.099740807800000084e+02,4.991206203372000232e+02,-1.997646417999970059e-01
1.021000000000000085e+01,5.104828242359999422e+02,4.991396315082000115e+02,-2.047185727999920046e-01
1.021999999999999886e+01,5.109855453760000046e+02,4.991413137662000281e+02,-1.976126277999870062e-01
1.023000000000000043e+01,5.114736863399999720e+02,4.991352089111999817e+02,-1.744823487999619949e-01
1.023999999999999844e+01,5.119748137560000032e+02,4.991648101932000259e+02,-1.774753238000049971e-01
1.025000000000000000e+01,5.124818759720000116e+02,4.991957271411999955e+02,-1.874716657999959957e-01
1.025999999999999801e+01,5.129741273140000430e+02,4.991878076822000025e+02,-1.773341548000050005e-01
1.026999999999999957e+01,5.134677753500000108e+02,4.991729672302000154e+02,-1.641718957999709905e-01
1.027999999999999758e+01,5.139730950680000205e+02,4.991817702531999998e+02,-1.680905667999899877e-01
1.028999999999999915e+01,5.144726523120000365e+02,4.991862413381999772e+02,-1.709952297999760007e-01
1.030000000000000071e+01,5.149663019020000547e+02,4.991713761902000215e+02,-1.648329288000039972e-01
1.030999999999999872e+01,5.154802358120000463e+02,4.991696496292000234e+02,-1.697125407999990065e-01
1.032000000000000028e+01,5.159875794240000459e+02,4.991605460832000176e+02,-1.715675728000090050e-01
1.032999999999999829e+01,5.164795165900000029e+02,4.991405856811999797e+02,-1.623876567999950060e-01
1.033999999999999986e+01,5.169690892060000351e+02,4.991445008882000138e+02,-1.612925537999619907e-01
1.034999999999999787e+01,5.174676790380000284e+02,4.991659195331999967e+02,-1.712572698000099924e-01
1.035999999999999943e+01,5.179593619539999736e+02,4.991679590581999832e+02,-1.681550667999660020e-01
1.036999999999999744e+01,5.184532106139999996e+02,4.991671492291999925e+02,-1.560422707999659930e-01
1.037999999999999901e+01,5.189584143380000114e+02,4.991779807401999847e+02,-1.509680657999699915e-01
1.039000000000000057e+01,5.194605679400000326e+02,4.991896078702000068e+02,-1.548974047999900072e-01
1.039999999999999858e+01,5.199654020440000295e+02,4.991893721101999972e+02,-1.577842877999759974e-01
1.041000000000000014e+01,5.204721444919999840e+02,4.991732512131999897e+02,-1.516146438000040009e-01
1.041999999999999815e+01,5.209770607420000488e+02,4.991540282702000013e+02,-1.434344487999660023e-01
1.042999999999999972e+01,5.214826658939999788e+02,4.991578323972000248e+02,-1.493354327999950049e-01
1.043999999999999773e+01,5.219908682919999592e+02,4.991687784572000055e+02,-1.602610687999619921e-01
1.044999999999999929e+01,5.224929343779999726e+02,4.991643923401999814e+02,-1.591338987999859900e-01
1.046000000000000085e+01,5.229863559760000271e+02,4.991535206642000162e+02,-1.529857378000130108e-01
1.046999999999999886e+01,5.234820902740000292e+02,4.991547757051999952e+02,-1.538798917999900095e-01
1.048000000000000043e+01,5.239744861299999457e+02,4.991618711251999798e+02,-1.487953547999950055e-01
1.048999999999999844e+01,5.244765252920000194e+02,4.991755020471999842e+02,-1.507317758000039920e-01
1.050000000000000000e+01,5.249828992720000542e+02,4.991833813412000040e+02,-1.496469207999709949e-01
1.050999999999999801e+01,5.254729815399999779e+02,4.991783641562000184e+02,-1.335200928000090104e-01
1.051999999999999957e+01,5.259572772960000293e+02,4.991869862081999827e+02,-1.324427697999749909e-01
1.052999999999999758e+01,5.264579217619999554e+02,4.992075063711999974e+02,-1.464038847999860060e-01
1.053999999999999915e+01,5.269599902899999506e+02,4.992030814461999739e+02,-1.562766487999769915e-01
1.055000000000000071e+01,5.274605986459999940e+02,4.991715930921999984e+02,-1.480541387999939895e-01
1.055999999999999872e+01,5.279642903059999526e+02,4.991562783982000155e+02,-1.478880567999940054e-01
1.057000000000000028e+01,5.284692392939999763e+02,4.991540317902000083e+02,-1.547678457999989987e-01
1.057999999999999829e+01,5.289633751640000128e+02,4.991481948411999952e+02,-1.526373147999899871e-01
1.058999999999999986e+01,5.294680378299999575e+02,4.991509612411999797e+02,-1.535348147999660018e-01
1.059999999999999787e+01,5.299794050120000293e+02,4.991591043622000257e+02,-1.584498187999610064e-01
1.060999999999999943e+01,5.304792445819999784e+02,4.991586259431999792e+02,-1.493368788000040137e-01
1.061999999999999744e+01,5.309754622740000514e+02,4.991689550471999723e+02,-1.412628807999649905e-01
1.062999999999999901e+01,5.314816964440000220e+02,4.991968304761999775e+02,-1.482486567999710125e-01
1.064000000000000057e+01,5.319880708680000225e+02,4.992047027141999820e+02,-1.491637898000039986e-01
1.064999999999999858e+01,5.324886511900000414e+02,4.991912490391999881e+02,-1.390049008000129871e-01
1.066000000000000014e+01,5.329949948739999854e+02,4.991821131902000275e+02,-1.338599957999609957e-01
1.066999999999999815e+01,5.334959501439999485e+02,4.991796421142000213e+02,-1.397398747999900048e-01
1.067999999999999972e+01,5.339814457439999842e+02,4.991672525742000062e+02,-1.515882387999900049e-01
1.068999999999999773e+01,5.344777767240000230e+02,4.991405104241999879e+02,-1.483834578000050031e-01
1.069999999999999929e+01,5.349772150459999693e+02,4.991119707592000054e+02,-1.371715917999800083e-01
1.071000000000000085e+01,5.354730058979999967e+02,4.991122344881999879e+02,-1.360622228000039902e-01
1.071999999999999886e+01,5.359669757000000345e+02,4.991444001291999939e+02,-1.480658958000050096e-01
1.073000000000000043e+01,5.364652222119999578e+02,4.991718301501999804e+02,-1.520518577999659948e-01
1.073999999999999844e+01,5.369674308139999539e+02,4.991824906641999746e+02,-1.469777157999709871e-01
1.075000000000000000e+01,5.374702663939999638e+02,4.991821691302000090e+02,-1.418646887999749917e-01
1.075999999999999801e+01,5.379820877839999866e+02,4.991823535312000217e+02,-1.387514607999890126e-01
1.076999999999999957e+01,5.384885183180000467e+02,4.991892415131999883e+02,-1.356630828000029987e-01
1.077999999999999758e+01,5.389929541019999988e+02,4.991959837452000102e+02,-1.415746927999750049e-01
1.078999999999999915e+01,5.394987304699999413e+02,4.991967892402000189e+02,-1.484650657999810053e-01
1.080000000000000071e+01,5.399923221740000372e+02,4.991829365721999920e+02,-1.383063237999890005e-01
1.080999999999999872e+01,5.404811241859999882e+02,4.991828048361999777e+02,-1.361971077999800106e-01
1.082000000000000028e+01,5.409753502360000539e+02,4.991929387981999753e+02,-1.511230137999660106e-01
1.082999999999999829e+01,5.414774187640000491e+02,4.991885138732000087e+02,-1.609957778000150053e-01
1.083999999999999986e+01,5.419807931399999461e+02,4.991612076281999748e+02,-1.477873747999809972e-01
1.084999999999999787e+01,5.424794907100000501e+02,4.991456432191999966e+02,-1.376214577999899935e-01
1.085999999999999943e+01,5.429735433240000475e+02,4.991588110931999722e+02,-1.415580348000080035e-01
1.086999999999999744e+01,5.434590382999999747e+02,4.991815172391999909e+02,-1.425301477999859900e-01
1.087999999999999901e+01,5.439476419500000475e+02,4.992024047021999991e+02,-1.414951398000089955e-01
1.089000000000000057e+01,5.444600640600000361e+02,4.992096135101999721e+02,-1.444065997999950113e-01
1.089999999999999858e+01,5.449714572780000026e+02,4.991997537042000204e+02,-1.422580367999849993e-01
1.091000000000000014e+01,5.454782569459999877e+02,4.991826309112000217e+02,-1.370848517999899985e-01
1.091999999999999815e+01,5.459903659899999866e+02,4.991777811361999966e+02,-1.459538768000049891e-01
1.092999999999999972e+01,5.465005925039999966e+02,4.991708170992000078e+02,-1.558158677999950115e-01
1.093999999999999773e+01,5.470082199959999798e+02,4.991567393532000096e+02,-1.526532548000089917e-01
1.094999999999999929e+01,5.475112837899999931e+02,4.991524208192000174e+02,-1.485260817999899952e-01
1.096000000000000085e+01,5.480092156819999900e+02,4.991678169531999743e+02,-1.514696507999760133e-01
1.096999999999999886e+01,5.484972789400000011e+02,4.991806287211999802e+02,-1.594063298000150120e-01
1.098000000000000043e+01,5.489938659880000387e+02,4.991669435221999720e+02,-1.502475187999990081e-01
1.098999999999999844e+01,5.494846331200000122e+02,4.991499318091999839e+02,-1.380782467999999985e-01
1.100000000000000000e+01,5.499794819300000199e+02,4.991491507552000257e+02,-1.339653817999809926e-01
1.100999999999999801e+01,5.504740208240000356e+02,4.991713468282000008e+02,-1.419337287999609953e-01
1.101999999999999957e+01,5.509747777320000068e+02,4.991898949512000172e+02,-1.488878157999669882e-01
1.102999999999999758e+01,5.514762175060000118e+02,4.991964802982000151e+02,-1.507995127999769980e-01
1.103999999999999915e+01,5.519827896259999989e+02,4.991833439211999917e+02,-1.476404557999899947e-01
1.105000000000000071e+01,5.524950117780000483e+02,4.991765115221999736e+02,-1.525024347999849872e-01
1.105999999999999872e+01,5.529998456600000054e+02,4.991762792902000001e+02,-1.543893237999940105e-01
1.107000000000000028e+01,5.534984613059999674e+02,4.991796985362000214e+02,-1.562904788000049894e-01
1.107999999999999829e+01,5.539960776899999928e+02,4.991830748951999794e+02,-1.541916787999950134e-01
1.108999999999999986e+01,5.544881008180000208e+02,4.991791524362000132e+02,-1.430683137999710086e-01
1.109999999999999787e+01,5.549797819579999896e+02,4.991812201852000044e+02,-1.319661588000040076e-01
1.110999999999999943e+01,5.554808234119999497e+02,4.991947835241999769e+02,-1.369025828000000056e-01
1.111999999999999744e+01,5.559760469479999756e+02,4.992049885971999856e+02,-1.478284917999669879e-01
1.112999999999999901e+01,5.564685837240000410e+02,4.991920702421999749e+02,-1.396732937999849988e-01
1.114000000000000057e+01,5.569588394280000330e+02,4.991840191452000113e+02,-1.345357947999890058e-01
1.114999999999999858e+01,5.574605385999999498e+02,4.992036085231999891e+02,-1.454933718000140097e-01
1.116000000000000014e+01,5.579629515999999967e+02,4.992282396841999912e+02,-1.584685907999910104e-01
1.116999999999999815e+01,5.584647892499999671e+02,4.992278540951999730e+02,-1.553555728000050040e-01
1.117999999999999972e+01,5.589756411880000542e+02,4.992099327061999929e+02,-1.581787207999910128e-01
1.118999999999999773e+01,5.594848385880000023e+02,4.991859035832000018e+02,-1.619806948000100111e-01
1.119999999999999929e+01,5.599881564099999878e+02,4.991595886502000212e+02,-1.507758147999850029e-01
1.121000000000000085e+01,5.604820070680000299e+02,4.991587470691999897e+02,-1.476629647999989914e-01
1.121999999999999886e+01,5.609777146640000183e+02,4.991780156212000179e+02,-1.526207037999940119e-01
1.123000000000000043e+01,5.614780414020000308e+02,4.991865512891999970e+02,-1.515395097999610030e-01
1.123999999999999844e+01,5.619781644079999978e+02,4.991811057261999736e+02,-1.354089367999999904e-01
1.125000000000000000e+01,5.624746686439999621e+02,4.991864182941999957e+02,-1.343172217999659968e-01
1.125999999999999801e+01,5.629704341259999865e+02,4.992046743661999813e+02,-1.432714017999799916e-01
1.126999999999999957e+01,5.634628315359999533e+02,4.992117450901999973e+02,-1.451868227999900118e-01
1.127999999999999758e+01,5.639599048640000092e+02,4.992070880901999885e+02,-1.400597817999950090e-01
1.128999999999999915e+01,5.644668490459999930e+02,4.992049801762000243e+02,-1.399395707999940008e-01
1.130000000000000071e+01,5.649762201459999460e+02,4.992129987152000012e+02,-1.478545987999760059e-01
1.130999999999999872e+01,5.654734965400000419e+02,4.992223335301999896e+02,-1.547769547999799933e-01
1.132000000000000028e+01,5.659735102119999510e+02,4.992188106152000273e+02,-1.596533257999769861e-01
1.132999999999999829e+01,5.664814231379999683e+02,4.991997339732000114e+02,-1.584730258000000003e-01
1.133999999999999986e+01,5.669869979940000349e+02,4.991865229571999976e+02,-1.603139598000100086e-01
1.134999999999999787e+01,5.674891208559999995e+02,4.991811420001999977e+02,-1.581832608000000029e-01
1.135999999999999943e+01,5.679789207979999901e+02,4.991810743191999791e+02,-1.540740357999809962e-01
1.136999999999999744e+01,5.684670659800000294e+02,4.991749024321999855e+02,-1.499436427999620014e-01
1.137999999999999901e+01,5.689551543860000038e+02,4.991697253852000244e+02,-1.468167787999760110e-01
1.139000000000000057e+01,5.694446114520000037e+02,4.991756620241999940e+02,-1.387287877999950070e-01
1.139999999999999858e+01,5.699396922920000179e+02,4.992059090962000028e+02,-1.447254057999670107e-01
1.141000000000000014e+01,5.704321776619999582e+02,4.992289860111999928e+02,-1.536973237999809949e-01
1.141999999999999815e+01,5.709411188139999922e+02,4.992269885672000100e+02,-1.545770648000140135e-01
1.142999999999999972e+01,5.714531944540000268e+02,4.992051730411999984e+02,-1.453861237999999889e-01
1.143999999999999773e+01,5.719626481440000134e+02,4.991941973411999811e+02,-1.442340617999670060e-01
1.144999999999999929e+01,5.724757293039999695e+02,4.992074110202000270e+02,-1.591666388000100019e-01
1.146000000000000085e+01,5.729771114139999781e+02,4.992150053191999746e+02,-1.580818887999760058e-01
1.146999999999999886e+01,5.734664822959999810e+02,4.992049075432000222e+02,-1.509373527999710030e-01
1.148000000000000043e+01,5.739683479799999759e+02,4.991864872752000224e+02,-1.497607137999950044e-01
1.148999999999999844e+01,5.744661059500000420e+02,4.991698392751999904e+02,-1.475912347999860097e-01
1.150000000000000000e+01,5.749612386400000332e+02,4.991640840211999830e+02,-1.384607247999710133e-01
1.150999999999999801e+01,5.754432535460000508e+02,4.991775698032000150e+02,-1.414010948000140044e-01
1.151999999999999957e+01,5.759322011819999716e+02,4.991924353062000250e+02,-1.493448227999950029e-01
1.152999999999999758e+01,5.764258247359999814e+02,4.991955730852000102e+02,-1.502460887999710060e-01
1.153999999999999915e+01,5.769201296019999745e+02,4.991867727842000022e+02,-1.391050068000050099e-01
1.155000000000000071e+01,5.774213420500000211e+02,4.991973410191999960e+02,-1.440308258000000119e-01
1.155999999999999872e+01,5.779272627100000363e+02,4.992131649212000184e+02,-1.549741787999679987e-01
1.157000000000000028e+01,5.784377147740000282e+02,4.992022462201999815e+02,-1.538220957999900107e-01
1.157999999999999829e+01,5.789477930000000470e+02,4.991803272802000038e+02,-1.416312147999899962e-01
1.158999999999999986e+01,5.794643800439999950e+02,4.991847619242000178e+02,-1.465319737999850047e-01
1.159999999999999787e+01,5.799677905300000020e+02,4.992094641961999741e+02,-1.555071957999999976e-01
1.160999999999999943e+01,5.804607866620000323e+02,4.992235910791999913e+02,-1.544473587999679876e-01
1.161999999999999744e+01,5.809627385300000242e+02,4.992212052262000270e+02,-1.523272648000139895e-01
1.162999999999999901e+01,5.814741016740000532e+02,4.991943267492000018e+02,-1.471186457999630048e-01
1.164000000000000057e+01,5.819730860099999745e+02,4.991737422762000165e+02,-1.449350058000090091e-01
1.164999999999999858e+01,5.824598914959999547e+02,4.991734930142000053e+02,-1.438258257999759926e-01
1.166000000000000014e+01,5.829395667779999712e+02,4.991928691182000080e+02,-1.427874718000000098e-01
1.166999999999999815e+01,5.834312227699999767e+02,4.992129256822000229e+02,-1.427488597999989894e-01
1.167999999999999972e+01,5.839253882699999849e+02,4.992241144601999849e+02,-1.416783967999669935e-01
1.168999999999999773e+01,5.844203497439999637e+02,4.992213578381999923e+02,-1.315584977999759986e-01
1.169999999999999929e+01,5.849200770940000211e+02,4.992228479312000218e+02,-1.304525797999999959e-01
1.171000000000000085e+01,5.854220877359999804e+02,4.992194354861999841e+02,-1.363289027999710079e-01
1.171999999999999886e+01,5.859355939179999950e+02,4.992076576622000061e+02,-1.441731678000079953e-01
1.173000000000000043e+01,5.864589379940000526e+02,4.991814561172000140e+02,-1.409642847999670046e-01
1.173999999999999844e+01,5.869657381060000034e+02,4.991643262682000000e+02,-1.377910877999800054e-01
1.175000000000000000e+01,5.874621305660000417e+02,4.991716002922000257e+02,-1.467063827999960102e-01
1.175999999999999801e+01,5.879581224859999793e+02,4.991858875881999893e+02,-1.486464648000050126e-01
1.176999999999999957e+01,5.884538550080000050e+02,4.991871708531999730e+02,-1.415406667999999923e-01
1.177999999999999758e+01,5.889538107939999918e+02,4.991846604181999965e+02,-1.424205967999760125e-01
1.178999999999999915e+01,5.894559343219999619e+02,4.991792688772000020e+02,-1.432898798000090124e-01
1.180000000000000071e+01,5.899510667900000271e+02,4.991735171511999738e+02,-1.331593757999610106e-01
1.180999999999999872e+01,5.904363019239999630e+02,4.991832263222000279e+02,-1.230856207999699997e-01
1.182000000000000028e+01,5.909287285200000497e+02,4.992073298291999777e+02,-1.240611218000030047e-01
1.182999999999999829e+01,5.914321955599999683e+02,4.992310407891999944e+02,-1.310328208000079986e-01
1.183999999999999986e+01,5.919329197299999805e+02,4.992326125771999727e+02,-1.229269237999709996e-01
1.184999999999999787e+01,5.924283380760000455e+02,4.992218548992000251e+02,-1.167787207999990001e-01
1.185999999999999943e+01,5.929324033520000512e+02,4.992175439722000192e+02,-1.266514427999899939e-01
1.186999999999999744e+01,5.934345860979999543e+02,4.992111187831999928e+02,-1.375171308000129877e-01
1.187999999999999901e+01,5.939420125220000273e+02,4.991830174702000136e+02,-1.313050667999849930e-01
1.189000000000000057e+01,5.944465883379999696e+02,4.991697600392000140e+02,-1.301460398000089946e-01
1.189999999999999858e+01,5.949538480280000385e+02,4.991796719001999918e+02,-1.350681978000040084e-01
1.191000000000000014e+01,5.954476154300000417e+02,4.991978351422000060e+02,-1.380224557999900070e-01
1.191999999999999815e+01,5.959377293259999533e+02,4.992098119322000116e+02,-1.319556417999619979e-01
1.192999999999999972e+01,5.964331214139999702e+02,4.992170607091999841e+02,-1.318710117999609965e-01
1.193999999999999773e+01,5.969340174660000002e+02,4.992156232812000098e+02,-1.277544858000000116e-01
1.194999999999999929e+01,5.974316899599999715e+02,4.992180153841999868e+02,-1.216521747999699948e-01
1.196000000000000085e+01,5.979319018139999571e+02,4.992285619002000203e+02,-1.165780747999760059e-01
1.196999999999999886e+01,5.984296059360000299e+02,4.992479479781999885e+02,-1.205357777999949975e-01
1.198000000000000043e+01,5.989253978980000284e+02,4.992481940672000178e+02,-1.244263788000130044e-01
1.198999999999999844e+01,5.994231556460000547e+02,4.992315495952000219e+02,-1.212569057999700051e-01
1.200000000000000000e+01,5.999362309919999916e+02,4.992097699002000013e+02,-1.180659077999850065e-01
1.200999999999999801e+01,6.004466282780000483e+02,4.991998142872000130e+02,-1.269172997999999941e-01
1.201999999999999957e+01,6.009518626999999924e+02,4.991925687831999880e+02,-1.357794018000139935e-01
1.202999999999999758e+01,6.014612041699999736e+02,4.991835615951999898e+02,-1.426343617999620006e-01
1.203999999999999915e+01,6.019630691879999631e+02,4.991651519111999846e+02,-1.384577408000000065e-01
1.205000000000000071e+01,6.024562634599999456e+02,4.991582631232000153e+02,-1.353237018000129910e-01
1.205999999999999872e+01,6.029465236459999460e+02,4.991852265681999938e+02,-1.423098137999619928e-01
1.207000000000000028e+01,6.034395494079999480e+02,4.992163791781999862e+02,-1.423100447999620100e-01
1.207999999999999829e+01,6.039315456120000363e+02,4.992304737581999916e+02,-1.342502707999810030e-01
1.208999999999999986e+01,6.044366633739999770e+02,4.992252673262000258e+02,-1.311195147999940080e-01
1.209999999999999787e+01,6.049359616640000468e+02,4.992167273242000078e+02,-1.269782857999759984e-01
1.210999999999999943e+01,6.054411348700000417e+02,4.992105472201999987e+02,-1.168440367999839941e-01
1.211999999999999744e+01,6.059343019960000447e+02,4.992216789991999804e+02,-1.157735948000079979e-01
1.212999999999999901e+01,6.064361723839999740e+02,4.992382697452000002e+02,-1.277205608000079873e-01
1.214000000000000057e+01,6.069536460260000013e+02,4.992447228441999982e+02,-1.426283087999959953e-01
1.214999999999999858e+01,6.074620149359999459e+02,4.992176592582000012e+02,-1.414197287999620078e-01
1.216000000000000014e+01,6.079572359879999794e+02,4.991928180372000270e+02,-1.492219727999989920e-01
1.216999999999999815e+01,6.084623581900000318e+02,4.991875410452000210e+02,-1.660910967999960075e-01
1.217999999999999972e+01,6.089541582099999459e+02,4.991875344421999898e+02,-1.769817397999630115e-01
1.218999999999999773e+01,6.094488052860000380e+02,4.991727404051999883e+02,-1.668194417999719903e-01
1.219999999999999929e+01,6.099383772359999512e+02,4.991766661962000171e+02,-1.627243568000099894e-01
1.221000000000000085e+01,6.104340267239999775e+02,4.991969507562000103e+02,-1.626856608000100124e-01
1.221999999999999886e+01,6.109292758939999430e+02,4.992242450602000190e+02,-1.566717457999809993e-01
1.223000000000000043e+01,6.114282593839999436e+02,4.992387598011999899e+02,-1.426118607999720123e-01
1.223999999999999844e+01,6.119271317640000234e+02,4.992552254142000265e+02,-1.415589677999949947e-01
1.225000000000000000e+01,6.124428335420000167e+02,4.992576204352000104e+02,-1.424527017999709932e-01
1.225999999999999801e+01,6.129490636739999445e+02,4.992504742662000012e+02,-1.393148547999850106e-01
1.226999999999999957e+01,6.134615690399999721e+02,4.992386782511999854e+02,-1.361592067999999878e-01
1.227999999999999758e+01,6.139682304519999434e+02,4.992415268972000035e+02,-1.460566107999899943e-01
1.228999999999999915e+01,6.144675318500000003e+02,4.992329375031999916e+02,-1.559152977999820056e-01
1.230000000000000071e+01,6.149585300820000384e+02,4.992118829262000190e+02,-1.577318017999909949e-01
1.230999999999999872e+01,6.154606803120000222e+02,4.991884778741999753e+02,-1.545374998000050015e-01
1.232000000000000028e+01,6.159587540119999858e+02,4.991838461212000198e+02,-1.584103837999679965e-01
1.232999999999999829e+01,6.164550885859999880e+02,4.991921326251999744e+02,-1.633292377999630007e-01
1.233999999999999986e+01,6.169543612840000151e+02,4.992015884941999957e+02,-1.682515637999580094e-01
1.234999999999999787e+01,6.174537154619999910e+02,4.991920677641999760e+02,-1.591068297999999881e-01
1.235999999999999943e+01,6.179507883459999675e+02,4.991874178201999825e+02,-1.519798007999960121e-01
1.236999999999999744e+01,6.184545392659999834e+02,4.992061545802000069e+02,-1.539338548000059870e-01
1.237999999999999901e+01,6.189547259720000056e+02,4.992346899112000074e+02,-1.599232977999779926e-01
1.239000000000000057e+01,6.194542242200000146e+02,4.992401911161999806e+02,-1.538315498000049908e-01
1.239999999999999858e+01,6.199566886259999592e+02,4.992288270071999818e+02,-1.496796527999859905e-01
1.241000000000000014e+01,6.204721904460000133e+02,4.992171808211999746e+02,-1.525239057999719927e-01
1.241999999999999815e+01,6.209884637579999662e+02,4.992095674661999851e+02,-1.603822478000110074e-01
1.242999999999999972e+01,6.214928118039999845e+02,4.992002999791999969e+02,-1.602373548000100012e-01
1.243999999999999773e+01,6.219785625839999739e+02,4.992009815022000225e+02,-1.621317127999629959e-01
1.244999999999999929e+01,6.224788919860000078e+02,4.992094748342000230e+02,-1.730504467999869900e-01
1.246000000000000085e+01,6.229802453539999760e+02,4.992000292942000215e+02,-1.749056047999970054e-01
1.246999999999999886e+01,6.234784570880000274e+02,4.991754296301999716e+02,-1.627079057999969991e-01
1.248000000000000043e+01,6.239692560700000286e+02,4.991754083641999955e+02,-1.615986417999629998e-01
1.248999999999999844e+01,6.244606862900000124e+02,4.991994231201999810e+02,-1.715741098000110043e-01
1.250000000000000000e+01,6.249569068680000328e+02,4.992097063602000162e+02,-1.765000338000060065e-01
1.250999999999999801e+01,6.254543778500000144e+02,4.991980819522000274e+02,-1.653482837999820099e-01
1.251999999999999957e+01,6.259481708439999466e+02,4.991982493232000024e+02,-1.592389868000090025e-01
1.252999999999999758e+01,6.264504110740000442e+02,4.992259038121999879e+02,-1.642248588000060072e-01
1.253999999999999915e+01,6.269481713059999493e+02,4.992443056341999750e+02,-1.641790508000049997e-01
1.255000000000000071e+01,6.274602779079999664e+02,4.992394946672000060e+02,-1.620481417999969920e-01
1.255999999999999872e+01,6.279861617880000040e+02,4.992214404791999982e+02,-1.618674577999960063e-01
1.257000000000000028e+01,6.284971849419999899e+02,4.992005204582000033e+02,-1.656799947999569866e-01
1.257999999999999829e+01,6.290009908199999700e+02,4.991832055002000175e+02,-1.665068367999910093e-01
1.258999999999999986e+01,6.295000622280000471e+02,4.991786413301999801e+02,-1.673797177999679919e-01
1.259999999999999787e+01,6.299945133840000153e+02,4.991848276842000018e+02,-1.692915617999780076e-01
1.260999999999999943e+01,6.304987211760000037e+02,4.991955633882000143e+02,-1.752173118000059926e-01
1.261999999999999744e+01,6.309886927779999723e+02,4.991924900192000223e+02,-1.740974637999730124e-01
1.262999999999999901e+01,6.314761236880000297e+02,4.991812834052000198e+02,-1.659494407999919929e-01
1.264000000000000057e+01,6.319718003220000355e+02,4.991835473982000053e+02,-1.638471477999819959e-01
1.264999999999999858e+01,6.324746103100000028e+02,4.992012217352000221e+02,-1.677976758000009894e-01
1.266000000000000014e+01,6.329786468859999786e+02,4.992149560711999925e+02,-1.727340367999959936e-01
1.266999999999999815e+01,6.334833086639999919e+02,4.992177365832000078e+02,-1.696315608000099895e-01
1.267999999999999972e+01,6.339725653279999733e+02,4.992096390712000016e+02,-1.614941007999720068e-01
1.268999999999999773e+01,6.344645902319999777e+02,4.992056883881999738e+02,-1.583706877999870033e-01
1.269999999999999929e+01,6.349655452800000148e+02,4.992032208402000037e+02,-1.632505727999810086e-01
1.271000000000000085e+01,6.354647861280000143e+02,4.991956862622000131e+02,-1.571128908000110069e-01
1.271999999999999886e+01,6.359660818319999862e+02,4.991872496742000180e+02,-1.559716017999769888e-01
1.273000000000000043e+01,6.364801871800000299e+02,4.991825209532000258e+02,-1.628405967999810022e-01
1.273999999999999844e+01,6.369948039559999415e+02,4.991688316162000092e+02,-1.626778187999819991e-01
1.275000000000000000e+01,6.375004329240000516e+02,4.991546680961999982e+02,-1.515152957999580108e-01
1.275999999999999801e+01,6.379965953939999963e+02,4.991659673441999985e+02,-1.514447847999579877e-01
1.276999999999999957e+01,6.384993804560000399e+02,4.992016269682000029e+02,-1.674588497999769943e-01
1.277999999999999758e+01,6.390033041460000049e+02,4.992173404001999870e+02,-1.774022507999679921e-01
1.278999999999999915e+01,6.395060519879999674e+02,4.992010091472000113e+02,-1.662327208000000112e-01
1.280000000000000071e+01,6.399951378800000157e+02,4.991959032112000045e+02,-1.591058597999960023e-01
1.280999999999999872e+01,6.404845147979999638e+02,4.992207952812000258e+02,-1.710848927999960023e-01
1.282000000000000028e+01,6.409696394879999843e+02,4.992324447401999805e+02,-1.770181117999690135e-01
1.282999999999999829e+01,6.414628584639999644e+02,4.992075741932000028e+02,-1.608205418000049902e-01
1.283999999999999986e+01,6.419581314079999856e+02,4.991818157481999947e+02,-1.456193887999630010e-01
1.284999999999999787e+01,6.424657898619999514e+02,4.991847425611999824e+02,-1.495168077999809997e-01
1.285999999999999943e+01,6.429618968879999557e+02,4.991970154812000260e+02,-1.564497897999859999e-01
1.286999999999999744e+01,6.434619653380000273e+02,4.991925294782000151e+02,-1.513226857999910024e-01
1.287999999999999901e+01,6.439753553040000043e+02,4.991827836702000241e+02,-1.491740807999820118e-01
1.289000000000000057e+01,6.444982752460000484e+02,4.991815595162000250e+02,-1.570534857999630052e-01
1.289999999999999858e+01,6.450063326859999506e+02,4.991774977531999866e+02,-1.609261597999810112e-01
1.291000000000000014e+01,6.455143313519999992e+02,4.991744625822000216e+02,-1.568024167999630125e-01
1.291999999999999815e+01,6.460124905699999545e+02,4.991858758281999826e+02,-1.567318637999620123e-01
1.292999999999999972e+01,6.465150155679999671e+02,4.992085420052000018e+02,-1.607000667999819998e-01
1.293999999999999773e+01,6.470158860279999544e+02,4.992251004482000099e+02,-1.656470957999769955e-01
1.294999999999999929e+01,6.475076816079999844e+02,4.992251644052000188e+02,-1.565378587999629867e-01
1.296000000000000085e+01,6.479926584539999794e+02,4.992218519052000261e+02,-1.424181938000100012e-01
1.296999999999999886e+01,6.484941550040000493e+02,4.992274424121999914e+02,-1.433263617999860073e-01
1.298000000000000043e+01,6.489909448959999736e+02,4.992277525562000164e+02,-1.452169537999959958e-01
