TapeCenterLine,Weights
-7.965299999999999811e-03,1.003053200588309934e+00
-7.965299999999999811e-03,9.976951773485229769e-01
-3.982650000000000079e-02,1.003694692158890067e+00
-7.965300000000000158e-02,9.990754477123879873e-01
-1.115141999999999939e-01,9.941864360270920020e-01
-1.035488999999999993e-01,9.944427031577399712e-01
-7.965300000000000158e-02,1.004055248673179968e+00
-4.779180000000000234e-02,9.926664733061619783e-01
-1.593059999999999962e-02,9.982961696415829644e-01
-3.186119999999999924e-02,1.007442450271319956e+00
0.000000000000000000e+00,9.991687913030099510e-01
-2.389590000000000117e-02,9.965472072899620448e-01
-3.186119999999999924e-02,1.002321854892799902e+00
0.000000000000000000e+00,1.002654765365919909e+00
3.186119999999999924e-02,9.983479434737260183e-01
0.000000000000000000e+00,1.004104972098859960e+00
3.186119999999999924e-02,9.973488131517870281e-01
6.372239999999999849e-02,9.988179577961939781e-01
5.575709999999999694e-02,9.996739792789579582e-01
5.575709999999999694e-02,1.000943384635909927e+00
1.035488999999999993e-01,9.970185630859950132e-01
1.593060000000000032e-01,1.001439324048909896e+00
1.433753999999999862e-01,9.992400332829689535e-01
1.274447999999999970e-01,9.951790459937419620e-01
1.274447999999999970e-01,9.976706589136490333e-01
9.558360000000000467e-02,9.952495221921360269e-01
1.593060000000000032e-01,9.950362939445900334e-01
1.593060000000000032e-01,1.002284093771379947e+00
2.150631000000000070e-01,9.965971501364180307e-01
1.672713000000000116e-01,1.001110236564459965e+00
1.354101000000000055e-01,1.002826554408470017e+00
1.354101000000000055e-01,1.002968167505980057e+00
1.832019000000000009e-01,9.989591273824479645e-01
1.911672000000000093e-01,9.946361500003769729e-01
1.911672000000000093e-01,9.949549764199520085e-01
2.070977999999999986e-01,1.003016527530619983e+00
2.309936999999999963e-01,9.998380000917229671e-01
1.911672000000000093e-01,9.951516444257859639e-01
1.274447999999999970e-01,9.974343804256720070e-01
1.752365999999999924e-01,1.007128548645529920e+00
2.230283999999999878e-01,1.007779261048350028e+00
2.469243000000000132e-01,1.001631088485789967e+00
2.708202000000000109e-01,9.953073919549629833e-01
2.309936999999999963e-01,1.001421539832789920e+00
2.548895999999999940e-01,1.005167672951319924e+00
2.389590000000000047e-01,1.006018018074769982e+00
2.389590000000000047e-01,1.000335189582550077e+00
2.708202000000000109e-01,1.002488541142110057e+00
2.309936999999999963e-01,1.002543220617089892e+00
2.070977999999999986e-01,1.003577819420540029e+00
2.150631000000000070e-01,1.006751869777150032e+00
2.947160999999999809e-01,9.996663230474960304e-01
3.186120000000000063e-01,1.004807049034240007e+00
2.787855000000000194e-01,1.001880991058450077e+00
2.708202000000000109e-01,9.992133845109639756e-01
3.026813999999999893e-01,9.988629008275770049e-01
2.867507999999999724e-01,1.003551014522249929e+00
3.026813999999999893e-01,9.996601774995319545e-01
3.265773000000000148e-01,9.984807657749490417e-01
2.708202000000000109e-01,1.004952770025530073e+00
2.947160999999999809e-01,9.961628025638350481e-01
2.947160999999999809e-01,1.000318306043040062e+00
2.947160999999999809e-01,1.003985738894040081e+00
3.345426000000000233e-01,1.000198246878950092e+00
3.982649999999999801e-01,9.938020860354940256e-01
3.823344000000000187e-01,1.001467748640179956e+00
3.743691000000000102e-01,9.998929223993060500e-01
3.982649999999999801e-01,9.956996820323039676e-01
3.902997000000000272e-01,9.984951149910999968e-01
4.221609000000000056e-01,1.001860008941479974e+00
3.982649999999999801e-01,9.957911234668149758e-01
4.380915000000000226e-01,1.002004610814080099e+00
4.062302999999999886e-01,9.999292700298559877e-01
4.221609000000000056e-01,1.000536930564029925e+00
4.301262000000000141e-01,9.994517563072029542e-01
4.540220999999999840e-01,1.002465750042049963e+00
5.097791999999999879e-01,9.967468541725179598e-01
4.619873999999999925e-01,1.000741018134879923e+00
4.699527000000000010e-01,9.961108390884549912e-01
4.779180000000000095e-01,9.997699744315069470e-01
4.062302999999999886e-01,1.005151688205339955e+00
3.982649999999999801e-01,9.971493410764159515e-01
4.221609000000000056e-01,9.984693051122549567e-01
4.938486000000000264e-01,1.001477044476779987e+00
4.460567999999999755e-01,1.007239696951099939e+00
4.699527000000000010e-01,9.929125531305740271e-01
3.504731999999999847e-01,9.999854918055930408e-01
4.062302999999999886e-01,1.008139211139170044e+00
4.221609000000000056e-01,1.000778789602690066e+00
5.177445000000000519e-01,9.933871298684320283e-01
5.097791999999999879e-01,9.969725060511840375e-01
5.018139000000000349e-01,9.992391279153309824e-01
4.460567999999999755e-01,1.000254829941040091e+00
4.301262000000000141e-01,9.941748491374570174e-01
4.540220999999999840e-01,9.977646070636589926e-01
4.858833000000000180e-01,1.007485981798790009e+00
4.779180000000000095e-01,1.000417561388349919e+00
4.779180000000000095e-01,9.935633598347850537e-01
4.301262000000000141e-01,1.003291746500909909e+00
5.018139000000000349e-01,9.987066681989510419e-01
4.699527000000000010e-01,9.960867764008549674e-01
4.858833000000000180e-01,1.000884161374919978e+00
5.097791999999999879e-01,1.002690377822379908e+00
5.416404000000000218e-01,1.002058880820269948e+00
5.814669000000000088e-01,1.002773214738130081e+00
6.053627999999999787e-01,1.006624380962980014e+00
5.894321999999999617e-01,1.007406523119690034e+00
6.053627999999999787e-01,9.988485855173639960e-01
5.894321999999999617e-01,9.921602341397619540e-01
6.611198999999999826e-01,9.971550240120430342e-01
6.929811000000000165e-01,1.006154787761240010e+00
6.611198999999999826e-01,1.001392476387590103e+00
6.372240000000000126e-01,9.990943503591419583e-01
6.212933999999999957e-01,1.004085102767829918e+00
6.451892999999999656e-01,1.006922165082470011e+00
6.690852000000000466e-01,9.989457488041140198e-01
6.451892999999999656e-01,9.976703926111080145e-01
6.292586999999999486e-01,9.942583579723659470e-01
6.133281000000000427e-01,1.000333987897729981e+00
6.770504999999999995e-01,9.996802761367700185e-01
6.770504999999999995e-01,1.004024810578260096e+00
6.292586999999999486e-01,1.005436666620090014e+00
6.053627999999999787e-01,1.006482863995570076e+00
5.814669000000000088e-01,9.966593692561039886e-01
6.133281000000000427e-01,1.001349095981139969e+00
5.894321999999999617e-01,1.002059553959399940e+00
5.973975000000000257e-01,1.003375437645060098e+00
5.416404000000000218e-01,9.979555174573789822e-01
5.575710000000000388e-01,1.000837730414559923e+00
4.938486000000000264e-01,1.002480043469339943e+00
5.655362999999999918e-01,1.003881778333649999e+00
5.575710000000000388e-01,9.978643704769589728e-01
6.053627999999999787e-01,9.946045810583189484e-01
5.655362999999999918e-01,9.970630476698070233e-01
5.575710000000000388e-01,9.988650914700060168e-01
5.336750999999999578e-01,9.978364656429209445e-01
4.779180000000000095e-01,9.983217110357820445e-01
5.257098000000000049e-01,1.001563958727029968e+00
4.460567999999999755e-01,9.977800701427760321e-01
5.018139000000000349e-01,9.948383026598950352e-01
3.982649999999999801e-01,9.978901353711869815e-01
4.301262000000000141e-01,9.963438640764680221e-01
4.380915000000000226e-01,1.000640675435970017e+00
4.699527000000000010e-01,9.955205622763130258e-01
5.336750999999999578e-01,9.987879248445270530e-01
4.380915000000000226e-01,1.004656266634639916e+00
5.097791999999999879e-01,9.973616144721400012e-01
3.743691000000000102e-01,9.952188595879509769e-01
3.902997000000000272e-01,9.914728828715060338e-01
4.062302999999999886e-01,1.003194893224129913e+00
3.584384999999999932e-01,1.005504429199209904e+00
3.664038000000000017e-01,1.001604713537080027e+00
2.867507999999999724e-01,9.985016821869250325e-01
3.186120000000000063e-01,1.004380243021550045e+00
3.026813999999999893e-01,1.010143724232579920e+00
3.106466999999999978e-01,9.942677018809560341e-01
2.867507999999999724e-01,9.984896236799180036e-01
2.867507999999999724e-01,1.002399636718650067e+00
3.504731999999999847e-01,1.010665971132659990e+00
3.504731999999999847e-01,1.001823425690619995e+00
4.062302999999999886e-01,9.937330632032510547e-01
4.380915000000000226e-01,1.000709205250779998e+00
3.345426000000000233e-01,1.001470212720589892e+00
4.540220999999999840e-01,9.939192584548709464e-01
3.902997000000000272e-01,1.000332562025900041e+00
3.902997000000000272e-01,9.983877491525070536e-01
3.425078999999999763e-01,1.000482033100059898e+00
3.584384999999999932e-01,9.991646647074780008e-01
4.062302999999999886e-01,9.895611463213079828e-01
3.743691000000000102e-01,1.010186089067089954e+00
3.345426000000000233e-01,9.916915849270959704e-01
3.265773000000000148e-01,9.936675130353800345e-01
2.708202000000000109e-01,1.004699949799580105e+00
3.106466999999999978e-01,9.945277977553329540e-01
3.026813999999999893e-01,9.977642306806849826e-01
3.026813999999999893e-01,1.001196991475340026e+00
3.265773000000000148e-01,1.005211118903390100e+00
2.708202000000000109e-01,9.991178692719170362e-01
2.708202000000000109e-01,9.917721702961159735e-01
2.867507999999999724e-01,9.969304762695669897e-01
2.469243000000000132e-01,1.010024863126929962e+00
2.548895999999999940e-01,9.990173234056689555e-01
2.389590000000000047e-01,9.949992494868989956e-01
2.389590000000000047e-01,1.000808615900310006e+00
2.230283999999999878e-01,1.010164833395490014e+00
2.867507999999999724e-01,1.002430629966710063e+00
2.947160999999999809e-01,9.918127314275849704e-01
3.186120000000000063e-01,1.003069423028080109e+00
2.787855000000000194e-01,1.009738507505969940e+00
3.186120000000000063e-01,9.984378736626360329e-01
3.106466999999999978e-01,9.990010807203419940e-01
3.106466999999999978e-01,1.012555075580080066e+00
3.026813999999999893e-01,9.984962911662780272e-01
3.345426000000000233e-01,9.977404822278560514e-01
3.425078999999999763e-01,9.969659071215529744e-01
3.026813999999999893e-01,1.002843970160480103e+00
3.584384999999999932e-01,1.003313769793229948e+00
3.345426000000000233e-01,9.964826762708000052e-01
3.425078999999999763e-01,9.930409369351740345e-01
4.141955999999999971e-01,1.005845538070099909e+00
4.380915000000000226e-01,1.004602512292259942e+00
3.664038000000000017e-01,9.895939508550030128e-01
3.186120000000000063e-01,9.916321676057120449e-01
3.265773000000000148e-01,9.532718730631020154e-01
3.106466999999999978e-01,8.935731240431660227e-01
3.584384999999999932e-01,8.365860024348299451e-01
3.345426000000000233e-01,7.744563860036890457e-01
3.345426000000000233e-01,6.953098752278690231e-01
4.301262000000000141e-01,6.273059343666439469e-01
4.141955999999999971e-01,5.488119882076230027e-01
2.947160999999999809e-01,4.610452503928509915e-01
2.947160999999999809e-01,3.272025807266389918e-01
3.265773000000000148e-01,1.858310397397439917e-01
3.743691000000000102e-01,1.174774424352109936e-01
4.062302999999999886e-01,1.062738803935849990e-01
3.902997000000000272e-01,5.414701721279859686e-02
3.982649999999999801e-01,0.000000000000000000e+00
3.982649999999999801e-01,0.000000000000000000e+00
3.982649999999999801e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.982649999999999801e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
4.460567999999999755e-01,0.000000000000000000e+00
4.221609000000000056e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.982649999999999801e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.982649999999999801e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.982649999999999801e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.425078999999999763e-01,6.083422627722830101e-02
3.425078999999999763e-01,7.406011157150030333e-02
2.867507999999999724e-01,9.186287796950809437e-02
2.787855000000000194e-01,1.299024382572880054e-01
3.504731999999999847e-01,1.748070578058489866e-01
3.743691000000000102e-01,2.054935756049580120e-01
3.265773000000000148e-01,2.395305475492910119e-01
2.947160999999999809e-01,2.946887725425049731e-01
3.026813999999999893e-01,3.494853663597570215e-01
2.628549000000000024e-01,3.893780245835389842e-01
3.345426000000000233e-01,4.445384342228280161e-01
3.743691000000000102e-01,5.084828687012069581e-01
3.186120000000000063e-01,5.955618445612500533e-01
3.106466999999999978e-01,6.561252019745990038e-01
2.787855000000000194e-01,6.744275155236859609e-01
3.186120000000000063e-01,7.011790753791089514e-01
3.026813999999999893e-01,7.808693595263710430e-01
2.708202000000000109e-01,8.063777317308750137e-01
