time,leftedge,rightedge,gap,x,y_LE,y_RE
8.800000000000000711e+00,3.851999999999999869e+00,9.548000000000000043e+00,5.695999999999999730e+00,4.719004719004719628e-01,1.250000000000000000e+02,1.279519999999999982e+02
8.813000000000000611e+00,3.826000000000000068e+00,9.548000000000000043e+00,5.722000000000000419e+00,4.725975975975976184e-01,1.250000000000000000e+02,1.279519999999999982e+02
8.826999999999999957e+00,3.875999999999999890e+00,9.598000000000000753e+00,5.722000000000000419e+00,4.733483483483483800e-01,1.250000000000000000e+02,1.279020000000000010e+02
8.839999999999999858e+00,3.876999999999999780e+00,9.599000000000000199e+00,5.722000000000000419e+00,4.740454740454740357e-01,1.250000000000000000e+02,1.279009999999999962e+02
8.852999999999999758e+00,3.838999999999999968e+00,9.560999999999999943e+00,5.722000000000000419e+00,4.747425997425997468e-01,1.250000000000000000e+02,1.279389999999999930e+02
8.865999999999999659e+00,3.838999999999999968e+00,9.558999999999999275e+00,5.719999999999999751e+00,4.754397254397254025e-01,1.250000000000000000e+02,1.279410000000000025e+02
8.878999999999999559e+00,3.863999999999999879e+00,9.571999999999999176e+00,5.708000000000000185e+00,4.761368511368511136e-01,1.250000000000000000e+02,1.279279999999999973e+02
8.891999999999999460e+00,3.875999999999999890e+00,9.583999999999999631e+00,5.708000000000000185e+00,4.768339768339768248e-01,1.250000000000000000e+02,1.279159999999999968e+02
8.904999999999999361e+00,3.900999999999999801e+00,9.573000000000000398e+00,5.671999999999999709e+00,4.775311025311024804e-01,1.250000000000000000e+02,1.279269999999999925e+02
8.917999999999999261e+00,3.914000000000000146e+00,9.596999999999999531e+00,5.682999999999999829e+00,4.782282282282281916e-01,1.250000000000000000e+02,1.279030000000000058e+02
8.930999999999999162e+00,3.902000000000000135e+00,9.585000000000000853e+00,5.682999999999999829e+00,4.789253539253539027e-01,1.250000000000000000e+02,1.279149999999999920e+02
8.944000000000000838e+00,3.826999999999999957e+00,9.525000000000000355e+00,5.698000000000000398e+00,4.796224796224796694e-01,1.250000000000000000e+02,1.279749999999999943e+02
8.957000000000000739e+00,3.814000000000000057e+00,9.522000000000000242e+00,5.708000000000000185e+00,4.803196053196053805e-01,1.250000000000000000e+02,1.279779999999999944e+02
8.970000000000000639e+00,3.838000000000000078e+00,9.534000000000000696e+00,5.695999999999999730e+00,4.810167310167310362e-01,1.250000000000000000e+02,1.279659999999999940e+02
8.983000000000000540e+00,3.838999999999999968e+00,9.499000000000000554e+00,5.660000000000000142e+00,4.817138567138567473e-01,1.250000000000000000e+02,1.280010000000000048e+02
8.996000000000000441e+00,3.811999999999999833e+00,9.484999999999999432e+00,5.673000000000000043e+00,4.824109824109824585e-01,1.250000000000000000e+02,1.280149999999999864e+02
9.009000000000000341e+00,3.825000000000000178e+00,9.509000000000000341e+00,5.684000000000000163e+00,4.831081081081081141e-01,1.250000000000000000e+02,1.279909999999999997e+02
9.022999999999999687e+00,3.826000000000000068e+00,9.484999999999999432e+00,5.658999999999999808e+00,4.838588588588588757e-01,1.250000000000000000e+02,1.280149999999999864e+02
9.035999999999999588e+00,3.813000000000000167e+00,9.499000000000000554e+00,5.685999999999999943e+00,4.845559845559845313e-01,1.250000000000000000e+02,1.280010000000000048e+02
9.048000000000000043e+00,3.865000000000000213e+00,9.535000000000000142e+00,5.669999999999999929e+00,4.851994851994851921e-01,1.250000000000000000e+02,1.279650000000000034e+02
9.060999999999999943e+00,3.865000000000000213e+00,9.510999999999999233e+00,5.645999999999999908e+00,4.858966108966109032e-01,1.250000000000000000e+02,1.279890000000000043e+02
9.074999999999999289e+00,3.801000000000000156e+00,9.461000000000000298e+00,5.660000000000000142e+00,4.866473616473616093e-01,1.250000000000000000e+02,1.280389999999999873e+02
9.087999999999999190e+00,3.801000000000000156e+00,9.461999999999999744e+00,5.660999999999999588e+00,4.873444873444873204e-01,1.250000000000000000e+02,1.280380000000000109e+02
9.099999999999999645e+00,3.801000000000000156e+00,9.497999999999999332e+00,5.697000000000000064e+00,4.879879879879879812e-01,1.250000000000000000e+02,1.280020000000000095e+02
9.114000000000000767e+00,3.737999999999999989e+00,9.460000000000000853e+00,5.722000000000000419e+00,4.887387387387387983e-01,1.250000000000000000e+02,1.280399999999999920e+02
9.127000000000000668e+00,3.724000000000000199e+00,9.458000000000000185e+00,5.733999999999999986e+00,4.894358644358644539e-01,1.250000000000000000e+02,1.280420000000000016e+02
9.140000000000000568e+00,3.762000000000000011e+00,9.497999999999999332e+00,5.735999999999999766e+00,4.901329901329901650e-01,1.250000000000000000e+02,1.280020000000000095e+02
9.153000000000000469e+00,3.774999999999999911e+00,9.510999999999999233e+00,5.735999999999999766e+00,4.908301158301158762e-01,1.250000000000000000e+02,1.279890000000000043e+02
9.166000000000000369e+00,3.775999999999999801e+00,9.522999999999999687e+00,5.746999999999999886e+00,4.915272415272415318e-01,1.250000000000000000e+02,1.279770000000000039e+02
9.179000000000000270e+00,3.762999999999999901e+00,9.522999999999999687e+00,5.759999999999999787e+00,4.922243672243672430e-01,1.250000000000000000e+02,1.279770000000000039e+02
9.192000000000000171e+00,3.787999999999999812e+00,9.496999999999999886e+00,5.708999999999999631e+00,4.929214929214929541e-01,1.250000000000000000e+02,1.280029999999999859e+02
9.205000000000000071e+00,3.762000000000000011e+00,9.473000000000000753e+00,5.711000000000000298e+00,4.936186186186186098e-01,1.250000000000000000e+02,1.280269999999999868e+02
9.217999999999999972e+00,3.737000000000000099e+00,9.446999999999999176e+00,5.709999999999999964e+00,4.943157443157443209e-01,1.250000000000000000e+02,1.280529999999999973e+02
9.231999999999999318e+00,3.725000000000000089e+00,9.494999999999999218e+00,5.769999999999999574e+00,4.950664950664950270e-01,1.250000000000000000e+02,1.280049999999999955e+02
9.243999999999999773e+00,3.724000000000000199e+00,9.506999999999999673e+00,5.783000000000000362e+00,4.957099957099956877e-01,1.250000000000000000e+02,1.279929999999999950e+02
9.256999999999999673e+00,3.700000000000000178e+00,9.494999999999999218e+00,5.794999999999999929e+00,4.964071214071213989e-01,1.250000000000000000e+02,1.280049999999999955e+02
9.271000000000000796e+00,3.698999999999999844e+00,9.521000000000000796e+00,5.822000000000000064e+00,4.971578721578722160e-01,1.250000000000000000e+02,1.279789999999999992e+02
9.282999999999999474e+00,3.725000000000000089e+00,9.545999999999999375e+00,5.820999999999999730e+00,4.978013728013727657e-01,1.250000000000000000e+02,1.279540000000000077e+02
9.295999999999999375e+00,3.725000000000000089e+00,9.547000000000000597e+00,5.822000000000000064e+00,4.984984984984984768e-01,1.250000000000000000e+02,1.279530000000000030e+02
9.310000000000000497e+00,3.725000000000000089e+00,9.531000000000000583e+00,5.806000000000000050e+00,4.992492492492492939e-01,1.250000000000000000e+02,1.279689999999999941e+02
9.321999999999999176e+00,3.713000000000000078e+00,9.531000000000000583e+00,5.817999999999999616e+00,4.998927498927498436e-01,1.250000000000000000e+02,1.279689999999999941e+02
9.335000000000000853e+00,3.710999999999999854e+00,9.531000000000000583e+00,5.820000000000000284e+00,5.005898755898756658e-01,1.250000000000000000e+02,1.279689999999999941e+02
9.349000000000000199e+00,3.661000000000000032e+00,9.470000000000000639e+00,5.809000000000000163e+00,5.013406263406263719e-01,1.250000000000000000e+02,1.280300000000000011e+02
9.361000000000000654e+00,3.612000000000000099e+00,9.467999999999999972e+00,5.855999999999999872e+00,5.019841269841269771e-01,1.250000000000000000e+02,1.280320000000000107e+02
9.374000000000000554e+00,3.661000000000000032e+00,9.503999999999999559e+00,5.842999999999999972e+00,5.026812526812527437e-01,1.250000000000000000e+02,1.279959999999999951e+02
9.387000000000000455e+00,3.673999999999999932e+00,9.481999999999999318e+00,5.807999999999999829e+00,5.033783783783783994e-01,1.250000000000000000e+02,1.280180000000000007e+02
9.400999999999999801e+00,3.700000000000000178e+00,9.507999999999999119e+00,5.807999999999999829e+00,5.041291291291291055e-01,1.250000000000000000e+02,1.279920000000000044e+02
9.413000000000000256e+00,3.725000000000000089e+00,9.521000000000000796e+00,5.796000000000000263e+00,5.047726297726298217e-01,1.250000000000000000e+02,1.279789999999999992e+02
9.426000000000000156e+00,3.737000000000000099e+00,9.544000000000000483e+00,5.807000000000000384e+00,5.054697554697554773e-01,1.250000000000000000e+02,1.279560000000000031e+02
9.439999999999999503e+00,3.750000000000000000e+00,9.544000000000000483e+00,5.793999999999999595e+00,5.062205062205061834e-01,1.250000000000000000e+02,1.279560000000000031e+02
9.452999999999999403e+00,3.749000000000000110e+00,9.532000000000000028e+00,5.783000000000000362e+00,5.069176319176318390e-01,1.250000000000000000e+02,1.279680000000000035e+02
9.465999999999999304e+00,3.737000000000000099e+00,9.529999999999999361e+00,5.793000000000000149e+00,5.076147576147576057e-01,1.250000000000000000e+02,1.279699999999999989e+02
9.478999999999999204e+00,3.712000000000000188e+00,9.493000000000000327e+00,5.780999999999999694e+00,5.083118833118832613e-01,1.250000000000000000e+02,1.280070000000000050e+02
9.492000000000000881e+00,3.713000000000000078e+00,9.468999999999999417e+00,5.756000000000000227e+00,5.090090090090090280e-01,1.250000000000000000e+02,1.280310000000000059e+02
9.505000000000000782e+00,3.749000000000000110e+00,9.506000000000000227e+00,5.756999999999999673e+00,5.097061347061347947e-01,1.250000000000000000e+02,1.279939999999999998e+02
9.518000000000000682e+00,3.799999999999999822e+00,9.506999999999999673e+00,5.706999999999999851e+00,5.104032604032604503e-01,1.250000000000000000e+02,1.279929999999999950e+02
9.531000000000000583e+00,3.774000000000000021e+00,9.481999999999999318e+00,5.708000000000000185e+00,5.111003861003861060e-01,1.250000000000000000e+02,1.280180000000000007e+02
9.544999999999999929e+00,3.798999999999999932e+00,9.516999999999999460e+00,5.717999999999999972e+00,5.118511368511368120e-01,1.250000000000000000e+02,1.279830000000000041e+02
9.560999999999999943e+00,3.798999999999999932e+00,9.531000000000000583e+00,5.732000000000000206e+00,5.127091377091377300e-01,1.250000000000000000e+02,1.279689999999999941e+02
9.579000000000000625e+00,3.736000000000000210e+00,9.519000000000000128e+00,5.783000000000000362e+00,5.136743886743887488e-01,1.250000000000000000e+02,1.279809999999999945e+02
9.590999999999999304e+00,3.762000000000000011e+00,9.516999999999999460e+00,5.754999999999999893e+00,5.143178893178892430e-01,1.250000000000000000e+02,1.279830000000000041e+02
9.605000000000000426e+00,3.722999999999999865e+00,9.528999999999999915e+00,5.806000000000000050e+00,5.150686400686400601e-01,1.250000000000000000e+02,1.279710000000000036e+02
9.618000000000000327e+00,3.736000000000000210e+00,9.528000000000000469e+00,5.791999999999999815e+00,5.157657657657658268e-01,1.250000000000000000e+02,1.279719999999999942e+02
9.631999999999999673e+00,3.748000000000000220e+00,9.528000000000000469e+00,5.780000000000000249e+00,5.165165165165165329e-01,1.250000000000000000e+02,1.279719999999999942e+02
9.644000000000000128e+00,3.749000000000000110e+00,9.528000000000000469e+00,5.778999999999999915e+00,5.171600171600171381e-01,1.250000000000000000e+02,1.279719999999999942e+02
9.657000000000000028e+00,3.762000000000000011e+00,9.529999999999999361e+00,5.767999999999999794e+00,5.178571428571429047e-01,1.250000000000000000e+02,1.279699999999999989e+02
9.670999999999999375e+00,3.748000000000000220e+00,9.541999999999999815e+00,5.793999999999999595e+00,5.186078936078936108e-01,1.250000000000000000e+02,1.279579999999999984e+02
9.683999999999999275e+00,3.761000000000000121e+00,9.553000000000000824e+00,5.791999999999999815e+00,5.193050193050192664e-01,1.250000000000000000e+02,1.279470000000000027e+02
9.696999999999999176e+00,3.786999999999999922e+00,9.567999999999999616e+00,5.780999999999999694e+00,5.200021450021449221e-01,1.250000000000000000e+02,1.279320000000000022e+02
9.714000000000000412e+00,3.786000000000000032e+00,9.577999999999999403e+00,5.791999999999999815e+00,5.209137709137708905e-01,1.250000000000000000e+02,1.279219999999999970e+02
9.727000000000000313e+00,3.786999999999999922e+00,9.542999999999999261e+00,5.756000000000000227e+00,5.216108966108966571e-01,1.250000000000000000e+02,1.279569999999999936e+02
9.740000000000000213e+00,3.786999999999999922e+00,9.542999999999999261e+00,5.756000000000000227e+00,5.223080223080223128e-01,1.250000000000000000e+02,1.279569999999999936e+02
9.753000000000000114e+00,3.685000000000000053e+00,9.502000000000000668e+00,5.817000000000000171e+00,5.230051480051479684e-01,1.250000000000000000e+02,1.279980000000000047e+02
9.766000000000000014e+00,3.685000000000000053e+00,9.502000000000000668e+00,5.817000000000000171e+00,5.237022737022737351e-01,1.250000000000000000e+02,1.279980000000000047e+02
9.778999999999999915e+00,3.685000000000000053e+00,9.526999999999999247e+00,5.841999999999999638e+00,5.243993993993993907e-01,1.250000000000000000e+02,1.279729999999999990e+02
9.791999999999999815e+00,3.710999999999999854e+00,9.541000000000000369e+00,5.830000000000000071e+00,5.250965250965250464e-01,1.250000000000000000e+02,1.279590000000000032e+02
9.804999999999999716e+00,3.697999999999999954e+00,9.551999999999999602e+00,5.854000000000000092e+00,5.257936507936508130e-01,1.250000000000000000e+02,1.279480000000000075e+02
9.817999999999999616e+00,3.749000000000000110e+00,9.590999999999999304e+00,5.841999999999999638e+00,5.264907764907764687e-01,1.250000000000000000e+02,1.279090000000000060e+02
9.830999999999999517e+00,3.712000000000000188e+00,9.566000000000000725e+00,5.854000000000000092e+00,5.271879021879021243e-01,1.250000000000000000e+02,1.279339999999999975e+02
9.843999999999999417e+00,3.673000000000000043e+00,9.539999999999999147e+00,5.866999999999999993e+00,5.278850278850278910e-01,1.250000000000000000e+02,1.279600000000000080e+02
9.856999999999999318e+00,3.672000000000000153e+00,9.528999999999999915e+00,5.857000000000000206e+00,5.285821535821535466e-01,1.250000000000000000e+02,1.279710000000000036e+02
9.869999999999999218e+00,3.697000000000000064e+00,9.566000000000000725e+00,5.868999999999999773e+00,5.292792792792792023e-01,1.250000000000000000e+02,1.279339999999999975e+02
9.882999999999999119e+00,3.710999999999999854e+00,9.564000000000000057e+00,5.852999999999999758e+00,5.299764049764049689e-01,1.250000000000000000e+02,1.279360000000000070e+02
9.897000000000000242e+00,3.672000000000000153e+00,9.516000000000000014e+00,5.844000000000000306e+00,5.307271557271557860e-01,1.250000000000000000e+02,1.279839999999999947e+02
9.910000000000000142e+00,3.673000000000000043e+00,9.518000000000000682e+00,5.844999999999999751e+00,5.314242814242814417e-01,1.250000000000000000e+02,1.279819999999999993e+02
9.923000000000000043e+00,3.685000000000000053e+00,9.566000000000000725e+00,5.881000000000000227e+00,5.321214071214070973e-01,1.250000000000000000e+02,1.279339999999999975e+02
9.939999999999999503e+00,3.660000000000000142e+00,9.567000000000000171e+00,5.907000000000000028e+00,5.330330330330330657e-01,1.250000000000000000e+02,1.279329999999999927e+02
9.952999999999999403e+00,3.697000000000000064e+00,9.603999999999999204e+00,5.907000000000000028e+00,5.337301587301587213e-01,1.250000000000000000e+02,1.278960000000000008e+02
9.964999999999999858e+00,3.709999999999999964e+00,9.615000000000000213e+00,5.905000000000000249e+00,5.343736593736593266e-01,1.250000000000000000e+02,1.278850000000000051e+02
9.978999999999999204e+00,3.697000000000000064e+00,9.602000000000000313e+00,5.905000000000000249e+00,5.351244101244101437e-01,1.250000000000000000e+02,1.278979999999999961e+02
9.992000000000000881e+00,3.709000000000000075e+00,9.602000000000000313e+00,5.892999999999999794e+00,5.358215358215359103e-01,1.250000000000000000e+02,1.278979999999999961e+02
1.000500000000000078e+01,3.685999999999999943e+00,9.576000000000000512e+00,5.889999999999999680e+00,5.365186615186615660e-01,1.250000000000000000e+02,1.279240000000000066e+02
1.001800000000000068e+01,3.646999999999999797e+00,9.526999999999999247e+00,5.879999999999999893e+00,5.372157872157872216e-01,1.250000000000000000e+02,1.279729999999999990e+02
1.003100000000000058e+01,3.620999999999999996e+00,9.502000000000000668e+00,5.881000000000000227e+00,5.379129129129129883e-01,1.250000000000000000e+02,1.279980000000000047e+02
1.004400000000000048e+01,3.646999999999999797e+00,9.502000000000000668e+00,5.855000000000000426e+00,5.386100386100386439e-01,1.250000000000000000e+02,1.279980000000000047e+02
1.005799999999999983e+01,3.672000000000000153e+00,9.515000000000000568e+00,5.842999999999999972e+00,5.393607893607893500e-01,1.250000000000000000e+02,1.279849999999999994e+02
1.007000000000000028e+01,3.672000000000000153e+00,9.516000000000000014e+00,5.844000000000000306e+00,5.400042900042900662e-01,1.250000000000000000e+02,1.279839999999999947e+02
1.008300000000000018e+01,3.697999999999999954e+00,9.538999999999999702e+00,5.841000000000000192e+00,5.407014157014157218e-01,1.250000000000000000e+02,1.279609999999999985e+02
1.009699999999999953e+01,3.697999999999999954e+00,9.541000000000000369e+00,5.842999999999999972e+00,5.414521664521664279e-01,1.250000000000000000e+02,1.279590000000000032e+02
1.010899999999999999e+01,3.646999999999999797e+00,9.525999999999999801e+00,5.878999999999999559e+00,5.420956670956671442e-01,1.250000000000000000e+02,1.279740000000000038e+02
1.012199999999999989e+01,3.646999999999999797e+00,9.526999999999999247e+00,5.879999999999999893e+00,5.427927927927927998e-01,1.250000000000000000e+02,1.279729999999999990e+02
1.013499999999999979e+01,3.660000000000000142e+00,9.551000000000000156e+00,5.891000000000000014e+00,5.434899184899184554e-01,1.250000000000000000e+02,1.279489999999999981e+02
1.014899999999999913e+01,3.620999999999999996e+00,9.500000000000000000e+00,5.878999999999999559e+00,5.442406692406691615e-01,1.250000000000000000e+02,1.280000000000000000e+02
1.016200000000000081e+01,3.646999999999999797e+00,9.502000000000000668e+00,5.855000000000000426e+00,5.449377949377950392e-01,1.250000000000000000e+02,1.279980000000000047e+02
1.017500000000000071e+01,3.684000000000000163e+00,9.525000000000000355e+00,5.841000000000000192e+00,5.456349206349206948e-01,1.250000000000000000e+02,1.279749999999999943e+02
1.018800000000000061e+01,3.660000000000000142e+00,9.490000000000000213e+00,5.830000000000000071e+00,5.463320463320463505e-01,1.250000000000000000e+02,1.280099999999999909e+02
1.019999999999999929e+01,3.645999999999999908e+00,9.476000000000000867e+00,5.830000000000000071e+00,5.469755469755469557e-01,1.250000000000000000e+02,1.280240000000000009e+02
1.021400000000000041e+01,3.684000000000000163e+00,9.500999999999999446e+00,5.817000000000000171e+00,5.477262977262977728e-01,1.250000000000000000e+02,1.279989999999999952e+02
1.022700000000000031e+01,3.709999999999999964e+00,9.512000000000000455e+00,5.801999999999999602e+00,5.484234234234234284e-01,1.250000000000000000e+02,1.279879999999999995e+02
1.024399999999999977e+01,3.696000000000000174e+00,9.500999999999999446e+00,5.804999999999999716e+00,5.493350493350492858e-01,1.250000000000000000e+02,1.279989999999999952e+02
1.025699999999999967e+01,3.696000000000000174e+00,9.512000000000000455e+00,5.815999999999999837e+00,5.500321750321750525e-01,1.250000000000000000e+02,1.279879999999999995e+02
1.026999999999999957e+01,3.734999999999999876e+00,9.537000000000000810e+00,5.801999999999999602e+00,5.507293007293007081e-01,1.250000000000000000e+02,1.279629999999999939e+02
1.028299999999999947e+01,3.685000000000000053e+00,9.500000000000000000e+00,5.815000000000000391e+00,5.514264264264263637e-01,1.250000000000000000e+02,1.280000000000000000e+02
1.029599999999999937e+01,3.658999999999999808e+00,9.489000000000000767e+00,5.830000000000000071e+00,5.521235521235521304e-01,1.250000000000000000e+02,1.280109999999999957e+02
1.031000000000000050e+01,3.684000000000000163e+00,9.500000000000000000e+00,5.815999999999999837e+00,5.528743028743029475e-01,1.250000000000000000e+02,1.280000000000000000e+02
1.032699999999999996e+01,3.685000000000000053e+00,9.474999999999999645e+00,5.790000000000000036e+00,5.537859287859288049e-01,1.250000000000000000e+02,1.280250000000000057e+02
1.033999999999999986e+01,3.620999999999999996e+00,9.412000000000000810e+00,5.791000000000000369e+00,5.544830544830544605e-01,1.250000000000000000e+02,1.280879999999999939e+02
1.035299999999999976e+01,3.633999999999999897e+00,9.425000000000000711e+00,5.791000000000000369e+00,5.551801801801802272e-01,1.250000000000000000e+02,1.280749999999999886e+02
1.036599999999999966e+01,3.670999999999999819e+00,9.448999999999999844e+00,5.777999999999999581e+00,5.558773058773058828e-01,1.250000000000000000e+02,1.280509999999999877e+02
1.037899999999999956e+01,3.633999999999999897e+00,9.433999999999999275e+00,5.799999999999999822e+00,5.565744315744315385e-01,1.250000000000000000e+02,1.280660000000000025e+02
1.039199999999999946e+01,3.633000000000000007e+00,9.412000000000000810e+00,5.778999999999999915e+00,5.572715572715573051e-01,1.250000000000000000e+02,1.280879999999999939e+02
1.040499999999999936e+01,3.696000000000000174e+00,9.460000000000000853e+00,5.764000000000000234e+00,5.579686829686829608e-01,1.250000000000000000e+02,1.280399999999999920e+02
1.041799999999999926e+01,3.696000000000000174e+00,9.473000000000000753e+00,5.777000000000000135e+00,5.586658086658086164e-01,1.250000000000000000e+02,1.280269999999999868e+02
1.043099999999999916e+01,3.645999999999999908e+00,9.423999999999999488e+00,5.777999999999999581e+00,5.593629343629342721e-01,1.250000000000000000e+02,1.280759999999999934e+02
1.044400000000000084e+01,3.670999999999999819e+00,9.448999999999999844e+00,5.777999999999999581e+00,5.600600600600601497e-01,1.250000000000000000e+02,1.280509999999999877e+02
1.045800000000000018e+01,3.685000000000000053e+00,9.473000000000000753e+00,5.788000000000000256e+00,5.608108108108108558e-01,1.250000000000000000e+02,1.280269999999999868e+02
1.047000000000000064e+01,3.634999999999999787e+00,9.423000000000000043e+00,5.788000000000000256e+00,5.614543114543114610e-01,1.250000000000000000e+02,1.280769999999999982e+02
1.048300000000000054e+01,3.620000000000000107e+00,9.398999999999999133e+00,5.778999999999999915e+00,5.621514371514372277e-01,1.250000000000000000e+02,1.281009999999999991e+02
1.049699999999999989e+01,3.657000000000000028e+00,9.448000000000000398e+00,5.791000000000000369e+00,5.629021879021879338e-01,1.250000000000000000e+02,1.280519999999999925e+02
1.050900000000000034e+01,3.682999999999999829e+00,9.435999999999999943e+00,5.753000000000000114e+00,5.635456885456885390e-01,1.250000000000000000e+02,1.280639999999999930e+02
1.052200000000000024e+01,3.682999999999999829e+00,9.436999999999999389e+00,5.753999999999999559e+00,5.642428142428143056e-01,1.250000000000000000e+02,1.280629999999999882e+02
1.053599999999999959e+01,3.709000000000000075e+00,9.473000000000000753e+00,5.764000000000000234e+00,5.649935649935650117e-01,1.250000000000000000e+02,1.280269999999999868e+02
1.055300000000000082e+01,3.709000000000000075e+00,9.486000000000000654e+00,5.777000000000000135e+00,5.659051909051909801e-01,1.250000000000000000e+02,1.280140000000000100e+02
1.056600000000000072e+01,3.684000000000000163e+00,9.496000000000000441e+00,5.812000000000000277e+00,5.666023166023166358e-01,1.250000000000000000e+02,1.280039999999999907e+02
1.057900000000000063e+01,3.658999999999999808e+00,9.474000000000000199e+00,5.815000000000000391e+00,5.672994422994422914e-01,1.250000000000000000e+02,1.280260000000000105e+02
1.059200000000000053e+01,3.657999999999999918e+00,9.471999999999999531e+00,5.814000000000000057e+00,5.679965679965680581e-01,1.250000000000000000e+02,1.280279999999999916e+02
1.060500000000000043e+01,3.657999999999999918e+00,9.483999999999999986e+00,5.825999999999999623e+00,5.686936936936937137e-01,1.250000000000000000e+02,1.280159999999999911e+02
1.061800000000000033e+01,3.682999999999999829e+00,9.460000000000000853e+00,5.777000000000000135e+00,5.693908193908193693e-01,1.250000000000000000e+02,1.280399999999999920e+02
1.063199999999999967e+01,3.595000000000000195e+00,9.445999999999999730e+00,5.850999999999999979e+00,5.701415701415701864e-01,1.250000000000000000e+02,1.280540000000000020e+02
1.064899999999999913e+01,3.633000000000000007e+00,9.470000000000000639e+00,5.836999999999999744e+00,5.710531960531960438e-01,1.250000000000000000e+02,1.280300000000000011e+02
1.066200000000000081e+01,3.645000000000000018e+00,9.522000000000000242e+00,5.876999999999999780e+00,5.717503217503218105e-01,1.250000000000000000e+02,1.279779999999999944e+02
1.067500000000000071e+01,3.658999999999999808e+00,9.545999999999999375e+00,5.886999999999999567e+00,5.724474474474474661e-01,1.250000000000000000e+02,1.279540000000000077e+02
1.068800000000000061e+01,3.633000000000000007e+00,9.522999999999999687e+00,5.889999999999999680e+00,5.731445731445732328e-01,1.250000000000000000e+02,1.279770000000000039e+02
1.070100000000000051e+01,3.633000000000000007e+00,9.487000000000000099e+00,5.854000000000000092e+00,5.738416988416988884e-01,1.250000000000000000e+02,1.280130000000000052e+02
1.071400000000000041e+01,3.620000000000000107e+00,9.460000000000000853e+00,5.839999999999999858e+00,5.745388245388245441e-01,1.250000000000000000e+02,1.280399999999999920e+02
1.072700000000000031e+01,3.595000000000000195e+00,9.457000000000000739e+00,5.862000000000000099e+00,5.752359502359503107e-01,1.250000000000000000e+02,1.280430000000000064e+02
1.073900000000000077e+01,3.620000000000000107e+00,9.483000000000000540e+00,5.863000000000000433e+00,5.758794508794509159e-01,1.250000000000000000e+02,1.280169999999999959e+02
1.075300000000000011e+01,3.607000000000000206e+00,9.471000000000000085e+00,5.863999999999999879e+00,5.766302016302016220e-01,1.250000000000000000e+02,1.280289999999999964e+02
1.076600000000000001e+01,3.556999999999999940e+00,9.433999999999999275e+00,5.876999999999999780e+00,5.773273273273273887e-01,1.250000000000000000e+02,1.280660000000000025e+02
1.077899999999999991e+01,3.583000000000000185e+00,9.460000000000000853e+00,5.876999999999999780e+00,5.780244530244530443e-01,1.250000000000000000e+02,1.280399999999999920e+02
1.079199999999999982e+01,3.633000000000000007e+00,9.484999999999999432e+00,5.852000000000000313e+00,5.787215787215787000e-01,1.250000000000000000e+02,1.280149999999999864e+02
1.080499999999999972e+01,3.633999999999999897e+00,9.473000000000000753e+00,5.839000000000000412e+00,5.794187044187044666e-01,1.250000000000000000e+02,1.280269999999999868e+02
1.081799999999999962e+01,3.608000000000000096e+00,9.460000000000000853e+00,5.852000000000000313e+00,5.801158301158301223e-01,1.250000000000000000e+02,1.280399999999999920e+02
1.083099999999999952e+01,3.633000000000000007e+00,9.486000000000000654e+00,5.852999999999999758e+00,5.808129558129557779e-01,1.250000000000000000e+02,1.280140000000000100e+02
1.084399999999999942e+01,3.620000000000000107e+00,9.460000000000000853e+00,5.839999999999999858e+00,5.815100815100814335e-01,1.250000000000000000e+02,1.280399999999999920e+02
1.085699999999999932e+01,3.595000000000000195e+00,9.444000000000000838e+00,5.849000000000000199e+00,5.822072072072072002e-01,1.250000000000000000e+02,1.280560000000000116e+02
1.087400000000000055e+01,3.607000000000000206e+00,9.455999999999999517e+00,5.849000000000000199e+00,5.831188331188331686e-01,1.250000000000000000e+02,1.280440000000000111e+02
1.088700000000000045e+01,3.608000000000000096e+00,9.445999999999999730e+00,5.838000000000000078e+00,5.838159588159588242e-01,1.250000000000000000e+02,1.280540000000000020e+02
1.090099999999999980e+01,3.557999999999999829e+00,9.429999999999999716e+00,5.871999999999999886e+00,5.845667095667095303e-01,1.250000000000000000e+02,1.280699999999999932e+02
1.091799999999999926e+01,3.557999999999999829e+00,9.420999999999999375e+00,5.863000000000000433e+00,5.854783354783354987e-01,1.250000000000000000e+02,1.280790000000000077e+02
1.093099999999999916e+01,3.595000000000000195e+00,9.432999999999999829e+00,5.838000000000000078e+00,5.861754611754611544e-01,1.250000000000000000e+02,1.280670000000000073e+02
1.094500000000000028e+01,3.607000000000000206e+00,9.445999999999999730e+00,5.839000000000000412e+00,5.869262119262119715e-01,1.250000000000000000e+02,1.280540000000000020e+02
1.095700000000000074e+01,3.633000000000000007e+00,9.458999999999999631e+00,5.825999999999999623e+00,5.875697125697125767e-01,1.250000000000000000e+02,1.280409999999999968e+02
1.097000000000000064e+01,3.633000000000000007e+00,9.471000000000000085e+00,5.838000000000000078e+00,5.882668382668383433e-01,1.250000000000000000e+02,1.280289999999999964e+02
1.098399999999999999e+01,3.593999999999999861e+00,9.435000000000000497e+00,5.841000000000000192e+00,5.890175890175890494e-01,1.250000000000000000e+02,1.280649999999999977e+02
1.099699999999999989e+01,3.620000000000000107e+00,9.460000000000000853e+00,5.839999999999999858e+00,5.897147147147147050e-01,1.250000000000000000e+02,1.280399999999999920e+02
