TapeCenterLine,Weights
7.805994000000000543e-01,9.941792943578969810e-01
7.805994000000000543e-01,1.001798632405910050e+00
7.567034999999999734e-01,9.947622163323880384e-01
7.805994000000000543e-01,9.949406070653630252e-01
7.487382000000000204e-01,1.004369326677049923e+00
7.567034999999999734e-01,1.003236471831040033e+00
6.850157999999999525e-01,9.954875948452339696e-01
7.168769999999999865e-01,9.988911136355860254e-01
6.531546000000000296e-01,1.001222186178690077e+00
6.770504999999999995e-01,9.979423671303330190e-01
6.531546000000000296e-01,9.952632442749930197e-01
7.567034999999999734e-01,9.943721781234400314e-01
7.487382000000000204e-01,1.005734759424929958e+00
7.567034999999999734e-01,9.975818180444270267e-01
7.168769999999999865e-01,9.951868061601220061e-01
7.567034999999999734e-01,1.000922782624450003e+00
6.929811000000000165e-01,1.006332303965659980e+00
7.487382000000000204e-01,9.990380324884620133e-01
7.168769999999999865e-01,1.002038700364040080e+00
7.168769999999999865e-01,9.894824321337509776e-01
6.770504999999999995e-01,1.002051912003850020e+00
6.850157999999999525e-01,1.002781292494169918e+00
6.690852000000000466e-01,1.007541456567409899e+00
7.328076000000000034e-01,9.993093449782940452e-01
7.248423000000000505e-01,1.006358973701720005e+00
7.567034999999999734e-01,1.005860188575580016e+00
7.248423000000000505e-01,9.962428788913589850e-01
6.929811000000000165e-01,9.906773366555270410e-01
6.611198999999999826e-01,1.002533885495690003e+00
6.929811000000000165e-01,1.003071541745069961e+00
6.850157999999999525e-01,1.006684417935260090e+00
6.611198999999999826e-01,1.006636562212460007e+00
6.531546000000000296e-01,1.000085325038859940e+00
6.451892999999999656e-01,1.002957332737270058e+00
6.372240000000000126e-01,9.959437059652800350e-01
6.531546000000000296e-01,1.008355526300749982e+00
6.372240000000000126e-01,1.001779877590500023e+00
5.973975000000000257e-01,9.908740510050789707e-01
5.814669000000000088e-01,9.971012532536509543e-01
5.814669000000000088e-01,1.008861964257639965e+00
5.575710000000000388e-01,9.962471072120889781e-01
5.973975000000000257e-01,9.937330153458849846e-01
5.894321999999999617e-01,1.003124847328060065e+00
6.053627999999999787e-01,1.002878364462330030e+00
5.496056999999999748e-01,9.972440691827409998e-01
5.655362999999999918e-01,9.947672711814270485e-01
5.257098000000000049e-01,1.003798584143440031e+00
4.779180000000000095e-01,9.970164742566399729e-01
4.858833000000000180e-01,9.965310357510930306e-01
5.257098000000000049e-01,1.000120842680719990e+00
5.416404000000000218e-01,1.002434680474620032e+00
5.018139000000000349e-01,9.862527012584439978e-01
4.699527000000000010e-01,1.004147097567319902e+00
4.858833000000000180e-01,1.004987528064809954e+00
4.540220999999999840e-01,9.977645562958930014e-01
5.097791999999999879e-01,9.923219937608139807e-01
5.655362999999999918e-01,1.006644600923759958e+00
5.416404000000000218e-01,1.000708383248589906e+00
5.416404000000000218e-01,9.894745399192700352e-01
5.177445000000000519e-01,9.983609010011470497e-01
5.177445000000000519e-01,1.007813157593399955e+00
5.336750999999999578e-01,9.992284183188410163e-01
4.779180000000000095e-01,9.900216183930929947e-01
5.018139000000000349e-01,1.004878571809719956e+00
5.416404000000000218e-01,1.000588605656199892e+00
5.416404000000000218e-01,9.921671092526189728e-01
5.097791999999999879e-01,1.001897060068910106e+00
4.540220999999999840e-01,1.004853314663040065e+00
4.699527000000000010e-01,1.003368643742059918e+00
4.699527000000000010e-01,1.006674248362479984e+00
4.540220999999999840e-01,1.000973159734620088e+00
4.779180000000000095e-01,1.000581215523479894e+00
3.902997000000000272e-01,1.005797066530409900e+00
4.699527000000000010e-01,1.005634459103829981e+00
4.380915000000000226e-01,1.000626841682060064e+00
4.779180000000000095e-01,9.945725210705710362e-01
5.097791999999999879e-01,9.988735977753909756e-01
4.699527000000000010e-01,9.971606171496759652e-01
4.779180000000000095e-01,1.002950882705279989e+00
4.699527000000000010e-01,9.980696295518319827e-01
4.540220999999999840e-01,1.004005781212850001e+00
4.540220999999999840e-01,1.004750671373290105e+00
4.779180000000000095e-01,9.920129124328850301e-01
5.177445000000000519e-01,1.001144460088539967e+00
4.460567999999999755e-01,1.004800433111020075e+00
5.018139000000000349e-01,9.936002533265559933e-01
4.779180000000000095e-01,9.842501191000390115e-01
5.097791999999999879e-01,1.000677682577469918e+00
5.097791999999999879e-01,1.013821259744410064e+00
4.779180000000000095e-01,9.952317372055550226e-01
5.018139000000000349e-01,9.963469366433049812e-01
5.257098000000000049e-01,1.006739442447240007e+00
5.416404000000000218e-01,1.001382143598499974e+00
5.177445000000000519e-01,9.922447503172789895e-01
5.336750999999999578e-01,9.957677393440860225e-01
5.257098000000000049e-01,1.011132537723580027e+00
5.655362999999999918e-01,9.984260292272729709e-01
5.575710000000000388e-01,9.877607815264349833e-01
6.292586999999999486e-01,1.001909412160530088e+00
5.655362999999999918e-01,1.007359090406630076e+00
6.133281000000000427e-01,9.966356603521869806e-01
5.655362999999999918e-01,1.000280642841419931e+00
5.655362999999999918e-01,1.000588306912920000e+00
5.416404000000000218e-01,1.005554449012080021e+00
6.212933999999999957e-01,9.928685689751269861e-01
5.973975000000000257e-01,9.973720818271269994e-01
5.655362999999999918e-01,1.003186384519999974e+00
5.496056999999999748e-01,1.000144819735530044e+00
5.735015999999999448e-01,9.960847603793200333e-01
5.575710000000000388e-01,9.998072743616680524e-01
5.655362999999999918e-01,1.006868332944359956e+00
5.575710000000000388e-01,1.002729078880260083e+00
6.053627999999999787e-01,1.004448414597230110e+00
5.973975000000000257e-01,1.005434925766270027e+00
6.292586999999999486e-01,1.003445027146240065e+00
6.053627999999999787e-01,9.984731555512369461e-01
5.814669000000000088e-01,1.004702927210749941e+00
5.575710000000000388e-01,1.006670206818480073e+00
5.018139000000000349e-01,1.004173866032350038e+00
5.496056999999999748e-01,1.004210450639470009e+00
5.097791999999999879e-01,9.986464173163329683e-01
5.177445000000000519e-01,9.976222956300440092e-01
5.018139000000000349e-01,1.002323264553300008e+00
4.699527000000000010e-01,9.969738502729299512e-01
4.779180000000000095e-01,1.001820855794780085e+00
5.336750999999999578e-01,9.966497094869199991e-01
5.257098000000000049e-01,9.981186891179899545e-01
4.619873999999999925e-01,9.979334433646710467e-01
4.301262000000000141e-01,1.002256488680570046e+00
4.141955999999999971e-01,1.005416045345890019e+00
4.619873999999999925e-01,9.948712263417129886e-01
4.858833000000000180e-01,9.906674025525870064e-01
4.938486000000000264e-01,9.963984371524330363e-01
4.540220999999999840e-01,9.999233446279870430e-01
4.460567999999999755e-01,9.948454094864049857e-01
3.982649999999999801e-01,9.981663562935749745e-01
4.540220999999999840e-01,1.000542531102319943e+00
4.221609000000000056e-01,1.008538374320780084e+00
4.460567999999999755e-01,9.970895057284510088e-01
3.504731999999999847e-01,1.001029849597149912e+00
4.380915000000000226e-01,9.906225443988929680e-01
3.823344000000000187e-01,9.969344406291490435e-01
4.062302999999999886e-01,9.969998455085660183e-01
3.902997000000000272e-01,1.006660582835090079e+00
4.062302999999999886e-01,9.972451886961269940e-01
3.902997000000000272e-01,1.002188088420199907e+00
4.062302999999999886e-01,9.982576722675059466e-01
3.743691000000000102e-01,9.974593973064359576e-01
4.460567999999999755e-01,9.912519465671779662e-01
4.062302999999999886e-01,1.000281750468859920e+00
5.177445000000000519e-01,1.002106314358290007e+00
4.460567999999999755e-01,9.994190791130590501e-01
5.177445000000000519e-01,9.992265228789940501e-01
4.062302999999999886e-01,1.004652552881940109e+00
5.257098000000000049e-01,1.001990698751960007e+00
5.018139000000000349e-01,9.998363345044639638e-01
5.336750999999999578e-01,9.885922828604080115e-01
5.018139000000000349e-01,1.003226843863350037e+00
5.655362999999999918e-01,1.002893624921320059e+00
5.814669000000000088e-01,9.969016289177039525e-01
5.336750999999999578e-01,9.983749209915040446e-01
5.177445000000000519e-01,1.003499285990629986e+00
5.416404000000000218e-01,9.988315319517130364e-01
6.053627999999999787e-01,9.985322416375309595e-01
5.814669000000000088e-01,9.970784284803979602e-01
5.336750999999999578e-01,9.959376492559089966e-01
4.779180000000000095e-01,1.000688735334430035e+00
4.938486000000000264e-01,1.000467203719719977e+00
4.938486000000000264e-01,1.006191440150379979e+00
5.097791999999999879e-01,1.007790940080580011e+00
5.336750999999999578e-01,9.929304400794259911e-01
5.018139000000000349e-01,9.911249944910379694e-01
5.575710000000000388e-01,1.009694048805980016e+00
4.699527000000000010e-01,1.000548782902340061e+00
5.097791999999999879e-01,9.906170205765140180e-01
4.380915000000000226e-01,1.001769843109709957e+00
4.460567999999999755e-01,1.005818161499050012e+00
3.902997000000000272e-01,1.005843630957949930e+00
3.504731999999999847e-01,9.958492378398460243e-01
3.982649999999999801e-01,1.004643759322989993e+00
3.664038000000000017e-01,1.003801699532300029e+00
4.141955999999999971e-01,9.970279104905399592e-01
3.345426000000000233e-01,1.000571858219289956e+00
3.823344000000000187e-01,1.000026720016949922e+00
3.823344000000000187e-01,1.005417996648729995e+00
4.221609000000000056e-01,9.985921512475149919e-01
4.380915000000000226e-01,1.006334730200380001e+00
3.902997000000000272e-01,9.980034772611470206e-01
4.221609000000000056e-01,9.956799543487410142e-01
3.186120000000000063e-01,1.004452976004690079e+00
3.345426000000000233e-01,1.002065547405279977e+00
3.345426000000000233e-01,9.995246277259860479e-01
2.947160999999999809e-01,9.987597018518800107e-01
3.504731999999999847e-01,1.005927975497600046e+00
2.787855000000000194e-01,1.006633704000220009e+00
2.867507999999999724e-01,9.967181675719479772e-01
2.867507999999999724e-01,9.985988064697209898e-01
3.106466999999999978e-01,9.958847241476079803e-01
3.425078999999999763e-01,1.008463687532960007e+00
2.708202000000000109e-01,9.969405609731829543e-01
2.947160999999999809e-01,9.947226359900169790e-01
2.389590000000000047e-01,1.009574200225789919e+00
2.628549000000000024e-01,9.993168105396960099e-01
3.584384999999999932e-01,1.002444636031649905e+00
3.345426000000000233e-01,9.933950930962710535e-01
3.345426000000000233e-01,9.933708250623479730e-01
2.548895999999999940e-01,9.967972519964389821e-01
2.548895999999999940e-01,9.936570356742560062e-01
3.265773000000000148e-01,1.004349579515299906e+00
3.425078999999999763e-01,1.000725116756230104e+00
3.982649999999999801e-01,1.001463004627400011e+00
3.664038000000000017e-01,9.995773027943819500e-01
3.504731999999999847e-01,9.972095163021990061e-01
3.265773000000000148e-01,9.991077489300680403e-01
3.265773000000000148e-01,9.929914280451209718e-01
3.265773000000000148e-01,9.970190608282909484e-01
3.664038000000000017e-01,1.003869611469019985e+00
3.902997000000000272e-01,9.987033832132949929e-01
3.982649999999999801e-01,9.965565691492790368e-01
3.823344000000000187e-01,1.014194064270329987e+00
3.425078999999999763e-01,1.003587480436769930e+00
2.787855000000000194e-01,9.966844336955780204e-01
2.389590000000000047e-01,9.957119793380240225e-01
2.150631000000000070e-01,9.993994048506500416e-01
2.230283999999999878e-01,1.006811505009020058e+00
2.708202000000000109e-01,9.975035377849610363e-01
2.787855000000000194e-01,9.971617181399180518e-01
2.628549000000000024e-01,1.004286629145840104e+00
3.106466999999999978e-01,9.928201399496420221e-01
2.947160999999999809e-01,9.668041682652720459e-01
3.823344000000000187e-01,9.298676352073389495e-01
3.982649999999999801e-01,8.823989651354809949e-01
2.787855000000000194e-01,8.183495690133190115e-01
2.548895999999999940e-01,7.525964697491469568e-01
2.787855000000000194e-01,6.754707000100930170e-01
3.425078999999999763e-01,6.047669936267799917e-01
3.425078999999999763e-01,5.196770054810370132e-01
3.265773000000000148e-01,4.212485198542200160e-01
3.345426000000000233e-01,2.582999229782569905e-01
3.743691000000000102e-01,1.529294620989140041e-01
3.664038000000000017e-01,1.194605075045910014e-01
3.106466999999999978e-01,8.597927498912570632e-02
3.106466999999999978e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.584384999999999932e-01,4.231796941306360110e-02
3.186120000000000063e-01,5.983555380400690238e-02
3.345426000000000233e-01,7.452551957471599542e-02
2.787855000000000194e-01,1.187594039541060020e-01
2.867507999999999724e-01,1.458553067184200080e-01
3.664038000000000017e-01,1.640496593689100002e-01
4.062302999999999886e-01,1.990928303526300069e-01
3.982649999999999801e-01,2.552824745527820238e-01
4.460567999999999755e-01,2.965500173057559752e-01
4.380915000000000226e-01,3.464800937206439779e-01
5.018139000000000349e-01,4.026490204875540213e-01
4.301262000000000141e-01,4.856671599641280146e-01
4.460567999999999755e-01,5.434243709597279537e-01
