TapeCenterLine,Weights
2.230283999999999878e-01,1.000229418852740082e+00
1.911672000000000093e-01,9.979286728620120339e-01
3.106466999999999978e-01,9.990431028712739581e-01
3.026813999999999893e-01,9.978597528598820432e-01
2.867507999999999724e-01,9.955722993066750126e-01
2.708202000000000109e-01,9.961890523312639800e-01
3.902997000000000272e-01,1.000547687382639994e+00
3.345426000000000233e-01,9.958010108337730371e-01
3.664038000000000017e-01,9.943663113061900205e-01
3.664038000000000017e-01,9.974735782817200080e-01
4.858833000000000180e-01,1.005934275505000031e+00
3.902997000000000272e-01,9.942806892863570445e-01
3.425078999999999763e-01,9.983723622303739553e-01
3.106466999999999978e-01,1.002521711182670083e+00
3.504731999999999847e-01,9.976894520349209872e-01
3.902997000000000272e-01,9.909670289369989504e-01
4.221609000000000056e-01,1.005766288774130102e+00
3.743691000000000102e-01,9.989166713306339984e-01
3.982649999999999801e-01,1.006286691883109929e+00
3.982649999999999801e-01,9.985510761259399626e-01
4.062302999999999886e-01,1.002714057217130028e+00
4.062302999999999886e-01,9.972128084684329652e-01
4.062302999999999886e-01,9.980929717521529465e-01
3.186120000000000063e-01,1.004969565666050002e+00
3.265773000000000148e-01,1.004146778386519889e+00
3.345426000000000233e-01,9.955858776174070224e-01
3.504731999999999847e-01,1.002932903861250002e+00
3.425078999999999763e-01,1.005460640092030067e+00
3.584384999999999932e-01,1.002000019473479941e+00
3.902997000000000272e-01,9.986625871169549917e-01
3.982649999999999801e-01,9.925566690087139765e-01
3.664038000000000017e-01,9.993492650673519995e-01
3.425078999999999763e-01,9.967266533431939912e-01
3.265773000000000148e-01,9.979453275330919526e-01
3.743691000000000102e-01,9.932165508344350524e-01
3.584384999999999932e-01,1.006268036240629993e+00
3.106466999999999978e-01,1.002571194069910021e+00
3.106466999999999978e-01,9.989745060367699603e-01
3.584384999999999932e-01,1.001534008333939907e+00
3.186120000000000063e-01,9.981765869768179922e-01
3.026813999999999893e-01,9.909823763503520233e-01
2.947160999999999809e-01,9.935559242852589623e-01
3.265773000000000148e-01,9.982081646319159729e-01
3.425078999999999763e-01,9.992844703028519460e-01
3.345426000000000233e-01,1.002440304944949956e+00
3.504731999999999847e-01,1.001324615957490005e+00
3.902997000000000272e-01,1.005462507880279910e+00
3.425078999999999763e-01,1.000153293654749920e+00
4.221609000000000056e-01,9.938461964591940312e-01
3.982649999999999801e-01,9.984604946507309453e-01
3.982649999999999801e-01,9.938449720844230173e-01
3.664038000000000017e-01,9.957035552324009497e-01
3.902997000000000272e-01,1.000602530428130077e+00
3.982649999999999801e-01,1.007058055273339914e+00
3.584384999999999932e-01,9.962344589168580233e-01
3.425078999999999763e-01,9.983550817526509746e-01
3.106466999999999978e-01,1.008492726886129898e+00
2.708202000000000109e-01,1.003170964821699984e+00
2.708202000000000109e-01,9.933895395446460386e-01
3.584384999999999932e-01,9.976221763175030510e-01
3.345426000000000233e-01,1.007977458662010051e+00
3.584384999999999932e-01,1.003454811722300111e+00
3.425078999999999763e-01,1.005092977953800037e+00
3.504731999999999847e-01,9.946748351669559840e-01
3.743691000000000102e-01,1.001873932260880062e+00
3.902997000000000272e-01,1.005186563911139919e+00
4.062302999999999886e-01,1.003890835908459955e+00
4.699527000000000010e-01,9.979707916583000493e-01
4.380915000000000226e-01,1.001326518753109962e+00
4.380915000000000226e-01,1.004697156313550055e+00
3.504731999999999847e-01,1.003513291558719933e+00
3.345426000000000233e-01,1.000743005451879997e+00
3.106466999999999978e-01,9.936679062251150274e-01
3.584384999999999932e-01,1.006451891426439982e+00
2.787855000000000194e-01,1.005049859870869922e+00
2.867507999999999724e-01,9.956804374638360544e-01
3.186120000000000063e-01,9.990301784948160124e-01
3.186120000000000063e-01,1.004589934466749934e+00
3.186120000000000063e-01,1.002694196490740097e+00
3.186120000000000063e-01,1.001914429857279965e+00
3.186120000000000063e-01,9.958858751842389889e-01
2.708202000000000109e-01,9.995128968058779595e-01
2.947160999999999809e-01,9.978900790893130424e-01
2.867507999999999724e-01,9.988484890267970151e-01
2.708202000000000109e-01,9.958151563747129620e-01
2.867507999999999724e-01,1.002638784547269957e+00
2.787855000000000194e-01,1.001197341674120000e+00
3.425078999999999763e-01,9.981083041600109507e-01
3.823344000000000187e-01,1.000542839917289983e+00
2.947160999999999809e-01,1.000596254875419922e+00
2.548895999999999940e-01,9.985012637173259487e-01
2.708202000000000109e-01,9.952647187094579850e-01
3.106466999999999978e-01,9.957371942896899863e-01
2.867507999999999724e-01,1.003589824789830054e+00
3.345426000000000233e-01,1.000086254065710056e+00
2.708202000000000109e-01,1.000549904420440006e+00
2.389590000000000047e-01,1.001480299631589910e+00
2.150631000000000070e-01,9.997024006907719862e-01
2.628549000000000024e-01,9.932012683370370354e-01
2.787855000000000194e-01,9.999486456210829877e-01
2.548895999999999940e-01,1.008684947433899914e+00
2.309936999999999963e-01,1.000303572019439979e+00
2.708202000000000109e-01,1.000151539210210050e+00
3.345426000000000233e-01,1.007574223091540100e+00
3.345426000000000233e-01,1.001275715352540008e+00
3.265773000000000148e-01,9.995317124633730232e-01
3.186120000000000063e-01,1.004725738303130056e+00
3.186120000000000063e-01,1.004789328349309896e+00
3.345426000000000233e-01,9.971518606539340190e-01
3.664038000000000017e-01,9.992196092917320360e-01
4.301262000000000141e-01,1.007529283416310095e+00
4.460567999999999755e-01,1.005862623125389987e+00
4.301262000000000141e-01,1.000067432159730041e+00
4.460567999999999755e-01,1.000135529120760092e+00
5.018139000000000349e-01,1.002617303783730041e+00
4.699527000000000010e-01,9.990151090089890440e-01
4.540220999999999840e-01,9.888108457970230525e-01
3.982649999999999801e-01,9.947002380658139797e-01
4.221609000000000056e-01,9.999465542867039813e-01
4.858833000000000180e-01,9.984532472109329815e-01
4.938486000000000264e-01,9.954355486081010174e-01
5.097791999999999879e-01,1.003833463172280061e+00
5.336750999999999578e-01,1.003270924375400108e+00
5.177445000000000519e-01,9.928520450093479832e-01
5.336750999999999578e-01,9.939194982652099775e-01
5.655362999999999918e-01,9.994925485799539544e-01
5.416404000000000218e-01,1.002491840611420049e+00
5.018139000000000349e-01,9.935513725295359588e-01
5.177445000000000519e-01,1.001316043475469986e+00
5.257098000000000049e-01,1.006602295813429970e+00
5.575710000000000388e-01,1.000145922037940061e+00
5.177445000000000519e-01,9.896846393987059898e-01
5.416404000000000218e-01,1.003096884880380069e+00
4.858833000000000180e-01,9.966113708471440180e-01
5.496056999999999748e-01,9.964963475064090304e-01
5.257098000000000049e-01,9.989818279763400533e-01
5.416404000000000218e-01,1.012714859073180040e+00
5.655362999999999918e-01,1.004586724875270010e+00
5.336750999999999578e-01,9.969969550038689787e-01
5.496056999999999748e-01,9.894425981108340151e-01
5.655362999999999918e-01,1.002765637075869964e+00
5.655362999999999918e-01,9.980834900636349483e-01
6.292586999999999486e-01,9.973482496928429697e-01
6.133281000000000427e-01,9.986148214723560290e-01
6.372240000000000126e-01,1.009753769478699992e+00
6.133281000000000427e-01,1.002129932196700102e+00
6.133281000000000427e-01,1.000556750816679941e+00
5.814669000000000088e-01,1.002787297659279986e+00
6.690852000000000466e-01,1.005930536926469943e+00
6.372240000000000126e-01,1.002533966152099998e+00
6.770504999999999995e-01,1.001171122775690092e+00
6.531546000000000296e-01,1.004981453401500024e+00
7.009463999999999695e-01,1.007318730470869950e+00
6.372240000000000126e-01,9.990917542772890236e-01
7.009463999999999695e-01,1.002471467046049947e+00
6.531546000000000296e-01,1.001225835639129924e+00
7.328076000000000034e-01,1.000591206268409916e+00
6.690852000000000466e-01,9.998431570234570520e-01
7.168769999999999865e-01,9.942204930406639551e-01
6.770504999999999995e-01,1.001835400312429902e+00
6.690852000000000466e-01,9.993136315107019607e-01
6.212933999999999957e-01,1.001670576600929952e+00
5.496056999999999748e-01,9.971917816794360068e-01
5.973975000000000257e-01,1.001235797308350106e+00
5.416404000000000218e-01,9.996134310157369640e-01
5.575710000000000388e-01,9.921746720498340055e-01
5.416404000000000218e-01,9.978896472960160358e-01
5.416404000000000218e-01,1.004946321423560107e+00
5.097791999999999879e-01,9.929003100892059841e-01
4.858833000000000180e-01,9.927356286130809560e-01
4.779180000000000095e-01,1.001865875484339918e+00
3.902997000000000272e-01,1.005020609219599903e+00
4.380915000000000226e-01,9.962946587743279903e-01
3.902997000000000272e-01,9.901197722694170533e-01
5.416404000000000218e-01,9.975969372395280255e-01
4.540220999999999840e-01,1.002010568793910039e+00
4.938486000000000264e-01,9.990634177694890372e-01
4.380915000000000226e-01,9.929957768881050306e-01
3.902997000000000272e-01,1.001808251737029920e+00
3.982649999999999801e-01,1.003814296995249933e+00
3.504731999999999847e-01,9.988465533714160349e-01
3.823344000000000187e-01,9.966851391744460109e-01
3.265773000000000148e-01,1.000749604625279954e+00
3.902997000000000272e-01,1.002748210296320108e+00
3.425078999999999763e-01,1.002880294334840050e+00
2.787855000000000194e-01,9.986467071340140444e-01
3.106466999999999978e-01,9.973575520413749951e-01
2.469243000000000132e-01,1.005181799322159897e+00
2.787855000000000194e-01,9.987254476219139532e-01
2.309936999999999963e-01,9.942554195278949791e-01
2.787855000000000194e-01,9.938426119154120109e-01
3.106466999999999978e-01,1.008254708165589930e+00
2.787855000000000194e-01,9.988300429278570425e-01
3.265773000000000148e-01,9.917383729622010202e-01
2.947160999999999809e-01,1.002139158898669891e+00
3.265773000000000148e-01,1.004786214288339918e+00
3.026813999999999893e-01,1.003383517176889894e+00
2.628549000000000024e-01,9.887001295379309607e-01
3.186120000000000063e-01,9.941022513886670353e-01
2.628549000000000024e-01,1.003381433855599969e+00
2.389590000000000047e-01,9.991695256944520542e-01
2.469243000000000132e-01,1.001492394905769912e+00
3.345426000000000233e-01,9.964215918418150020e-01
3.743691000000000102e-01,1.001870005175109934e+00
3.345426000000000233e-01,1.001581653776050018e+00
3.504731999999999847e-01,9.987414302427850554e-01
3.743691000000000102e-01,9.991493493901519862e-01
3.584384999999999932e-01,9.982709432652520087e-01
3.186120000000000063e-01,1.008618686344650017e+00
2.947160999999999809e-01,1.007246472989389963e+00
2.548895999999999940e-01,9.960692951471229462e-01
3.265773000000000148e-01,1.002383464061699980e+00
2.708202000000000109e-01,1.005068478041170055e+00
2.469243000000000132e-01,9.982763442499930084e-01
2.787855000000000194e-01,1.006021426473229896e+00
2.309936999999999963e-01,9.980110856760110449e-01
2.389590000000000047e-01,1.005363971333049999e+00
3.026813999999999893e-01,1.005987833672320031e+00
3.106466999999999978e-01,9.989243553044540036e-01
3.106466999999999978e-01,1.004910440378510073e+00
3.345426000000000233e-01,9.982403291581859461e-01
3.106466999999999978e-01,1.005736701373250108e+00
2.867507999999999724e-01,1.002016797660139957e+00
3.026813999999999893e-01,9.953972386272810224e-01
3.345426000000000233e-01,9.960231832380850303e-01
3.345426000000000233e-01,1.012216568494600066e+00
3.425078999999999763e-01,9.980692593846619554e-01
2.867507999999999724e-01,9.964521685164710041e-01
2.947160999999999809e-01,9.974876778620469508e-01
3.026813999999999893e-01,9.968511215061439668e-01
3.902997000000000272e-01,1.010542637284290057e+00
3.425078999999999763e-01,1.001036581802170033e+00
3.186120000000000063e-01,9.925211321802569486e-01
2.947160999999999809e-01,9.943169868246990450e-01
3.026813999999999893e-01,9.959950475386050162e-01
3.265773000000000148e-01,9.780727916149930534e-01
3.026813999999999893e-01,9.665104141614330180e-01
3.345426000000000233e-01,9.204521519041399813e-01
2.947160999999999809e-01,8.594307947355660504e-01
3.345426000000000233e-01,8.044362144238420553e-01
4.141955999999999971e-01,7.246190391156800414e-01
3.026813999999999893e-01,6.465184765824929514e-01
2.070977999999999986e-01,5.678318853707590153e-01
2.548895999999999940e-01,4.861673784798429820e-01
2.867507999999999724e-01,3.879736776186100133e-01
3.186120000000000063e-01,2.401637595583749896e-01
3.265773000000000148e-01,1.241438155119859998e-01
3.425078999999999763e-01,1.150990303597359959e-01
3.026813999999999893e-01,7.081825012305599520e-02
3.186120000000000063e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.504731999999999847e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
2.787855000000000194e-01,0.000000000000000000e+00
2.867507999999999724e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.787855000000000194e-01,0.000000000000000000e+00
2.548895999999999940e-01,2.200491031427569827e-02
1.991324999999999901e-01,6.349096569162139547e-02
2.150631000000000070e-01,7.859629008111460036e-02
2.548895999999999940e-01,1.112165416065390017e-01
2.628549000000000024e-01,1.485545634755389977e-01
2.708202000000000109e-01,1.795985410890879874e-01
2.628549000000000024e-01,2.073740791762199998e-01
2.309936999999999963e-01,2.601437229870239842e-01
2.230283999999999878e-01,3.033834353235370096e-01
2.787855000000000194e-01,3.411639844440599867e-01
2.548895999999999940e-01,3.932271957025910147e-01
2.309936999999999963e-01,4.453841085631409791e-01
1.832019000000000009e-01,5.300880855821239468e-01
1.593060000000000032e-01,6.064557137538459930e-01
1.672713000000000116e-01,6.405048621188289548e-01
1.672713000000000116e-01,6.490249147215410019e-01
2.469243000000000132e-01,7.123341647295600154e-01
