sample_index,x_mm,centerline,top_edge,bottom_edge
0,167.0,-0.8527844698168993,2.299022832673048,-4.0045917723068465
0,168.0,-0.5654975693892301,2.5931715678247977,-3.724166706603258
0,169.0,-0.22426562873783495,2.9302127222984713,-3.3787439797741414
0,170.0,-0.44253743575199656,2.711952739254039,-3.597027610758032
0,171.0,-0.703173875700728,2.4353261103432726,-3.8416738617447286
0,172.0,-0.853015736179697,2.3196693282113587,-4.025700800570752
0,173.0,-0.40573027312686927,2.67338318053919,-3.4848437267929286
0,174.0,-0.6088470834051636,2.457074461017169,-3.674768627827496
0,175.0,-0.6594093158251284,2.461147061184501,-3.779965692834758
0,176.0,-0.6990459661637435,2.467269734183931,-3.865361666511418
0,177.0,-0.3408147556640774,2.792810729933711,-3.474440241261866
0,178.0,-0.19264667693247428,2.94051773446749,-3.325811088332439
0,179.0,-0.4646811143283682,2.6954801669103943,-3.6248423955671307
0,180.0,-1.043004852626535,2.122830653457586,-4.208840358710656
0,181.0,-0.19507509258742006,2.930724750546381,-3.3208749357212213
0,182.0,-0.4617015317812999,2.660638804272575,-3.584041867835175
