mcmc_index,x_mm,centerline,top_edge,bottom_edge
0,177.41935483870967,-0.6769882847060776,2.4095885487836797,-3.7635651181958347
0,180.10752688172042,-0.6930251308434434,2.4077687944322506,-3.793819056119138
0,182.79569892473117,-0.6267642835584423,2.4700894747371533,-3.7236180418540377
0,185.48387096774192,-0.6067565259151504,2.4933612321431005,-3.7068742839734012
0,188.17204301075267,-0.6259834118437639,2.47747774574833,-3.7294445694358576
0,190.86021505376343,-0.5729129083969291,2.5346425835033273,-3.680468400297185
0,193.54838709677418,-0.5996074396980031,2.5083670653077683,-3.7075819447037746
0,196.23655913978493,-0.5767011551829454,2.5438993692639835,-3.6973016796298745
0,198.92473118279568,-0.5558754919422397,2.5599129204241553,-3.6716639043086348
0,201.61290322580643,-0.5421997089952202,2.5728597915415152,-3.657259209531955
0,204.3010752688172,-0.5321188682798945,2.580817630716857,-3.6450553672766457
0,206.98924731182794,-0.5901339399180443,2.54488692474924,-3.725154804585329
0,209.6774193548387,-0.5716511554954922,2.5704945886186183,-3.7137968996096027
0,212.36559139784944,-0.5919754739546051,2.544404862780285,-3.728355810689495
0,215.0537634408602,-0.6197874425845348,2.5110701010287544,-3.750644986197824
0,217.74193548387095,-0.5615477391246406,2.589388992612157,-3.712484470861438
0,220.4301075268817,-0.5941498744448974,2.57043864833617,-3.7587383972259643
0,223.11827956989245,-0.646937407728347,2.524625695923536,-3.81850051138023
0,225.8064516129032,-0.6620203272854623,2.5255116582843993,-3.849552312855324
0,228.49462365591395,-0.6203323062842889,2.5701070820765084,-3.8107716946450862
0,231.1827956989247,-0.6912073844208464,2.4951830481428763,-3.8775978169845695
0,233.87096774193546,-0.6062817454826461,2.577524718199097,-3.7900882091643897
0,236.5591397849462,-0.7114490658952155,2.4714114488323324,-3.8943095806227634
0,239.24731182795696,-0.648608331366765,2.540140189647512,-3.837356852381042
0,241.93548387096772,-0.6321817379565973,2.561760887329707,-3.8261243632429016
0,244.62365591397847,-0.6311285703088212,2.5630640527316135,-3.8253211933492555
0,247.31182795698922,-0.6596905063614134,2.533427373886547,-3.8528083866093734
0,249.99999999999997,-0.6431370895191288,2.551024480771447,-3.8372986598097047
0,252.68817204301072,-0.6211650647449924,2.5446548641972235,-3.7869849936872084
0,255.37634408602148,-0.5829751564465495,2.596157379730247,-3.7621076926233457
0,258.06451612903226,-0.5785173765785334,2.604672816767582,-3.7617075699246487
0,260.752688172043,-0.5654101319645449,2.599195148032259,-3.730015411961349
0,263.44086021505376,-0.5759651447650651,2.5640151250439036,-3.7159454145740334
0,266.1290322580645,-0.5635483585678368,2.575088317114423,-3.7021850342500966
0,268.81720430107526,-0.5313461293195861,2.618995946257357,-3.6816882048965294
0,271.505376344086,-0.5822867762987749,2.5587982698870317,-3.7233718224845815
0,274.19354838709677,-0.6574858435901252,2.490277707185273,-3.8052493943655232
0,276.8817204301075,-0.6454374363062572,2.486204400493468,-3.7770792731059823
0,279.5698924731183,-0.63527102440742,2.492985012010104,-3.763527060824944
0,282.258064516129,-0.632467165832768,2.5182989461100207,-3.783233277775557
0,284.9462365591398,-0.6224553079164853,2.526291888059336,-3.7712025038923063
0,287.63440860215053,-0.5911553052181497,2.5641520535347313,-3.7464626639710312
0,290.3225806451613,-0.5477552950808291,2.618505188062978,-3.714015778224636
0,293.01075268817203,-0.5894349271207832,2.5813049553272993,-3.7601748095688654
0,295.6989247311828,-0.595758742462788,2.5801167088949746,-3.771634193820551
0,298.38709677419354,-0.6363478033447301,2.5404644118989497,-3.81316001858841
0,301.0752688172043,-0.6057072927229242,2.5703743367463545,-3.781788922192203
0,303.76344086021504,-0.6881614921557886,2.490791339093131,-3.8671143234047083
0,306.4516129032258,-0.6730073064126781,2.5102019389268224,-3.8562165517521785
0,309.13978494623655,-0.6441185461755469,2.551327889674373,-3.8395649820254665
0,311.8279569892473,-0.6433630743762613,2.5520833614736587,-3.8388095102261808
0,314.51612903225805,-0.6023096464226134,2.583235185439558,-3.7878544782847854
0,317.2043010752688,-0.5410494718118659,2.6373442016147104,-3.7194431452384427
0,319.89247311827955,-0.495160916974455,2.669624236146083,-3.6599460700949926
0,322.5806451612903,-0.588178456541405,2.57719076335185,-3.7535476764346596
0,325.26881720430106,-0.6390840643991809,2.5154585895583974,-3.7936267183567596
0,327.9569892473118,-0.6550018550909279,2.4991743404493345,-3.80917805063119
0,330.64516129032256,-0.6740492133648894,2.4844517191981184,-3.8325501459278972
0,333.3333333333333,-0.6536299193714071,2.5048710131916008,-3.812130851934415
0,336.02150537634407,-0.6717440203684226,2.49737077291984,-3.840858813656686
0,338.7096774193548,-0.6039263011792965,2.582360572901007,-3.7902131752596
0,341.39784946236557,-0.6193900502106472,2.567563358623557,-3.8063434590448515
0,344.0860215053763,-0.6128682919026518,2.5838126489173288,-3.809549232722632
0,346.7741935483871,-0.614119359535523,2.5859641168965783,-3.814202835967624
0,349.4623655913978,-0.6644467826812741,2.517715590876783,-3.8466091562393316
0,352.1505376344086,-0.7302795536678377,2.451488949497384,-3.9120480568330596
0,354.83870967741933,-0.7631877424963183,2.4177215179428044,-3.9440970029354405
0,357.5268817204301,-0.7204404725147269,2.4630680284952744,-3.903948973524728
0,360.21505376344084,-0.7262776210100024,2.470661215109093,-3.923216457129098
